customerID,SeniorCitizen,Partner,tenure,PhoneService,MultipleLines,InternetService,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,MonthlyCharges,Churn,TechInsurance,ServiceSatisfactionScore,MonthlyBonusUsage,FamilyPlanSize
1303-SRDOK,0,Yes,55,1,No,Fiber optic,No,No,No,Two year,Yes,69.05,0,1,3,18,1
3769-MHZNV,0,Yes,33,1,No,No,No internet service,No internet service,No internet service,Two year,No,20.1,0,1,3,63,0
6295-OSINB,0,Yes,72,1,Yes,Fiber optic,No,Yes,Yes,Two year,Yes,109.65,0,0,2,21,2
3308-MHOOC,0,No,1,1,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,19.2,0,0,4,33,2
2309-OSFEU,0,No,10,0,No phone service,DSL,No,No,Yes,Month-to-month,Yes,33.9,1,1,4,56,1
2207-QPJED,1,Yes,37,1,No,Fiber optic,Yes,Yes,No,Month-to-month,No,90.0,0,0,3,16,4
4177-JPDFU,0,No,12,0,No phone service,DSL,Yes,No,No,Month-to-month,No,34.0,0,1,3,75,0
2239-CFOUJ,0,Yes,1,1,No,No,No internet service,No internet service,No internet service,One year,No,20.4,0,1,3,88,1
8046-DNVTL,0,Yes,62,0,No phone service,DSL,Yes,No,No,Two year,Yes,38.6,0,1,3,55,4
2209-XADXF,0,No,1,0,No phone service,DSL,No,No,No,Month-to-month,No,25.25,0,1,3,16,2
6620-JDYNW,0,No,18,1,Yes,DSL,No,No,No,Month-to-month,Yes,60.6,0,1,3,73,2
1891-FZYSA,1,Yes,69,1,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,89.95,1,1,2,92,2
4770-UEZOX,0,No,2,1,No,Fiber optic,No,No,No,Month-to-month,Yes,74.75,0,1,3,81,0
1038-RQOST,0,Yes,19,1,No,No,No internet service,No internet service,No internet service,Month-to-month,No,20.6,0,0,3,17,1
7613-LLQFO,0,No,12,1,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,84.45,1,0,2,45,1
4568-TTZRT,0,No,9,1,No,No,No internet service,No internet service,No internet service,Month-to-month,No,20.4,0,0,3,95,3
9513-DXHDA,0,No,27,1,No,DSL,Yes,Yes,Yes,One year,No,81.7,0,1,3,77,2
2640-PMGFL,0,No,27,1,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,79.5,1,1,4,56,1
3801-HMYNL,0,Yes,1,1,No,Fiber optic,No,Yes,Yes,Month-to-month,No,89.15,1,0,3,80,4
0516-QREYC,1,No,24,1,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,20.3,0,1,2,49,3
9685-WKZGT,1,No,14,1,Yes,Fiber optic,No,No,No,Month-to-month,Yes,74.95,1,1,3,58,1
6022-UGGSO,1,No,32,1,No,Fiber optic,No,No,No,Month-to-month,Yes,74.4,1,1,2,18,4
8084-OIVBS,0,No,11,1,No,No,No internet service,No internet service,No internet service,One year,No,20.0,0,0,4,79,4
8896-BQTTI,0,No,1,1,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,25.0,0,1,3,80,1
3865-QBWSJ,1,No,38,1,Yes,Fiber optic,No,No,No,Month-to-month,Yes,80.45,0,0,3,6,2
3352-RICWQ,0,Yes,9,1,No,No,No internet service,No internet service,No internet service,Two year,No,19.75,0,0,4,75,2
2160-GPFXD,0,Yes,54,1,Yes,DSL,Yes,No,No,Two year,Yes,65.65,0,1,2,97,3
2065-MMKGR,0,No,29,1,Yes,DSL,No,Yes,Yes,One year,Yes,71.0,0,1,2,9,1
5857-TYBCJ,1,Yes,44,1,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,89.2,0,0,3,68,2
1498-NHTLT,0,Yes,59,1,No,DSL,Yes,Yes,Yes,Two year,Yes,86.75,0,0,4,84,2
4484-CGXFK,0,No,3,1,No,DSL,No,No,Yes,Month-to-month,Yes,55.3,1,1,2,3,3
1402-PTHGN,0,Yes,18,1,No,DSL,Yes,No,No,One year,Yes,61.5,0,0,2,82,1
4176-RELJR,1,No,67,1,Yes,No,No internet service,No internet service,No internet service,Two year,No,25.1,0,0,3,43,0
6214-EDAKZ,0,Yes,22,1,No,DSL,Yes,No,No,Month-to-month,No,55.15,1,0,3,99,1
5199-FPUSP,0,No,33,0,No phone service,DSL,Yes,No,No,One year,No,34.05,0,1,4,69,1
6377-KSLXC,0,No,5,1,No,No,No internet service,No internet service,No internet service,Month-to-month,No,19.95,0,0,3,13,1
1796-JANOW,0,No,2,1,No,No,No internet service,No internet service,No internet service,Month-to-month,No,19.95,0,1,3,3,2
0238-WHBIQ,0,Yes,72,1,Yes,DSL,Yes,Yes,Yes,Two year,No,89.7,0,1,4,17,1
8735-NBLWT,0,No,9,1,No,No,No internet service,No internet service,No internet service,Month-to-month,No,20.4,0,1,2,92,1
6651-RLGGM,0,Yes,67,1,Yes,No,No internet service,No internet service,No internet service,Two year,No,26.3,0,0,3,98,7
6127-ISGTU,0,Yes,16,1,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,84.95,1,1,3,52,0
1614-JBEBI,0,No,8,1,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,20.7,0,0,3,37,1
8740-XLHDR,0,No,5,0,No phone service,DSL,Yes,No,No,Month-to-month,Yes,43.25,1,1,3,80,5
1208-DNHLN,0,Yes,23,1,Yes,DSL,No,No,No,One year,Yes,48.35,1,1,3,20,4
1761-AEZZR,0,No,1,1,No,Fiber optic,No,Yes,No,Month-to-month,Yes,79.55,1,1,2,88,3
3923-CSIHK,1,Yes,50,1,No,Fiber optic,No,No,No,Month-to-month,Yes,71.05,1,1,3,99,1
5696-EXCYS,0,No,17,1,No,No,No internet service,No internet service,No internet service,Two year,No,19.45,0,1,3,43,1
5795-KTGUD,0,Yes,68,1,Yes,Fiber optic,No,Yes,Yes,Two year,Yes,110.8,0,0,3,50,3
7120-RFMVS,0,No,1,1,Yes,Fiber optic,No,Yes,No,Month-to-month,No,84.5,1,0,3,19,4
7924-GJZFI,1,Yes,25,1,No,Fiber optic,No,No,No,Month-to-month,Yes,69.3,0,0,3,67,0
4702-HDRKD,0,No,67,0,No phone service,DSL,Yes,Yes,No,One year,Yes,49.35,0,1,3,96,1
8512-WIWYV,0,No,32,1,No,No,No internet service,No internet service,No internet service,One year,No,20.35,0,1,3,65,2
5897-ZYEKH,1,Yes,67,1,Yes,Fiber optic,No,Yes,Yes,One year,Yes,105.6,0,1,3,12,2
5456-ITGIC,1,Yes,72,0,No phone service,DSL,Yes,Yes,Yes,Two year,Yes,64.45,0,0,3,61,2
7317-GGVPB,0,Yes,71,1,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,108.6,1,0,3,61,1
1406-PUQVY,0,No,1,1,No,DSL,No,No,No,Month-to-month,Yes,49.9,0,1,3,29,1
1322-AGOQM,0,No,46,0,No phone service,DSL,No,No,No,Month-to-month,No,30.3,1,1,3,98,1
3677-IYRBF,1,No,2,0,No phone service,DSL,No,No,No,Month-to-month,Yes,30.4,1,1,3,30,3
5692-FPTAH,0,No,1,1,No,DSL,No,No,No,Month-to-month,Yes,45.4,1,1,3,51,6
9114-AAFQH,0,Yes,48,1,No,DSL,No,No,Yes,One year,Yes,65.65,0,1,2,87,4
8715-KKTFG,0,Yes,61,1,Yes,Fiber optic,Yes,Yes,Yes,One year,Yes,103.3,0,1,4,47,3
1550-LOAHA,0,Yes,32,1,No,Fiber optic,No,No,Yes,Month-to-month,No,84.15,1,1,3,33,1
1728-BQDMA,0,No,2,1,No,DSL,No,No,No,Month-to-month,No,44.45,0,1,3,73,6
0268-QKIWO,0,No,3,1,No,No,No internet service,No internet service,No internet service,Month-to-month,No,19.75,1,1,4,82,2
0876-WDUUZ,0,No,5,1,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,85.4,1,1,2,19,2
5117-ZSMHQ,0,Yes,71,1,Yes,DSL,Yes,Yes,Yes,Two year,No,89.9,0,1,3,70,0
5151-HQRDG,0,Yes,37,1,Yes,DSL,No,No,No,Month-to-month,Yes,55.05,0,0,3,56,4
0960-HUWBM,0,Yes,65,1,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,104.1,0,1,3,18,3
6465-GSRCL,0,No,67,1,Yes,Fiber optic,Yes,Yes,Yes,One year,Yes,106.6,0,0,4,87,1
0617-FHSGK,0,No,49,1,Yes,Fiber optic,No,No,No,Month-to-month,No,75.2,1,0,3,79,5
0263-FJTQO,0,Yes,50,1,Yes,DSL,Yes,Yes,No,Two year,Yes,70.5,0,1,3,40,2
7319-ZNRTR,0,Yes,25,1,No,No,No internet service,No internet service,No internet service,One year,No,19.6,0,0,3,41,1
2858-MOFSQ,0,No,17,1,Yes,DSL,No,No,No,One year,Yes,55.85,1,0,2,87,1
7503-EPSZW,0,Yes,64,1,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,24.05,0,1,3,51,0
7089-XXAYG,0,Yes,25,0,No phone service,DSL,No,Yes,No,One year,Yes,38.1,0,0,3,3,3
8118-LSUEL,1,No,23,1,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,106.4,1,1,3,4,3
8070-AAWZP,1,Yes,24,0,No phone service,DSL,Yes,No,No,Month-to-month,No,34.25,0,1,3,4,2
1666-JXLKU,0,No,37,1,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,100.05,0,0,3,40,3
7855-DIWPO,0,No,21,1,No,Fiber optic,No,No,No,Month-to-month,Yes,68.65,0,0,2,86,1
5133-POWUA,0,No,1,1,No,DSL,No,No,No,Month-to-month,Yes,45.8,0,1,3,60,1
5652-MSDEY,0,No,10,1,Yes,Fiber optic,No,No,No,Month-to-month,Yes,75.75,0,0,4,74,0
7005-CCBKV,0,No,6,1,No,Fiber optic,No,No,Yes,Month-to-month,Yes,84.4,1,1,3,55,2
1810-BOHSY,0,Yes,51,1,Yes,Fiber optic,No,No,Yes,One year,Yes,96.4,0,0,3,74,3
1784-BXEFA,0,No,10,1,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,20.55,0,0,3,12,2
7351-MHQVU,0,No,6,0,No phone service,DSL,Yes,No,Yes,Month-to-month,No,50.95,0,1,2,13,2
9224-VTYID,0,Yes,47,1,Yes,DSL,Yes,Yes,Yes,Two year,Yes,90.5,0,0,4,59,0
9500-IWPXQ,0,Yes,61,1,Yes,DSL,Yes,No,Yes,One year,Yes,79.4,0,0,3,71,1
5762-TJXGK,0,No,52,0,No phone service,DSL,No,Yes,Yes,Two year,Yes,58.75,0,0,4,24,1
4504-YOULA,0,Yes,35,1,Yes,DSL,No,No,No,Month-to-month,Yes,59.45,0,0,3,81,1
5569-IDSEY,0,Yes,71,1,Yes,Fiber optic,No,Yes,Yes,One year,Yes,105.7,0,0,4,43,0
4250-FDVOU,0,No,6,1,No,DSL,No,No,No,Month-to-month,No,56.25,1,1,3,82,1
7284-ZZLOH,0,Yes,45,1,No,DSL,No,No,No,Two year,No,53.3,0,1,3,9,2
5277-ZLOOR,1,No,2,1,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,85.55,1,0,3,71,2
2141-RRYGO,0,No,4,1,No,DSL,No,Yes,Yes,Month-to-month,Yes,68.65,1,0,3,50,3
1777-JYQPJ,0,No,2,0,No phone service,DSL,No,No,No,Month-to-month,No,24.3,0,0,4,43,2
6376-GAHQE,0,No,4,1,No,Fiber optic,No,Yes,No,Month-to-month,No,77.85,1,0,3,14,7
3401-URHDA,0,No,51,1,Yes,DSL,Yes,No,No,One year,No,59.9,0,1,2,14,1
1599-EAHXY,0,Yes,60,1,Yes,No,No internet service,No internet service,No internet service,One year,No,23.95,0,1,2,15,2
8631-XVRZL,0,No,9,1,No,No,No internet service,No internet service,No internet service,One year,Yes,20.15,0,1,3,1,1
5052-PNLOS,0,No,3,1,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,105.35,1,1,3,30,2
3853-LYGAM,0,No,17,1,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,95.65,0,1,3,29,3
6979-ZNSFF,0,No,8,1,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,87.05,1,1,4,82,2
5751-USDBL,0,Yes,46,1,No,DSL,Yes,Yes,Yes,Two year,No,81.0,0,1,2,30,3
5680-LQOGP,0,No,68,1,No,DSL,Yes,Yes,Yes,Two year,Yes,82.45,0,0,3,76,2
2386-LAHRK,0,No,1,1,No,DSL,No,Yes,No,Month-to-month,Yes,53.5,1,0,2,20,3
8189-DUKMV,0,Yes,4,1,No,No,No internet service,No internet service,No internet service,One year,No,20.5,0,0,3,48,3
6032-IGALN,0,No,1,0,No phone service,DSL,No,No,No,Month-to-month,Yes,25.1,1,1,3,35,4
9931-DCEZH,0,No,28,1,No,DSL,Yes,No,No,One year,Yes,54.4,0,0,3,22,2
1898-JSNDC,0,No,39,1,No,DSL,No,Yes,No,One year,Yes,58.6,0,1,3,96,3
0315-LVCRK,0,No,11,1,No,Fiber optic,No,No,Yes,Month-to-month,No,84.8,0,0,4,98,1
3911-RSNHI,0,Yes,71,0,No phone service,DSL,Yes,Yes,Yes,Two year,Yes,61.4,0,0,4,99,1
2410-CIYFZ,0,No,2,1,No,No,No internet service,No internet service,No internet service,Month-to-month,No,20.4,0,0,3,60,3
4248-HCETZ,1,Yes,30,1,No,Fiber optic,No,No,No,Month-to-month,Yes,79.65,1,1,3,84,2
5505-OVWQW,0,No,17,1,No,No,No internet service,No internet service,No internet service,One year,No,20.15,0,1,3,54,2
7271-AJDTL,0,Yes,55,1,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,94.45,0,0,3,66,2
1867-TJHTS,0,No,58,1,Yes,Fiber optic,No,No,No,Month-to-month,Yes,79.8,0,0,3,7,1
0516-WJVXC,0,No,5,1,No,DSL,Yes,No,No,Month-to-month,No,54.2,1,0,4,40,2
9174-FKWZE,1,No,1,1,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,19.45,1,1,4,59,0
6860-YRJZP,1,No,9,1,Yes,Fiber optic,No,No,No,Month-to-month,Yes,74.05,0,1,3,31,2
4429-WYGFR,0,No,26,1,No,DSL,Yes,No,No,Month-to-month,No,49.15,0,0,3,92,1
2817-LVCPP,0,No,50,1,No,No,No internet service,No internet service,No internet service,Two year,No,19.4,0,0,2,6,3
5038-ETMLM,0,Yes,72,1,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,113.65,0,1,3,1,4
5056-FIMPT,0,No,43,1,No,Fiber optic,Yes,Yes,Yes,One year,Yes,106.0,0,0,3,84,3
4521-WFJAI,0,No,56,1,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,25.95,0,0,2,5,5
6569-KTMDU,0,No,1,1,No,No,No internet service,No internet service,No internet service,Month-to-month,No,19.1,0,0,2,91,0
8809-RIHDD,0,Yes,72,1,Yes,Fiber optic,No,Yes,Yes,Two year,Yes,103.4,1,1,3,36,1
8809-XKHMD,0,Yes,72,1,Yes,Fiber optic,Yes,No,Yes,Two year,Yes,100.55,0,1,3,31,4
0396-YCHWO,0,Yes,36,1,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,95.4,0,0,2,44,1
0867-LDTTC,0,No,5,1,No,DSL,Yes,Yes,Yes,Month-to-month,No,75.15,0,0,3,41,4
4822-NGOCH,0,No,13,1,Yes,Fiber optic,No,No,No,Month-to-month,Yes,84.45,1,1,3,53,1
9391-DXGGG,1,No,44,1,No,Fiber optic,No,No,Yes,One year,No,89.15,0,1,3,8,4
9844-FELAJ,1,Yes,70,1,Yes,Fiber optic,Yes,Yes,Yes,One year,Yes,107.9,0,0,3,74,2
2122-SZZZD,0,No,44,1,No,No,No internet service,No internet service,No internet service,One year,No,19.5,0,1,4,86,2
5307-DZCVC,1,Yes,32,1,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,85.95,1,0,4,75,0
3148-AOIQT,0,Yes,69,1,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,24.95,0,0,3,48,2
8679-JOEVF,1,No,16,1,No,DSL,Yes,Yes,No,Month-to-month,No,59.4,1,1,3,2,3
8395-ETZKQ,1,Yes,68,1,No,No,No internet service,No internet service,No internet service,One year,No,19.5,0,1,3,66,3
6692-YQHXC,0,No,16,1,No,Fiber optic,No,No,No,Month-to-month,Yes,69.95,0,0,3,10,2
3889-VWBID,0,Yes,68,1,No,DSL,Yes,Yes,Yes,Two year,No,82.85,0,1,3,49,2
5222-JCXZT,0,No,4,1,No,No,No internet service,No internet service,No internet service,Month-to-month,No,19.0,0,1,3,34,2
9754-CLVZW,0,Yes,26,0,No phone service,DSL,Yes,No,No,Month-to-month,No,38.85,0,1,2,14,1
1432-FPAXX,0,No,29,0,No phone service,DSL,No,No,No,Month-to-month,Yes,30.6,1,0,4,75,3
2739-CCZMB,0,No,5,1,No,No,No internet service,No internet service,No internet service,Month-to-month,No,20.35,0,0,3,30,0
7080-TNUWP,0,Yes,70,1,Yes,Fiber optic,No,Yes,No,One year,Yes,95.0,0,0,3,91,4
0496-AHOOK,0,Yes,24,1,No,DSL,Yes,Yes,Yes,One year,No,74.4,0,1,3,61,2
8336-TAVKX,1,Yes,72,1,Yes,DSL,Yes,No,Yes,Two year,No,78.45,0,1,3,27,0
2468-SJFLM,0,No,1,1,No,Fiber optic,Yes,No,No,Month-to-month,Yes,74.3,0,0,2,95,1
3181-VTHOE,0,Yes,70,0,No phone service,DSL,Yes,No,Yes,One year,Yes,51.05,0,0,4,24,2
7168-HDQHG,0,Yes,36,1,No,No,No internet service,No internet service,No internet service,Month-to-month,No,19.2,0,0,3,83,3
4803-AXVYP,1,No,38,1,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,99.55,1,0,3,92,2
3884-HCSWG,0,No,17,1,No,Fiber optic,No,No,No,Month-to-month,Yes,70.0,1,1,4,25,2
4567-AKPIA,0,Yes,41,1,Yes,Fiber optic,Yes,Yes,Yes,One year,Yes,109.1,0,1,2,74,2
5077-DXTCG,0,No,1,1,No,DSL,No,No,No,Month-to-month,Yes,45.3,1,0,3,83,2
1142-WACZW,0,No,2,0,No phone service,DSL,Yes,No,No,Month-to-month,No,29.85,1,1,3,92,2
7901-HXJVA,0,No,14,1,No,Fiber optic,No,No,No,Month-to-month,No,76.45,0,1,3,0,2
5649-ANRML,1,No,2,1,No,Fiber optic,Yes,No,Yes,Month-to-month,Yes,95.1,1,0,2,59,1
4892-VLANZ,0,No,1,1,No,No,No internet service,No internet service,No internet service,Month-to-month,No,19.8,1,0,3,69,1
5924-IFQTT,0,Yes,13,1,Yes,DSL,Yes,Yes,No,Month-to-month,Yes,72.8,0,0,3,73,1
7968-QUXNS,0,No,6,1,No,No,No internet service,No internet service,No internet service,Month-to-month,No,18.95,0,1,3,41,0
2919-HBCJO,0,No,4,1,No,Fiber optic,No,No,No,Month-to-month,Yes,76.65,1,1,3,34,2
4236-XPXAV,0,Yes,5,1,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,99.15,1,0,3,100,1
8903-WMRNW,0,Yes,15,1,No,Fiber optic,No,Yes,Yes,Month-to-month,No,101.75,0,0,3,65,2
2452-SNHFZ,0,No,47,1,No,Fiber optic,No,No,No,Month-to-month,No,75.45,0,1,3,17,1
3629-WEAAM,0,No,8,1,No,DSL,Yes,No,Yes,Month-to-month,No,64.1,0,1,3,76,2
6029-CSMJE,0,No,17,0,No phone service,DSL,No,No,No,Month-to-month,Yes,25.65,0,1,3,4,2
7993-NQLJE,0,Yes,15,1,No,Fiber optic,No,No,No,Month-to-month,No,75.1,0,1,3,19,1
9909-DFRJA,0,No,26,1,No,Fiber optic,Yes,No,Yes,One year,Yes,95.85,0,1,2,65,1
9099-FTUHS,0,No,23,1,Yes,DSL,No,No,No,Month-to-month,No,54.4,0,0,3,74,0
0581-BXBUB,1,No,4,1,No,Fiber optic,No,No,No,Month-to-month,No,72.75,0,1,2,61,4
4962-CHQPW,0,No,29,1,No,No,No internet service,No internet service,No internet service,One year,No,19.85,0,0,2,93,4
9467-ROOLM,0,No,25,1,No,No,No internet service,No internet service,No internet service,Month-to-month,No,19.05,0,0,2,95,2
3030-YZADT,0,No,9,1,No,DSL,No,No,No,Month-to-month,No,44.95,1,0,3,32,2
7410-KTVFV,0,Yes,18,1,No,DSL,No,No,No,Month-to-month,Yes,49.55,1,1,4,58,2
5150-ITWWB,1,No,3,1,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,94.85,0,1,3,49,3
2253-KPMNB,0,Yes,69,0,No phone service,DSL,Yes,No,No,Two year,No,46.25,0,1,3,37,1
1345-ZUKID,0,No,14,1,No,No,No internet service,No internet service,No internet service,One year,No,19.35,0,1,3,54,3
6429-SHBCB,0,No,19,1,Yes,DSL,No,Yes,Yes,Month-to-month,No,69.6,0,1,3,27,3
9281-OFDMF,1,No,39,1,Yes,Fiber optic,No,No,Yes,Month-to-month,No,90.7,0,0,3,73,0
2603-HVKCG,0,No,31,1,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,101.4,0,0,2,85,4
1834-WULEG,0,Yes,24,1,No,No,No internet service,No internet service,No internet service,One year,No,20.25,0,0,2,80,1
9097-ZUBYC,0,Yes,14,1,No,DSL,Yes,No,No,Month-to-month,No,48.8,0,0,3,21,3
5148-ORICT,0,Yes,64,1,No,DSL,Yes,No,Yes,Two year,Yes,74.35,0,0,3,42,2
4893-GYUJU,0,No,50,1,No,No,No internet service,No internet service,No internet service,One year,Yes,19.35,0,0,3,82,3
4578-PHJYZ,0,Yes,52,1,No,DSL,Yes,Yes,No,One year,Yes,68.75,0,1,3,80,1
7272-QDCKA,0,No,28,1,Yes,Fiber optic,No,Yes,Yes,One year,No,100.2,0,1,3,87,0
8908-SLFCJ,0,No,21,1,No,No,No internet service,No internet service,No internet service,Two year,Yes,20.85,0,1,3,35,2
8393-DLHGA,0,No,25,1,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,95.9,1,0,2,96,0
9766-HGEDE,0,Yes,17,1,No,No,No internet service,No internet service,No internet service,One year,No,19.35,0,0,3,51,0
6968-MHOMU,0,Yes,58,0,No phone service,DSL,No,Yes,Yes,One year,Yes,45.0,0,1,2,35,2
7395-IGJOS,1,Yes,17,1,No,Fiber optic,No,No,Yes,Month-to-month,No,81.5,1,0,3,28,2
5044-XDPYX,0,Yes,51,1,Yes,No,No internet service,No internet service,No internet service,Two year,No,25.5,0,1,2,77,3
1814-WFGVS,0,Yes,72,0,No phone service,DSL,Yes,Yes,No,Two year,No,48.9,0,0,3,57,2
2834-SPCJV,0,Yes,52,1,No,Fiber optic,No,Yes,No,Month-to-month,No,84.1,1,0,4,36,2
3721-WKIIL,0,No,27,1,No,No,No internet service,No internet service,No internet service,Two year,Yes,19.6,0,0,3,69,3
6734-CKRSM,0,No,3,1,No,No,No internet service,No internet service,No internet service,Month-to-month,No,20.0,0,1,3,8,1
1265-ZFOSD,0,Yes,64,1,Yes,DSL,Yes,No,Yes,Two year,Yes,81.3,0,1,3,20,2
6568-POCUI,0,Yes,45,1,No,Fiber optic,Yes,Yes,Yes,Two year,Yes,95.2,0,0,2,63,2
7890-VYYWG,1,Yes,3,0,No phone service,DSL,No,Yes,No,Month-to-month,Yes,36.45,1,0,3,76,3
5197-LQXXH,0,Yes,71,1,Yes,DSL,Yes,Yes,Yes,Two year,Yes,83.3,0,0,3,60,2
9907-SWKKF,1,No,1,0,No phone service,DSL,No,No,No,Month-to-month,No,25.05,1,1,4,94,3
3457-PQBYH,0,Yes,58,1,No,No,No internet service,No internet service,No internet service,Two year,No,20.3,0,1,2,94,3
7682-AZNDK,0,Yes,34,1,No,Fiber optic,No,Yes,No,Month-to-month,Yes,89.85,0,1,3,39,2
0587-DMGBH,0,No,8,1,No,DSL,No,No,No,Month-to-month,Yes,49.85,1,1,3,56,0
5384-ZTTWP,0,Yes,15,1,No,No,No internet service,No internet service,No internet service,Month-to-month,No,19.8,0,0,4,3,3
3745-HRPHI,0,Yes,66,0,No phone service,DSL,Yes,Yes,Yes,Two year,No,54.65,0,0,3,30,3
7636-OWBPG,1,No,12,0,No phone service,DSL,No,No,No,Month-to-month,Yes,29.35,0,1,3,26,3
1231-YNDEK,0,No,58,1,No,No,No internet service,No internet service,No internet service,Two year,Yes,19.15,0,0,4,57,2
1407-DIGZV,0,Yes,3,1,No,No,No internet service,No internet service,No internet service,Two year,No,19.1,0,1,3,24,2
6397-JNZZG,1,Yes,43,0,No phone service,DSL,No,Yes,Yes,Month-to-month,No,55.55,1,0,2,69,2
0570-BFQHT,0,No,9,1,No,Fiber optic,No,No,No,Month-to-month,No,80.55,0,1,2,69,3
4393-OBCRR,0,No,3,1,No,No,No internet service,No internet service,No internet service,One year,No,20.25,0,1,3,4,2
3523-QRQLL,0,Yes,22,1,No,DSL,No,Yes,Yes,One year,Yes,69.5,1,0,2,91,1
8564-LDKFL,0,Yes,40,1,Yes,Fiber optic,No,Yes,Yes,One year,Yes,106.0,0,1,3,7,3
3696-DFHHB,0,No,68,1,Yes,No,No internet service,No internet service,No internet service,Two year,No,25.5,0,1,3,8,2
0895-DQHEW,0,Yes,54,1,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,104.3,1,1,3,15,2
4717-GHADL,0,No,50,1,Yes,DSL,Yes,Yes,Yes,Two year,Yes,79.6,0,0,3,99,2
5501-TVMGM,0,No,1,1,No,DSL,No,No,Yes,Month-to-month,Yes,55.25,0,0,3,6,3
5879-HMFFH,0,Yes,72,1,Yes,DSL,Yes,Yes,Yes,Two year,No,88.05,0,1,4,95,0
6772-WFQRD,0,No,40,1,No,No,No internet service,No internet service,No internet service,One year,Yes,20.4,0,1,3,71,0
3810-DVDQQ,0,Yes,72,1,Yes,Fiber optic,Yes,Yes,Yes,Two year,Yes,117.6,0,0,3,14,1
6972-SNKKW,0,No,6,1,No,No,No internet service,No internet service,No internet service,Month-to-month,No,20.0,0,1,3,36,1
3694-GLTJM,0,No,5,1,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,19.65,0,0,3,82,1
8550-XSXUQ,0,Yes,48,1,Yes,DSL,No,No,Yes,One year,Yes,70.55,0,1,3,38,7
8149-RSOUN,0,No,1,1,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,93.85,1,0,3,6,1
9055-MOJJJ,0,Yes,64,1,No,DSL,Yes,Yes,No,One year,No,65.8,0,0,4,82,1
4359-INNWN,0,No,17,1,No,No,No internet service,No internet service,No internet service,One year,No,20.05,0,1,2,56,2
0585-EGDDA,0,Yes,40,1,No,Fiber optic,No,No,No,Month-to-month,Yes,80.0,0,0,4,91,2
4032-RMHCI,0,Yes,41,0,No phone service,DSL,No,No,No,One year,No,35.4,0,1,4,80,0
0549-CYCQN,1,No,51,1,Yes,Fiber optic,No,No,No,One year,Yes,79.6,0,1,3,18,5
3481-JHUZH,0,Yes,41,1,Yes,Fiber optic,No,No,No,Month-to-month,Yes,80.25,0,0,4,62,1
7250-EQKIY,0,Yes,1,1,No,DSL,No,No,No,Month-to-month,No,50.45,1,1,2,31,1
3594-IVHJZ,0,No,2,1,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,20.45,0,0,3,74,5
6869-FGJJC,0,No,68,1,No,Fiber optic,No,No,No,One year,No,79.6,0,1,3,78,2
3896-ZVNET,0,Yes,24,1,Yes,No,No internet service,No internet service,No internet service,Two year,No,24.7,0,1,3,9,2
8205-VSLRB,0,Yes,70,1,Yes,DSL,Yes,No,Yes,Two year,No,77.3,0,0,2,86,1
5960-MVTUK,0,No,3,0,No phone service,DSL,Yes,No,No,Month-to-month,Yes,29.75,0,0,3,66,2
6817-WTYHE,0,No,2,1,No,DSL,No,No,No,Month-to-month,No,44.9,0,0,4,61,1
