building_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,meter_reading
638,Education,7900,1923.0,4.0,11.1,2.0,9.4,0.0,1018.2,0.0,5.3725
607,Education,34825,1999.0,2.0,16.1,2.0,11.1,0.0,1017.9,280.0,17.5
629,Education,40835,1931.0,6.0,15.0,2.0,7.8,0.0,1020.8,220.0,26.425
636,Education,6564,1909.0,3.0,11.7,2.0,5.6,0.0,1018.5,290.0,0.1975
651,Parking,306140,2007.0,5.0,25.6,0.0,11.7,0.0,1015.1,300.0,46.5
648,Education,154706,2009.0,11.0,16.1,0.0,12.2,0.0,1014.7,300.0,1028.25
606,Utility,23432,1999.0,2.0,11.1,2.0,7.2,0.0,1016.8,120.0,59.8475
571,Education,47954,1980.0,3.0,21.7,0.0,11.7,0.0,1014.3,290.0,28.0
620,Education,220703,2011.0,9.0,17.2,4.0,6.7,0.0,1024.3,310.0,1181.84
566,Education,2010,1957.0,1.0,18.9,2.0,12.2,0.0,1011.3,300.0,0.526
653,Education,420885,1930.0,8.0,11.1,2.0,6.1,0.0,1018.9,280.0,912.901
589,Education,305268,1952.0,8.0,19.4,2.0,12.8,0.0,1013.8,290.0,88.9829
587,Technology/science,53234,1942.0,5.0,12.2,2.0,11.7,0.0,1017.0,20.0,111.25
614,Lodging/residential,185200,1930.0,8.0,9.4,0.0,8.3,0.0,1022.9,20.0,239.25
566,Education,2010,1957.0,1.0,10.6,2.0,5.6,0.0,1019.2,0.0,0.306
650,Education,75228,1993.0,4.0,10.0,2.0,7.8,0.0,1015.7,70.0,113.0
610,Entertainment/public assembly,30160,1958.0,4.0,6.7,2.0,-1.7,0.0,1028.2,120.0,9.75
574,Education,56343,1905.0,4.0,13.9,2.0,10.6,0.0,1017.9,350.0,67.8738
627,Education,56637,1953.0,5.0,15.0,4.0,11.7,0.0,1016.3,270.0,103.75
581,Lodging/residential,23012,1930.0,3.0,15.6,2.0,11.1,0.0,1010.4,300.0,5.4
584,Education,137806,1967.0,8.0,14.4,4.0,8.3,0.0,1020.8,230.0,115.136
584,Education,137806,1967.0,8.0,21.7,2.0,13.9,0.0,1011.9,300.0,95.104
587,Technology/science,53234,1942.0,5.0,16.1,0.0,14.4,0.0,1017.1,30.0,109.0
592,Education,120694,2012.0,7.0,19.4,2.0,11.1,0.0,1016.2,270.0,391.68
638,Education,7900,1923.0,4.0,12.8,4.0,8.3,0.0,1030.5,190.0,3.5325
652,Education,150887,1959.0,9.0,12.2,0.0,6.1,0.0,1018.7,330.0,202.49400000000003
576,Education,86465,2014.0,7.0,17.8,4.0,3.3,0.0,1011.3,230.0,131.5
610,Entertainment/public assembly,30160,1958.0,4.0,22.8,2.0,16.1,0.0,1016.5,300.0,41.25
578,Lodging/residential,71994,2004.0,4.0,18.3,4.0,13.9,0.0,1015.9,300.0,37.0769
576,Education,86465,2014.0,7.0,19.4,4.0,11.1,0.0,1017.4,300.0,147.0
602,Entertainment/public assembly,238065,1933.0,6.0,16.7,0.0,14.4,0.0,1012.7,30.0,649.25
619,Education,68146,1948.0,6.0,18.9,2.0,11.7,0.0,1014.7,270.0,162.608
600,Education,44182,1917.0,5.0,10.0,4.0,7.2,0.0,1017.7,130.0,87.75
615,Education,153700,1990.0,7.0,18.9,2.0,14.4,0.0,1016.2,260.0,781.558
601,Entertainment/public assembly,11910,1903.0,2.0,7.2,0.0,-0.6,0.0,1027.1,0.0,8.75
584,Education,137806,1967.0,8.0,23.3,2.0,12.2,0.0,1016.8,270.0,179.952
611,Education,128126,1966.0,7.0,14.4,2.0,10.0,0.0,1015.3,270.0,546.7
651,Parking,306140,2007.0,5.0,17.2,2.0,10.6,0.0,1016.6,280.0,41.6
576,Education,86465,2014.0,7.0,10.6,2.0,-0.6,0.0,1011.3,310.0,134.75
600,Education,44182,1917.0,5.0,15.6,2.0,11.7,0.0,1015.8,320.0,55.25
655,Education,222434,1964.0,11.0,8.9,2.0,-2.2,0.0,1022.6,330.0,158.296
586,Public services,166514,1917.0,5.0,10.0,0.0,7.8,0.0,1022.5,0.0,212.1
620,Education,220703,2011.0,9.0,11.7,2.0,7.2,0.0,1020.4,0.0,1125.3
586,Public services,166514,1917.0,5.0,19.4,2.0,13.3,0.0,1014.1,270.0,52.225
583,Education,206054,1950.0,9.0,13.9,2.0,10.6,0.0,1014.2,320.0,503.251
574,Education,56343,1905.0,4.0,13.9,2.0,8.9,0.0,1022.0,290.0,16.5005
628,Education,40706,1958.0,3.0,19.4,0.0,11.7,0.0,1019.9,250.0,18.0
634,Education,4000,1910.0,4.0,21.7,0.0,11.7,0.0,1018.9,300.0,0.1625
600,Education,44182,1917.0,5.0,15.6,4.0,13.3,0.0,1012.3,120.0,62.5
645,Education,304333,2006.0,12.0,17.2,4.0,15.0,0.0,1020.6,310.0,1539.76
606,Utility,23432,1999.0,2.0,17.8,2.0,13.9,0.0,1012.8,300.0,50.845
631,Education,23533,1906.0,3.0,13.9,4.0,7.8,0.0,1026.5,300.0,9.4675
653,Education,420885,1930.0,8.0,20.0,2.0,10.6,0.0,1015.8,230.0,986.567
569,Education,86091,1964.0,8.0,17.8,4.0,14.4,0.0,1019.8,290.0,344.5
637,Education,4189,1929.0,3.0,15.0,2.0,12.8,0.0,1017.4,290.0,0.1
594,Education,177281,1964.0,7.0,18.3,2.0,13.9,0.0,1014.2,290.0,286.709
612,Education,77055,1917.0,4.0,12.2,2.0,6.7,0.0,1022.4,250.0,83.9243
587,Technology/science,53234,1942.0,5.0,17.2,0.0,13.3,0.0,1010.8,300.0,105.25
583,Education,206054,1950.0,9.0,20.6,2.0,11.7,0.0,1014.2,280.0,427.002
619,Education,68146,1948.0,6.0,17.8,4.0,12.2,0.0,1013.1,300.0,169.856
605,Education,51020,1924.0,5.0,28.3,0.0,14.4,0.0,1011.8,290.0,14.955
581,Lodging/residential,23012,1930.0,3.0,20.6,2.0,13.9,0.0,1018.2,300.0,12.775
628,Education,40706,1958.0,3.0,10.6,0.0,4.4,0.0,1022.6,100.0,16.0
614,Lodging/residential,185200,1930.0,8.0,11.1,2.0,7.2,0.0,1015.0,260.0,140.0
579,Education,7781,1910.0,4.0,21.7,0.0,12.8,0.0,1010.3,300.0,0.7829999999999999
646,Education,58733,1923.0,6.0,21.1,4.0,12.2,0.0,1012.8,290.0,31.96
624,Education,46204,1941.0,5.0,16.7,4.0,13.3,0.0,1013.3,0.0,123.132
581,Lodging/residential,23012,1930.0,3.0,11.7,4.0,9.4,0.0,1019.0,0.0,8.775
603,Public services,29063,2004.0,3.0,20.0,2.0,12.2,0.0,1018.0,260.0,15.9
653,Education,420885,1930.0,8.0,18.9,4.0,9.4,0.0,1015.2,270.0,841.074
651,Parking,306140,2007.0,5.0,14.4,0.0,10.0,0.0,1010.7,310.0,37.1
609,Education,141461,1907.0,6.0,18.9,4.0,12.8,0.0,1014.0,210.0,526.133
589,Education,305268,1952.0,8.0,14.4,2.0,13.9,0.0,1017.1,280.0,102.726
569,Education,86091,1964.0,8.0,13.9,4.0,11.7,0.0,1013.4,300.0,269.5
635,Education,7122,1909.0,3.0,16.7,4.0,13.9,0.0,1018.1,300.0,3.5525
646,Education,58733,1923.0,6.0,21.1,0.0,10.6,0.0,1014.8,270.0,33.1
649,Education,116121,1996.0,10.0,17.8,2.0,13.9,0.0,1012.4,280.0,401.8
631,Education,23533,1906.0,3.0,15.0,2.0,13.3,0.0,1016.7,330.0,13.0325
614,Lodging/residential,185200,1930.0,8.0,13.9,2.0,11.7,0.0,1013.3,30.0,195.5
620,Education,220703,2011.0,9.0,11.7,0.0,7.8,0.0,1012.9,250.0,1171.06
608,Entertainment/public assembly,124197,1927.0,3.0,10.0,0.0,7.8,0.0,1024.7,120.0,94.75
640,Entertainment/public assembly,36180,1966.0,9.0,15.0,4.0,11.7,0.0,1015.1,260.0,233.25
615,Education,153700,1990.0,7.0,16.7,2.0,13.3,0.0,1012.6,310.0,976.37
648,Education,154706,2009.0,11.0,22.2,2.0,12.8,0.0,1012.1,290.0,996.0
579,Education,7781,1910.0,4.0,22.8,0.0,10.6,0.0,1018.0,260.0,1.3045
654,Education,43910,1912.0,5.0,11.7,4.0,10.0,0.0,1020.1,120.0,46.6875
630,Education,93420,1948.0,5.0,16.1,2.0,10.6,0.0,1015.5,290.0,38.25
593,Education,66203,2015.0,6.0,17.8,2.0,10.6,0.0,1015.6,250.0,58.645
622,Education,123612,1961.0,7.0,11.7,2.0,-2.8,0.0,1023.4,330.0,250.55
612,Education,77055,1917.0,4.0,14.4,0.0,13.3,0.0,1017.7,40.0,102.52
583,Education,206054,1950.0,9.0,18.3,2.0,13.3,0.0,1019.1,300.0,426.497
635,Education,7122,1909.0,3.0,21.7,2.0,11.7,0.0,1009.2,310.0,3.18
640,Entertainment/public assembly,36180,1966.0,9.0,18.3,2.0,11.1,0.0,1017.4,310.0,167.0
583,Education,206054,1950.0,9.0,12.2,2.0,3.9,0.0,1024.6,240.0,390.25
593,Education,66203,2015.0,6.0,19.4,4.0,11.1,0.0,1022.8,260.0,89.3515
603,Public services,29063,2004.0,3.0,11.7,0.0,6.1,0.0,1012.4,130.0,56.8
641,Education,109588,1994.0,8.0,20.6,2.0,15.0,0.0,1013.9,260.0,428.357
577,Education,113589,1958.0,3.0,18.9,2.0,12.2,0.0,1009.4,300.0,42.4
648,Education,154706,2009.0,11.0,6.7,0.0,0.6,0.0,1027.9,90.0,972.75
572,Education,94175,1964.0,9.0,8.9,0.0,1.7,0.0,1022.4,50.0,344.05800000000005
607,Education,34825,1999.0,2.0,10.0,2.0,8.3,0.0,1015.8,300.0,17.75
617,Education,182943,1963.0,11.0,16.7,2.0,10.6,0.0,1017.2,0.0,549.3
596,Education,18474,1923.0,4.0,6.1,0.0,5.0,0.0,1019.0,0.0,5.0
595,Education,270413,1971.0,14.0,13.9,2.0,10.0,0.0,1014.7,250.0,314.332
595,Education,270413,1971.0,14.0,10.6,0.0,-1.7,0.0,1021.2,310.0,365.95
608,Entertainment/public assembly,124197,1927.0,3.0,16.1,4.0,10.0,0.0,1016.1,280.0,57.75
602,Entertainment/public assembly,238065,1933.0,6.0,12.8,2.0,11.1,0.0,1020.7,60.0,600.508
569,Education,86091,1964.0,8.0,19.4,0.0,11.1,0.0,1011.6,310.0,273.0
607,Education,34825,1999.0,2.0,13.9,2.0,12.8,0.0,1020.8,0.0,15.75
605,Education,51020,1924.0,5.0,15.0,2.0,12.2,0.0,1011.5,330.0,18.8425
565,Education,15326,1954.0,2.0,15.6,4.0,13.3,0.0,1014.0,300.0,6.75
633,Parking,98539,1989.0,2.0,20.6,0.0,14.4,0.0,1015.6,260.0,26.228
639,Education,14524,1964.0,2.0,18.3,4.0,10.0,0.0,1018.0,260.0,4.0
578,Lodging/residential,71994,2004.0,4.0,10.0,2.0,3.9,0.0,1010.8,290.0,81.5344
603,Public services,29063,2004.0,3.0,15.6,2.0,11.1,0.0,1010.4,300.0,15.3
646,Education,58733,1923.0,6.0,21.7,2.0,12.2,0.0,1017.1,320.0,24.4
580,Education,104016,1960.0,4.0,23.3,2.0,10.6,0.0,1017.7,280.0,87.25
596,Education,18474,1923.0,4.0,16.7,2.0,10.6,0.0,1015.4,290.0,6.0
587,Technology/science,53234,1942.0,5.0,16.1,4.0,13.3,0.0,1015.8,280.0,105.5
651,Parking,306140,2007.0,5.0,17.2,0.0,11.7,0.0,1011.5,210.0,36.4
612,Education,77055,1917.0,4.0,26.7,0.0,9.4,0.0,1014.5,310.0,89.1228
617,Education,182943,1963.0,11.0,17.2,0.0,12.2,0.0,1017.5,280.0,670.075
593,Education,66203,2015.0,6.0,18.9,2.0,8.9,0.0,1016.4,270.0,133.023
566,Education,2010,1957.0,1.0,13.3,0.0,12.2,0.0,1013.8,0.0,0.416
575,Technology/science,33167,1963.0,4.0,6.1,2.0,2.8,0.0,1026.8,70.0,52.125
572,Education,94175,1964.0,9.0,26.7,4.0,9.4,0.0,1018.2,290.0,440.483
622,Education,123612,1961.0,7.0,10.6,2.0,8.3,0.0,1025.8,0.0,231.775
573,Education,23815,1914.0,4.0,17.8,0.0,11.7,0.0,1019.0,280.0,9.206
636,Education,6564,1909.0,3.0,12.2,2.0,-4.4,0.0,1026.9,50.0,0.1475
655,Education,222434,1964.0,11.0,5.0,0.0,2.2,0.0,1029.6,30.0,219.471
646,Education,58733,1923.0,6.0,21.7,2.0,11.1,0.0,1014.9,300.0,24.525
576,Education,86465,2014.0,7.0,21.1,2.0,11.7,0.0,1015.9,300.0,130.5
572,Education,94175,1964.0,9.0,22.8,0.0,11.1,0.0,1015.7,290.0,408.787
633,Parking,98539,1989.0,2.0,10.0,2.0,3.9,0.0,1019.0,30.0,28.808000000000003
633,Parking,98539,1989.0,2.0,21.1,2.0,14.4,0.0,1018.9,310.0,26.701
580,Education,104016,1960.0,4.0,13.3,4.0,11.1,0.0,1022.9,0.0,62.25
620,Education,220703,2011.0,9.0,22.2,2.0,12.2,0.0,1020.1,280.0,1309.44
591,Entertainment/public assembly,59326,1932.0,1.0,8.3,2.0,1.7,0.0,1031.6,150.0,18.7528
632,Education,41297,1959.0,6.0,15.0,4.0,10.0,0.0,1023.6,290.0,60.75
655,Education,222434,1964.0,11.0,13.9,2.0,10.0,0.0,1015.7,290.0,176.078
578,Lodging/residential,71994,2004.0,4.0,19.4,4.0,10.6,0.0,1016.8,260.0,23.594
612,Education,77055,1917.0,4.0,17.2,2.0,10.6,0.0,1013.9,280.0,77.1205
650,Education,75228,1993.0,4.0,20.6,2.0,13.3,0.0,1016.5,270.0,35.0
585,Public services,132394,1949.0,7.0,16.1,0.0,12.8,0.0,1014.9,0.0,214.75
609,Education,141461,1907.0,6.0,20.6,2.0,11.7,0.0,1013.4,310.0,442.3730000000001
614,Lodging/residential,185200,1930.0,8.0,3.3,0.0,0.0,0.0,1027.2,0.0,141.5
612,Education,77055,1917.0,4.0,18.3,0.0,15.6,0.0,1012.5,310.0,100.51
598,Public services,68701,1930.0,4.0,13.9,2.0,10.6,0.0,1016.4,310.0,43.775
609,Education,141461,1907.0,6.0,15.0,2.0,11.7,0.0,1010.3,200.0,448.642
652,Education,150887,1959.0,9.0,15.6,2.0,11.7,0.0,1016.8,270.0,66.3562
599,Education,25996,1954.0,4.0,16.7,2.0,13.9,0.0,1011.4,300.0,81.75
627,Education,56637,1953.0,5.0,17.2,0.0,12.2,0.0,1014.7,150.0,108.0
565,Education,15326,1954.0,2.0,15.0,2.0,12.8,0.0,1017.4,290.0,7.75
629,Education,40835,1931.0,6.0,13.3,0.0,10.0,0.0,1016.8,0.0,33.725
643,Education,110919,1941.0,6.0,14.4,2.0,12.8,0.0,1012.1,300.0,70.9805
639,Education,14524,1964.0,2.0,11.1,4.0,6.7,0.0,1018.3,310.0,4.0
588,Education,21866,1911.0,4.0,12.8,0.0,8.3,0.0,1027.1,300.0,9.05
644,Entertainment/public assembly,261091,1923.0,3.0,14.4,2.0,10.6,0.0,1015.4,290.0,233.966
644,Entertainment/public assembly,261091,1923.0,3.0,20.0,4.0,11.7,0.0,1013.4,130.0,360.19199999999995
566,Education,2010,1957.0,1.0,13.9,0.0,10.0,0.0,1013.5,360.0,0.355
573,Education,23815,1914.0,4.0,16.1,4.0,3.3,0.0,1012.5,280.0,10.0605
566,Education,2010,1957.0,1.0,11.7,0.0,7.8,0.0,1027.8,320.0,0.441
608,Entertainment/public assembly,124197,1927.0,3.0,7.8,0.0,1.7,0.0,1016.9,0.0,79.0
594,Education,177281,1964.0,7.0,16.7,4.0,12.8,0.0,1012.7,290.0,296.704
594,Education,177281,1964.0,7.0,18.9,2.0,8.3,0.0,1017.1,270.0,383.158
620,Education,220703,2011.0,9.0,10.6,0.0,7.8,0.0,1022.8,0.0,1489.4
645,Education,304333,2006.0,12.0,11.1,2.0,9.4,0.0,1023.4,0.0,1549.81
578,Lodging/residential,71994,2004.0,4.0,10.6,0.0,8.9,0.0,1017.8,60.0,37.0805
603,Public services,29063,2004.0,3.0,11.7,4.0,6.1,0.0,1030.5,240.0,38.8
601,Entertainment/public assembly,11910,1903.0,2.0,18.9,4.0,7.8,0.0,1015.5,320.0,37.82
621,Parking,387,1955.0,1.0,16.1,0.0,8.3,0.0,1018.6,340.0,14.0947
571,Education,47954,1980.0,3.0,17.8,2.0,10.6,0.0,1022.4,270.0,39.75
587,Technology/science,53234,1942.0,5.0,12.8,0.0,8.9,0.0,1013.1,20.0,99.25
640,Entertainment/public assembly,36180,1966.0,9.0,20.0,2.0,13.3,0.0,1013.4,290.0,198.5
594,Education,177281,1964.0,7.0,15.0,2.0,11.1,0.0,1014.5,320.0,336.843
622,Education,123612,1961.0,7.0,4.4,2.0,2.2,0.0,1017.0,100.0,222.3
624,Education,46204,1941.0,5.0,5.0,0.0,-0.6,0.0,1021.8,0.0,65.0675
576,Education,86465,2014.0,7.0,10.6,0.0,-1.1,0.0,1015.0,310.0,161.5
617,Education,182943,1963.0,11.0,16.1,2.0,1.1,0.0,1025.2,50.0,543.3
600,Education,44182,1917.0,5.0,14.4,2.0,11.1,0.0,1025.9,280.0,70.0
610,Entertainment/public assembly,30160,1958.0,4.0,17.2,2.0,10.6,0.0,1015.7,250.0,37.25
566,Education,2010,1957.0,1.0,14.4,2.0,10.0,0.0,1015.3,270.0,1.419
574,Education,56343,1905.0,4.0,21.7,2.0,12.8,0.0,1010.5,270.0,40.3712
611,Education,128126,1966.0,7.0,16.1,2.0,11.1,0.0,1015.8,300.0,481.9
607,Education,34825,1999.0,2.0,13.3,2.0,10.6,0.0,1012.4,360.0,24.0
573,Education,23815,1914.0,4.0,14.4,2.0,5.6,0.0,1019.5,320.0,11.357
567,Entertainment/public assembly,82670,2016.0,4.0,22.2,2.0,14.4,0.0,1013.6,300.0,164.72
565,Education,15326,1954.0,2.0,13.3,2.0,7.8,0.0,1014.5,280.0,8.25
616,Education,117814,1959.0,6.0,13.3,4.0,7.2,0.0,1018.8,300.0,29.325
623,Education,49388,1931.0,6.0,17.2,2.0,11.7,0.0,1012.3,340.0,15.75
579,Education,7781,1910.0,4.0,21.1,4.0,15.6,0.0,1013.7,240.0,0.7305
623,Education,49388,1931.0,6.0,16.7,4.0,14.4,0.0,1022.5,260.0,17.5
617,Education,182943,1963.0,11.0,15.6,2.0,10.6,0.0,1013.1,290.0,552.825
576,Education,86465,2014.0,7.0,7.8,0.0,5.0,0.0,1017.9,0.0,204.25
632,Education,41297,1959.0,6.0,15.0,2.0,6.1,0.0,1019.4,230.0,59.75
582,Education,14542,1920.0,4.0,4.4,0.0,-7.8,0.0,1020.7,30.0,4.0
597,Public services,189425,1994.0,4.0,16.7,2.0,13.3,0.0,1019.4,260.0,46.25
649,Education,116121,1996.0,10.0,6.7,0.0,5.0,0.0,1022.9,0.0,418.85
577,Education,113589,1958.0,3.0,6.7,0.0,5.6,0.0,1020.4,60.0,39.8
573,Education,23815,1914.0,4.0,15.6,2.0,3.9,0.0,1019.5,310.0,18.578
648,Education,154706,2009.0,11.0,9.4,2.0,4.4,0.0,1010.2,290.0,927.5
606,Utility,23432,1999.0,2.0,12.2,2.0,9.4,0.0,1010.6,360.0,60.5725
634,Education,4000,1910.0,4.0,22.2,0.0,11.7,0.0,1014.6,290.0,0.3975
654,Education,43910,1912.0,5.0,10.6,4.0,8.3,0.0,1025.6,0.0,53.9468
614,Lodging/residential,185200,1930.0,8.0,21.1,2.0,13.9,0.0,1016.7,310.0,212.0
610,Entertainment/public assembly,30160,1958.0,4.0,20.0,2.0,11.1,0.0,1017.3,270.0,30.75
624,Education,46204,1941.0,5.0,20.0,4.0,15.0,0.0,1013.2,240.0,85.3075
605,Education,51020,1924.0,5.0,18.9,0.0,13.3,0.0,1013.8,210.0,34.3025
601,Entertainment/public assembly,11910,1903.0,2.0,22.8,2.0,8.3,0.0,1019.6,210.0,16.0
618,Education,148032,1924.0,5.0,14.4,2.0,11.1,0.0,1014.8,280.0,189.3
576,Education,86465,2014.0,7.0,10.0,2.0,-2.8,0.0,1025.7,260.0,168.0
641,Education,109588,1994.0,8.0,17.2,4.0,11.7,0.0,1013.1,300.0,426.202
641,Education,109588,1994.0,8.0,11.1,0.0,-1.1,0.0,1022.5,310.0,492.092
645,Education,304333,2006.0,12.0,26.1,2.0,11.7,0.0,1010.8,300.0,1560.55
607,Education,34825,1999.0,2.0,17.2,2.0,12.2,0.0,1017.8,230.0,23.25
595,Education,270413,1971.0,14.0,10.6,2.0,-5.6,0.0,1020.2,30.0,148.148
606,Utility,23432,1999.0,2.0,18.9,2.0,8.3,0.0,1017.1,270.0,49.7025
573,Education,23815,1914.0,4.0,13.3,4.0,11.1,0.0,1021.1,0.0,15.5382
589,Education,305268,1952.0,8.0,15.0,2.0,12.8,0.0,1010.8,0.0,177.07
594,Education,177281,1964.0,7.0,16.1,4.0,11.7,0.0,1011.9,210.0,352.035
565,Education,15326,1954.0,2.0,21.1,4.0,12.2,0.0,1012.9,300.0,13.0
630,Education,93420,1948.0,5.0,19.4,2.0,11.7,0.0,1014.3,260.0,45.25
570,Education,193202,1964.0,10.0,19.4,2.0,9.4,0.0,1019.4,250.0,93.312
593,Education,66203,2015.0,6.0,13.9,0.0,3.3,0.0,1016.9,70.0,57.18899999999999
601,Entertainment/public assembly,11910,1903.0,2.0,12.2,2.0,10.0,0.0,1018.6,40.0,9.75
618,Education,148032,1924.0,5.0,25.0,0.0,12.2,0.0,1010.2,300.0,80.5
651,Parking,306140,2007.0,5.0,27.2,0.0,11.1,0.0,1012.4,300.0,46.326
612,Education,77055,1917.0,4.0,17.2,4.0,7.8,0.0,1021.4,270.0,91.332
576,Education,86465,2014.0,7.0,12.2,2.0,11.7,0.0,1012.6,0.0,230.0
647,Lodging/residential,86959,1942.0,5.0,16.7,4.0,13.3,0.0,1014.2,230.0,26.118
589,Education,305268,1952.0,8.0,16.7,2.0,13.3,0.0,1020.2,230.0,150.564
580,Education,104016,1960.0,4.0,15.0,2.0,11.7,0.0,1013.6,260.0,128.0
645,Education,304333,2006.0,12.0,23.9,4.0,12.2,0.0,1009.9,290.0,1650.66
653,Education,420885,1930.0,8.0,14.4,2.0,11.1,0.0,1010.8,310.0,906.49
628,Education,40706,1958.0,3.0,5.0,0.0,0.6,0.0,1023.0,70.0,16.5
592,Education,120694,2012.0,7.0,14.4,2.0,11.1,0.0,1010.5,20.0,357.12
576,Education,86465,2014.0,7.0,8.9,2.0,1.7,0.0,1026.6,100.0,158.75
652,Education,150887,1959.0,9.0,15.0,0.0,11.7,0.0,1010.8,300.0,71.9673
600,Education,44182,1917.0,5.0,12.2,2.0,6.7,0.0,1013.1,0.0,77.0
578,Lodging/residential,71994,2004.0,4.0,7.8,2.0,2.8,0.0,1011.2,360.0,62.5822
613,Entertainment/public assembly,1305,1995.0,1.0,15.6,2.0,12.8,0.0,1011.9,300.0,1.375
605,Education,51020,1924.0,5.0,6.7,0.0,5.0,0.0,1022.9,0.0,44.9575
572,Education,94175,1964.0,9.0,18.3,2.0,12.8,0.0,1015.6,290.0,355.925
586,Public services,166514,1917.0,5.0,13.3,4.0,9.4,0.0,1016.7,280.0,39.45
619,Education,68146,1948.0,6.0,14.4,0.0,10.0,0.0,1014.3,0.0,165.088
649,Education,116121,1996.0,10.0,18.3,2.0,10.0,0.0,1018.4,280.0,413.875
569,Education,86091,1964.0,8.0,13.9,0.0,9.4,0.0,1018.3,90.0,301.25
581,Lodging/residential,23012,1930.0,3.0,21.1,0.0,11.1,0.0,1013.9,270.0,15.0745
619,Education,68146,1948.0,6.0,11.7,4.0,7.2,0.0,1016.0,320.0,185.264
635,Education,7122,1909.0,3.0,14.4,4.0,5.0,0.0,1010.6,330.0,3.51
612,Education,77055,1917.0,4.0,14.4,2.0,5.0,0.0,1031.7,80.0,89.4635
587,Technology/science,53234,1942.0,5.0,18.9,2.0,10.0,0.0,1019.3,260.0,101.75
648,Education,154706,2009.0,11.0,15.0,2.0,13.3,0.0,1009.9,330.0,982.75
623,Education,49388,1931.0,6.0,10.6,2.0,6.1,0.0,1030.4,190.0,25.25
565,Education,15326,1954.0,2.0,17.2,2.0,-1.7,0.0,1023.4,340.0,12.0
628,Education,40706,1958.0,3.0,10.6,0.0,2.2,0.0,1023.7,100.0,17.0
632,Education,41297,1959.0,6.0,15.0,4.0,8.9,0.0,1024.4,260.0,61.75
628,Education,40706,1958.0,3.0,21.1,2.0,11.1,0.0,1013.7,280.0,18.5
580,Education,104016,1960.0,4.0,15.0,4.0,11.1,0.0,1018.5,0.0,48.25
654,Education,43910,1912.0,5.0,15.6,0.0,12.2,0.0,1014.1,310.0,52.7393
647,Lodging/residential,86959,1942.0,5.0,13.9,2.0,12.8,0.0,1020.8,0.0,33.218
655,Education,222434,1964.0,11.0,10.0,0.0,6.7,0.0,1018.6,20.0,131.764
647,Lodging/residential,86959,1942.0,5.0,17.2,2.0,12.8,0.0,1017.0,290.0,26.716
639,Education,14524,1964.0,2.0,20.6,2.0,13.3,0.0,1017.1,290.0,4.0
586,Public services,166514,1917.0,5.0,15.6,2.0,11.1,0.0,1014.3,280.0,55.55
574,Education,56343,1905.0,4.0,15.0,2.0,10.6,0.0,1014.5,270.0,15.7728
634,Education,4000,1910.0,4.0,19.4,0.0,14.4,0.0,1012.7,170.0,0.465
650,Education,75228,1993.0,4.0,23.9,0.0,11.1,0.0,1015.9,270.0,34.25
578,Lodging/residential,71994,2004.0,4.0,18.3,2.0,10.6,0.0,1014.0,290.0,37.954
616,Education,117814,1959.0,6.0,15.6,0.0,11.1,0.0,1016.6,80.0,93.675
568,Education,14150,1974.0,2.0,18.9,2.0,10.0,0.0,1018.9,280.0,3.872
629,Education,40835,1931.0,6.0,18.3,2.0,12.2,0.0,1015.5,310.0,35.125
654,Education,43910,1912.0,5.0,14.4,2.0,12.8,0.0,1019.0,200.0,52.6637
601,Entertainment/public assembly,11910,1903.0,2.0,21.7,2.0,12.8,0.0,1011.2,290.0,16.5
591,Entertainment/public assembly,59326,1932.0,1.0,7.8,4.0,7.2,0.0,1016.0,0.0,19.4911
616,Education,117814,1959.0,6.0,17.8,2.0,7.8,0.0,1016.2,260.0,69.925
581,Lodging/residential,23012,1930.0,3.0,19.4,0.0,16.1,0.0,1017.4,290.0,7.975
588,Education,21866,1911.0,4.0,15.0,2.0,10.6,0.0,1016.7,270.0,14.85
584,Education,137806,1967.0,8.0,21.7,2.0,12.8,0.0,1010.5,270.0,101.936
629,Education,40835,1931.0,6.0,22.8,2.0,13.9,0.0,1015.7,280.0,9.325
610,Entertainment/public assembly,30160,1958.0,4.0,15.0,4.0,8.9,0.0,1024.4,260.0,45.25
628,Education,40706,1958.0,3.0,13.9,2.0,11.1,0.0,1012.2,300.0,20.0
653,Education,420885,1930.0,8.0,14.4,0.0,10.0,0.0,1010.1,320.0,1092.13
634,Education,4000,1910.0,4.0,17.2,2.0,11.1,0.0,1015.3,310.0,0.405
609,Education,141461,1907.0,6.0,10.6,2.0,7.8,0.0,1022.0,150.0,463.757
636,Education,6564,1909.0,3.0,18.9,2.0,11.1,0.0,1015.7,240.0,0.095
632,Education,41297,1959.0,6.0,16.7,4.0,10.6,0.0,1014.2,270.0,46.0
605,Education,51020,1924.0,5.0,6.1,2.0,-3.3,0.0,1027.1,10.0,15.1525
627,Education,56637,1953.0,5.0,10.0,2.0,7.2,0.0,1018.2,130.0,128.0
607,Education,34825,1999.0,2.0,15.0,4.0,10.6,0.0,1027.3,180.0,17.75
567,Entertainment/public assembly,82670,2016.0,4.0,20.0,2.0,12.8,0.0,1016.4,280.0,162.21
635,Education,7122,1909.0,3.0,14.4,2.0,8.3,0.0,1016.4,280.0,3.3775
