order_date,category,item,price
2025.02.06 23:53:07,Electronics,Laptop,157521
2024.06.01 04:07:50,Clothing,Smartphone,351427
2024.01.25 14:15:49,Beauty,Sneakers,478332
2025.04.27 13:14:28,Toys,Console,634189
2025.04.06 22:16:04,Electronics,Snack,409943
2024.09.11 21:38:16,Clothing,Headphones,15804
2024.09.12 22:34:47,Toys,Sneakers,211963
2025.01.08 12:24:13,Home,TV,345394
2025.05.22 13:44:29,Clothing,Watch,940079
2024.10.27 07:34:49,Coffee,Americano,321938
2024.11.28 22:00:57,Electronics,Laptop,260519
2024.05.29 13:35:58,Beauty,Snack,484807
2024.06.07 10:36:36,Beauty,Bicycle,200118
2025.06.12 23:41:12,Beauty,Laptop,650907
2025.12.15 16:08:07,Electronics,Watch,897115
2024.01.14 11:04:26,Home,Smartphone,807943
2025.03.31 13:50:43,Beauty,Headphones,789385
2024.11.21 18:42:39,Toys,Headphones,751558
2025.12.11 04:17:14,Sports,Headphones,707663
2024.04.13 18:54:28,Home,Smartphone,918878
2024.08.15 21:42:16,Toys,Sneakers,629715
2025.01.23 03:19:20,Food,Snack,419209
2024.02.27 09:12:26,Food,Bicycle,353891
2025.08.02 23:14:08,Coffee,Macchiato,541701
2025.08.06 13:17:07,Clothing,Snack,600944
2024.05.21 08:05:47,Sports,Laptop,688523
2024.10.23 23:56:42,Food,Headphones,50798
2024.05.24 22:11:59,Home,Snack,913712
2025.07.25 08:11:59,Electronics,TV,670951
2025.07.30 18:32:59,Sports,Console,691541
2024.08.22 19:58:30,Home,Watch,437386
2024.05.20 15:58:03,Home,Novel,17586
2024.03.24 19:44:54,Toys,Snack,979366
2024.10.08 03:45:02,Home,Headphones,456610
2024.09.28 14:35:45,Home,Console,406748
2025.10.16 07:47:48,Beauty,Smartphone,901914
2024.09.11 18:04:17,Sports,Laptop,464462
2024.10.25 08:29:53,Toys,Laptop,703232
2025.04.09 17:29:11,Home,Laptop,245285
2024.11.23 07:34:04,Clothing,TV,993153
2024.03.16 01:55:46,Food,Snack,66097
2025.10.28 05:18:32,Home,Novel,829062
2025.07.23 03:00:58,Coffee,Flat White,503059
2025.07.16 22:57:27,Toys,Laptop,987594
2024.12.05 03:35:36,Beauty,Snack,809091
2025.01.12 07:25:40,Food,Laptop,458983
2024.07.16 05:01:52,Sports,Novel,882415
2024.12.16 00:00:29,Sports,Table,25985
2025.01.27 06:48:34,Coffee,Macchiato,195512
2025.05.27 08:45:33,Home,Snack,503452
2024.04.26 12:32:18,Home,Table,274204
2024.04.11 14:16:26,Clothing,Smartphone,609194
2025.12.07 22:06:03,Sports,Novel,953758
2024.09.17 02:40:08,Sports,Console,405894
2024.10.05 22:49:32,Sports,TV,405228
2025.06.20 01:16:35,Electronics,Smartphone,243248
2024.04.09 22:26:00,Coffee,Espresso,360280
2024.09.06 01:31:12,Food,Headphones,823036
2025.03.27 05:06:57,Sports,Camera,95639
2025.08.05 06:05:21,Coffee,Americano,708809
2024.05.01 22:31:34,Coffee,Mocha,816805
2024.10.18 00:05:18,Sports,Novel,7982
2024.05.25 11:59:05,Clothing,Console,18911
2024.08.10 08:34:02,Toys,Sneakers,852741
2025.03.18 14:37:16,Clothing,Perfume,162222
2025.06.28 20:12:32,Toys,Watch,399585
2024.04.10 21:58:56,Beauty,Camera,390796
2024.06.11 06:09:30,Clothing,Headphones,822722
2024.10.17 03:42:31,Sports,Smartphone,906761
2025.04.26 16:18:55,Sports,Sneakers,62908
2024.07.10 11:13:18,Sports,Watch,415671
2024.09.09 12:35:00,Clothing,Smartphone,326432
2025.08.15 12:58:10,Home,Snack,568819
2025.09.15 09:18:21,Food,Table,711159
2024.04.15 04:51:37,Toys,Snack,975457
2024.09.09 13:29:09,Electronics,Sneakers,44754
2024.03.01 19:08:32,Beauty,Smartphone,183677
2024.04.18 09:57:25,Food,Console,575555
2024.03.11 22:11:25,Home,Bicycle,276499
2024.09.10 02:27:01,Electronics,Sneakers,727866
2025.12.10 10:07:31,Clothing,Camera,972402
2025.11.25 16:59:41,Toys,Headphones,888052
2024.01.09 11:24:31,Beauty,Sneakers,625304
2025.09.24 12:55:12,Food,Smartphone,483038
2024.06.02 10:06:42,Food,Bicycle,682334
2025.01.06 19:14:41,Beauty,Headphones,206426
2024.03.09 12:00:00,Clothing,Headphones,232426
2025.12.20 01:38:45,Coffee,Mocha,421299
2024.02.23 04:00:42,Toys,TV,927086
2025.02.26 22:26:19,Home,Perfume,684873
2024.05.27 14:35:46,Coffee,Latte,664767
2024.01.11 20:32:18,Electronics,Laptop,787293
2025.06.13 01:50:19,Sports,Snack,366801
2024.08.29 15:15:52,Coffee,Latte,904357
2024.02.11 16:58:08,Toys,Table,588418
2024.12.05 08:49:36,Sports,Smartphone,316640
2025.09.24 21:00:28,Food,Console,749586
2024.08.28 10:47:47,Toys,Snack,496320
2025.09.04 14:03:09,Electronics,Table,519019
2025.10.25 03:26:29,Sports,Novel,583740
2024.12.20 23:22:22,Home,Perfume,89407
2025.01.08 16:32:33,Toys,Novel,281959
2025.01.13 13:29:03,Coffee,Cappuccino,5939
2024.08.29 05:50:33,Clothing,Sneakers,777708
2024.06.20 01:48:00,Toys,Laptop,822173
2025.07.30 13:34:50,Sports,Console,149139
2024.06.12 10:53:26,Clothing,Camera,656090
2025.03.19 06:44:26,Food,Laptop,704814
2024.10.26 13:29:09,Toys,Snack,964805
2024.04.28 02:19:08,Sports,Smartphone,594994
2024.09.21 20:12:35,Sports,Bicycle,447552
2025.08.07 08:38:10,Beauty,Perfume,953319
2025.06.13 16:52:59,Sports,Headphones,714914
2024.02.02 09:14:52,Food,Bicycle,294077
2024.01.23 04:05:49,Food,Smartphone,368305
2025.10.30 14:22:17,Beauty,Camera,284558
2024.03.21 21:24:09,Coffee,Cappuccino,35122
2025.12.28 20:36:55,Coffee,Flat White,356529
2024.12.15 08:34:38,Electronics,Bicycle,502029
2025.06.24 21:15:34,Sports,Table,94715
2024.09.29 15:08:35,Food,Laptop,167372
2025.11.18 12:28:14,Toys,Smartphone,245527
2025.09.29 14:39:13,Coffee,Macchiato,26397
2025.04.19 08:27:15,Sports,Watch,46628
2024.07.14 06:13:59,Sports,Table,860378
2025.03.24 23:16:40,Coffee,Cappuccino,995734
2025.11.13 16:11:37,Food,Console,542178
2025.03.27 17:43:32,Beauty,Snack,767109
2024.11.09 21:40:02,Sports,Headphones,623620
2024.04.22 23:32:21,Food,Sneakers,805775
2024.09.24 05:07:02,Home,Novel,118446
2024.02.16 05:16:14,Electronics,Novel,330090
2024.04.30 23:26:39,Clothing,Sneakers,473585
2025.07.24 13:18:39,Coffee,Cappuccino,642251
2024.05.09 17:23:32,Toys,TV,368624
2024.06.01 01:12:07,Clothing,Table,214512
2024.10.07 04:35:15,Beauty,Novel,717035
2025.10.12 10:50:48,Toys,Novel,44216
2025.11.02 10:13:50,Electronics,Watch,306608
2024.05.12 20:17:35,Food,Console,276657
2024.03.19 08:41:09,Electronics,Bicycle,686083
2024.04.03 22:44:11,Coffee,Cappuccino,520926
2025.04.15 15:03:48,Clothing,Novel,827109
2024.02.13 23:22:24,Beauty,Watch,394460
2024.11.18 18:57:55,Home,Console,452867
2024.07.26 15:44:38,Electronics,Laptop,601122
2025.11.27 15:34:09,Toys,Camera,402178
2025.05.05 22:30:40,Clothing,Watch,597123
2024.01.27 02:17:07,Coffee,Espresso,308264
2024.04.18 09:56:41,Home,Camera,672553
2025.11.10 09:10:48,Home,Watch,58238
2025.05.12 19:14:14,Home,Laptop,561927
2025.03.26 13:26:48,Coffee,Mocha,476794
2024.04.22 00:04:46,Toys,Snack,517980
2025.07.08 03:56:11,Sports,Console,361004
2025.02.09 15:48:00,Coffee,Latte,458136
2025.05.26 13:21:04,Food,Laptop,28212
2024.11.21 22:45:17,Home,Headphones,666340
2024.11.17 21:34:09,Coffee,Espresso,688026
2025.01.06 21:39:04,Home,Table,496232
2025.08.03 21:40:37,Toys,Laptop,985492
2025.09.28 07:48:44,Food,Snack,253537
2025.07.02 06:58:43,Clothing,Smartphone,353211
2024.03.24 18:02:07,Beauty,TV,429923
2024.08.28 13:36:00,Coffee,Cappuccino,544738
2024.09.15 16:25:31,Coffee,Espresso,298014
2025.04.11 19:42:38,Sports,Perfume,866695
2024.07.03 08:16:09,Clothing,Bicycle,997100
2025.08.02 01:05:33,Toys,Camera,32847
2024.02.12 07:02:16,Clothing,Smartphone,799825
2025.06.28 14:19:33,Home,Bicycle,538305
2025.08.15 10:49:02,Sports,Console,208405
2025.07.29 12:24:40,Beauty,Table,947524
2024.01.13 09:14:24,Beauty,Watch,445181
2025.10.06 16:57:03,Clothing,Novel,859790
2025.05.12 23:13:29,Sports,Laptop,915327
2025.05.10 23:15:02,Clothing,Snack,578975
2025.02.24 16:25:42,Toys,Headphones,163078
2024.10.16 12:48:36,Clothing,Perfume,177868
2025.12.26 04:27:31,Beauty,Snack,138952
2025.12.16 04:06:01,Beauty,Perfume,579987
2024.07.24 12:52:30,Clothing,Perfume,679884
2025.07.26 19:27:45,Food,Smartphone,844919
2024.08.23 11:15:45,Beauty,Watch,897540
2025.01.30 17:11:21,Toys,Novel,39135
2024.07.25 14:01:59,Beauty,Snack,576113
2025.04.11 19:51:22,Home,Perfume,535438
2024.08.21 13:42:04,Home,Smartphone,102869
2025.04.24 03:10:58,Electronics,Novel,436789
2025.07.27 04:05:39,Toys,Snack,144130
2024.12.30 14:14:17,Electronics,Bicycle,772197
2025.01.24 10:28:54,Food,Watch,172459
2025.10.07 04:10:02,Clothing,Camera,310611
2025.01.19 00:35:29,Clothing,Smartphone,842511
2024.04.03 00:33:16,Clothing,Smartphone,298571
2024.06.04 20:56:26,Clothing,Console,847872
2025.01.23 10:21:58,Food,Headphones,172491
2024.05.03 10:38:41,Beauty,Table,465153
2025.06.24 08:01:45,Electronics,Headphones,302412
2025.06.18 12:37:39,Coffee,Cold Brew,35633
2024.03.19 08:19:55,Clothing,Table,447744
2025.09.02 11:50:30,Home,Headphones,792000
2025.08.14 05:51:16,Food,Laptop,187641
2025.01.25 20:47:42,Beauty,Sneakers,341770
2025.05.25 18:58:47,Electronics,Table,608039
2025.10.06 17:38:06,Toys,Bicycle,412450
2024.11.27 05:16:03,Beauty,Console,290301
2025.10.23 22:10:55,Sports,Console,246333
2025.01.18 04:45:07,Food,Smartphone,239701
2024.09.29 18:05:40,Clothing,Table,776498
2025.12.24 07:44:04,Home,Laptop,257655
2025.08.16 11:38:45,Toys,Laptop,7885
2024.01.07 00:38:58,Food,Laptop,722317
2025.03.24 08:13:03,Electronics,Console,93254
2025.11.18 19:42:46,Beauty,Bicycle,971374
2024.08.21 10:57:28,Electronics,Camera,413126
2025.06.22 15:43:12,Sports,Bicycle,325326
2025.08.11 01:58:18,Home,Laptop,103397
2024.05.23 18:09:44,Toys,Sneakers,225161
2024.10.02 04:34:38,Coffee,Espresso,954160
2025.04.02 17:18:22,Beauty,Bicycle,541407
2025.05.21 05:15:39,Toys,Table,103859
2024.11.17 22:25:26,Food,Table,70279
2025.07.20 16:44:21,Sports,Headphones,734546
2024.01.14 09:09:26,Home,Laptop,961757
2024.02.28 19:33:03,Clothing,Headphones,585733
2024.09.18 20:52:36,Electronics,Table,519270
2024.11.15 15:17:14,Coffee,Flat White,819650
2025.05.04 18:55:51,Sports,Perfume,565901
2025.12.02 15:17:58,Toys,Table,267505
2025.12.02 00:56:03,Toys,Smartphone,869319
2025.01.22 14:49:18,Food,Laptop,649319
2025.07.08 12:47:11,Electronics,Laptop,380573
2024.07.15 07:44:37,Electronics,Laptop,225849
2024.12.15 21:16:39,Sports,Novel,564161
2025.07.14 22:28:03,Sports,Snack,157690
2025.10.21 17:45:12,Beauty,TV,244170
2025.03.04 23:21:32,Home,Perfume,281392
2025.05.27 04:54:59,Coffee,Cappuccino,647090
2025.11.29 22:26:39,Toys,Sneakers,840841
2024.05.20 06:34:30,Clothing,Camera,772165
2024.07.05 09:39:18,Home,Smartphone,128947
2025.03.26 16:07:06,Toys,Novel,241482
2025.11.20 01:22:30,Coffee,Macchiato,559078
2025.05.09 11:59:03,Toys,Console,169267
2024.03.30 10:45:41,Coffee,Cappuccino,587703
2024.08.30 21:15:56,Clothing,Laptop,964045
2025.04.07 15:26:01,Clothing,Headphones,207327
2025.08.14 15:29:37,Coffee,Espresso,481593
2025.08.07 18:48:45,Beauty,Table,399149
2024.08.29 21:33:56,Coffee,Cold Brew,485619
2024.12.27 19:03:23,Home,Laptop,367338
2025.04.06 22:04:47,Sports,Snack,230241
2025.03.19 02:29:48,Electronics,Laptop,945026
2024.05.20 17:00:23,Toys,Smartphone,848784
2024.12.26 19:46:16,Beauty,TV,994305
2025.04.01 07:14:16,Beauty,Camera,844339
2025.10.04 14:09:50,Beauty,Laptop,381263
2024.01.06 23:59:24,Food,Snack,80993
2024.03.08 03:38:49,Sports,Perfume,384372
2025.03.12 19:38:58,Toys,Console,533182
2024.11.12 15:22:35,Coffee,Cappuccino,376124
2024.04.18 05:19:28,Electronics,Snack,391560
2025.03.14 22:17:01,Clothing,Snack,300065
2024.09.10 16:20:27,Toys,Laptop,956958
2025.05.17 00:03:38,Sports,Perfume,684009
2025.04.10 04:20:23,Home,Smartphone,298525
2025.05.20 22:29:08,Home,Perfume,981558
2025.10.16 10:55:59,Sports,Smartphone,717541
2024.05.01 16:27:53,Beauty,Watch,728083
2024.06.08 12:58:05,Sports,Sneakers,76859
2024.10.07 18:25:46,Toys,Bicycle,204977
2024.04.26 14:00:35,Food,Perfume,180121
2024.09.09 08:41:55,Coffee,Latte,140172
2024.08.19 14:53:17,Electronics,Smartphone,29706
2025.09.25 11:26:52,Toys,Perfume,816494
2024.01.02 04:01:41,Clothing,Table,464611
2025.05.08 13:24:55,Coffee,Espresso,754530
2025.06.14 12:15:07,Food,Snack,976893
2025.07.24 14:13:30,Clothing,Camera,749453
2025.03.08 23:55:55,Food,Perfume,283578
2024.03.24 00:18:22,Clothing,Sneakers,788654
2024.09.27 14:54:53,Coffee,Latte,406967
2024.10.23 02:19:11,Toys,Camera,149591
2024.03.29 00:35:24,Clothing,Console,252814
2025.05.22 21:10:52,Beauty,Novel,5713
2025.04.23 03:31:36,Toys,Smartphone,8245
2024.01.27 03:51:23,Coffee,Latte,716705
2024.09.12 08:06:19,Toys,Headphones,130812
2024.10.24 20:03:01,Home,TV,870121
2025.03.08 07:37:01,Food,Perfume,216470
2024.09.05 20:04:44,Home,Sneakers,807197
2024.06.11 22:47:50,Sports,Sneakers,693766
2025.01.25 07:34:41,Clothing,TV,848137
2024.03.01 11:33:40,Home,Laptop,44847
2024.01.30 08:41:07,Electronics,TV,833691
2024.03.08 23:19:01,Coffee,Flat White,359707
2024.10.24 06:38:25,Sports,Sneakers,19734
2025.03.30 01:52:38,Food,TV,653638
2024.11.11 09:10:14,Beauty,Table,965437
2024.04.20 12:14:26,Home,Watch,487958
2024.06.14 01:04:34,Clothing,Perfume,354219
2025.06.26 21:32:13,Coffee,Mocha,565456
2025.08.14 06:51:48,Coffee,Cappuccino,87681
2025.09.16 17:17:18,Coffee,Espresso,860130
2024.08.04 05:58:45,Beauty,Sneakers,169689
2024.03.27 02:08:29,Electronics,Camera,150480
2024.07.26 18:09:48,Electronics,Snack,470801
2024.09.20 00:09:27,Electronics,Console,488766
2025.12.12 13:22:56,Beauty,Sneakers,271017
2024.10.22 00:47:58,Toys,Headphones,31307
2024.07.16 04:06:23,Home,Laptop,814632
2025.07.03 20:59:39,Home,Camera,97291
2025.11.25 11:38:42,Toys,Novel,64052
2024.05.22 13:03:53,Toys,Laptop,170238
2025.04.08 05:01:33,Clothing,Smartphone,87845
2025.06.23 20:26:24,Toys,Laptop,658853
2024.06.16 21:40:56,Beauty,Watch,501628
2025.10.18 01:59:31,Home,Snack,367568
2025.10.08 00:41:17,Toys,TV,707663
2024.02.02 14:22:26,Sports,Smartphone,685590
2025.02.16 12:45:57,Clothing,Bicycle,942616
2025.09.23 23:05:20,Home,Table,992324
2025.04.01 07:40:25,Sports,Console,364597
2025.04.16 10:33:30,Clothing,Camera,921453
2024.01.25 00:01:57,Electronics,Watch,667642
2024.07.04 20:56:53,Electronics,Headphones,802037
2024.08.23 18:17:52,Sports,Laptop,836910
2025.11.07 19:32:28,Electronics,Novel,639046
2024.11.14 12:04:15,Sports,Sneakers,313645
2025.03.01 22:59:37,Clothing,Headphones,341972
2025.02.14 15:34:44,Home,Laptop,600382
2025.10.30 17:52:15,Food,Sneakers,310153
2025.07.27 07:26:30,Clothing,Camera,607020
2024.02.22 18:49:52,Sports,Console,456438
2025.08.20 01:13:37,Coffee,Macchiato,268454
2025.11.15 11:23:35,Beauty,Headphones,565910
2025.03.14 04:07:02,Beauty,TV,844429
2024.01.17 20:58:17,Food,Headphones,423348
2024.08.13 06:54:31,Coffee,Cappuccino,58387
2024.01.18 23:21:43,Toys,Camera,655790
2024.11.07 18:50:40,Toys,Sneakers,605712
2025.11.01 23:06:49,Toys,Laptop,403843
2025.05.05 19:44:29,Sports,Sneakers,821523
2025.11.24 16:44:14,Electronics,Headphones,461675
2025.07.25 22:54:51,Sports,Snack,877561
2024.04.28 02:36:27,Food,Sneakers,386071
2024.07.21 09:34:42,Food,Camera,130968
2024.01.06 18:20:12,Toys,Bicycle,121012
2024.07.30 05:05:02,Home,Table,127383
2024.01.03 13:16:58,Food,Novel,929543
2024.12.08 09:35:27,Clothing,Watch,705783
2024.08.07 05:11:16,Sports,Perfume,238009
2024.12.24 23:03:21,Food,Novel,560371
2025.04.21 12:40:35,Toys,Headphones,711441
2024.04.07 02:37:27,Coffee,Cappuccino,175593
2025.11.22 23:37:52,Home,Camera,126718
2024.03.12 15:14:26,Beauty,TV,779342
2025.04.05 01:50:46,Sports,Laptop,125983
2025.01.08 17:35:24,Electronics,Sneakers,648019
2025.03.06 08:21:56,Toys,Console,383915
2024.04.30 07:49:04,Sports,TV,666873
2024.06.03 11:18:45,Toys,Perfume,363289
2024.04.09 08:27:04,Beauty,Novel,565592
2025.08.10 16:00:29,Toys,Smartphone,213760
2025.02.01 12:51:29,Toys,Bicycle,651427
2024.08.26 02:18:28,Home,Watch,359067
2024.12.16 23:24:12,Sports,Watch,510521
2024.05.24 21:45:44,Food,Headphones,751677
2025.04.14 22:50:10,Sports,Bicycle,448744
2024.12.03 09:39:05,Toys,Laptop,367162
2025.04.24 23:17:11,Coffee,Macchiato,330681
2024.03.02 08:29:37,Electronics,Console,484868
2025.03.27 09:08:24,Sports,Bicycle,115703
2024.10.06 17:38:53,Clothing,Perfume,651852
2024.09.01 01:08:09,Coffee,Mocha,794060
2024.09.13 14:55:08,Coffee,Latte,720148
2024.06.05 17:40:12,Sports,Bicycle,378183
2024.12.26 21:32:21,Home,Novel,643753
2025.04.07 11:18:03,Coffee,Cappuccino,265462
2025.12.25 13:13:27,Clothing,Novel,868360
2024.09.01 02:33:13,Electronics,Novel,855064
2025.06.13 07:02:08,Home,Camera,90474
2024.12.26 23:14:58,Electronics,Sneakers,785491
2024.12.05 21:25:54,Coffee,Cold Brew,345980
2025.04.18 20:28:19,Coffee,Latte,133744
2024.07.16 19:41:15,Coffee,Flat White,752505
2025.03.26 17:41:55,Sports,Watch,91166
2025.01.10 04:56:47,Sports,Watch,175163
2025.03.31 03:42:05,Sports,Console,463450
2025.09.30 05:32:22,Beauty,Novel,702090
2025.09.04 12:41:28,Beauty,Laptop,785968
2024.01.18 15:11:40,Food,Bicycle,939583
2024.01.19 22:58:32,Beauty,Snack,624702
2025.07.10 16:22:07,Clothing,Smartphone,544081
2025.11.28 04:52:26,Beauty,Watch,582439
2025.04.28 15:07:48,Toys,Table,88757
2025.05.01 07:48:47,Food,Sneakers,136087
2024.07.15 18:46:01,Toys,Headphones,968950
2024.04.04 03:22:27,Sports,Snack,251552
2025.08.12 19:23:15,Food,Bicycle,365200
2024.05.03 07:22:41,Sports,Camera,379550
2024.10.26 19:09:38,Electronics,Console,889400
2024.05.07 20:38:04,Home,Console,131854
2024.09.27 02:00:39,Home,Console,688129
2024.12.09 16:16:07,Clothing,Bicycle,865697
2025.10.12 16:47:02,Home,Table,200896
2025.10.18 12:27:58,Food,Table,42297
2024.12.08 19:10:39,Coffee,Cappuccino,630823
2024.05.01 08:48:24,Clothing,Novel,688269
2025.03.17 20:41:20,Food,Smartphone,756422
2025.01.06 23:32:30,Electronics,TV,973737
2024.02.04 05:28:12,Sports,Novel,884465
2025.07.07 01:47:07,Sports,Table,87637
2025.09.26 09:37:45,Clothing,Sneakers,566051
2024.07.24 15:32:15,Beauty,Watch,657110
2025.07.23 18:38:36,Food,Smartphone,752896
2025.08.30 16:06:44,Electronics,Sneakers,686477
2024.08.16 11:04:39,Food,Camera,338784
2025.01.27 16:03:04,Food,Smartphone,612864
2024.04.30 06:48:24,Toys,Perfume,321572
2025.11.21 08:16:02,Sports,Console,629689
2024.05.24 02:56:01,Sports,Camera,268495
2024.12.11 13:56:24,Food,Laptop,705229
2025.02.08 23:34:46,Coffee,Mocha,36051
2024.01.09 11:12:25,Electronics,Laptop,655798
2025.06.17 22:39:54,Toys,Sneakers,784576
2025.08.29 16:38:31,Toys,Headphones,832976
2025.09.22 09:12:10,Clothing,Table,869311
2024.08.13 13:11:45,Food,TV,372228
2025.03.09 23:37:31,Beauty,Console,353386
2024.12.29 09:27:22,Coffee,Cold Brew,308924
2024.08.11 12:36:27,Coffee,Espresso,394656
2025.12.20 16:36:30,Clothing,Headphones,720311
2025.04.30 18:14:36,Electronics,Console,453381
2025.05.16 09:43:27,Home,Laptop,146103
2024.01.23 11:22:28,Clothing,Watch,167920
2025.08.22 08:08:04,Home,Headphones,76753
2024.11.07 11:12:20,Coffee,Espresso,514298
2024.04.10 03:03:33,Electronics,Bicycle,52039
2025.03.27 09:41:15,Toys,Table,238256
2025.02.24 21:51:49,Home,Snack,5795
2024.05.17 05:27:34,Sports,Camera,369862
2025.03.01 20:11:27,Food,Sneakers,591511
2025.09.27 09:47:18,Home,Laptop,770151
2024.07.01 07:53:04,Beauty,Smartphone,516045
2024.11.30 02:41:56,Beauty,Laptop,184014
2024.01.08 08:50:51,Coffee,Espresso,919096
2025.01.09 14:24:50,Electronics,Smartphone,290157
2024.08.11 09:51:58,Beauty,Snack,23700
2025.04.08 20:25:04,Food,Table,680510
2024.03.16 22:07:55,Toys,Watch,834013
2024.03.30 09:10:23,Toys,Console,396812
2025.03.29 21:52:56,Coffee,Mocha,983830
2024.05.30 09:23:49,Home,Watch,898014
2025.01.23 11:20:31,Coffee,Flat White,56053
2024.03.27 09:39:59,Food,Camera,985177
2025.12.13 18:58:18,Sports,Console,668791
2024.12.13 04:17:20,Electronics,Laptop,679256
2024.03.20 20:58:40,Food,Camera,585136
2024.08.19 14:55:25,Clothing,Console,479239
2024.05.04 15:24:48,Sports,Snack,166849
2024.04.14 13:21:27,Coffee,Espresso,95229
2025.09.19 19:04:27,Clothing,Laptop,37432
2025.08.02 07:22:17,Electronics,Table,812657
2025.03.19 01:18:36,Clothing,Laptop,257393
2024.02.19 05:09:14,Sports,Laptop,184645
2025.11.21 02:17:09,Food,Camera,641798
2025.02.24 07:20:52,Beauty,Perfume,745714
2025.02.05 14:35:05,Coffee,Americano,621518
2025.03.26 06:49:06,Electronics,Table,827275
2025.03.28 05:17:57,Beauty,Snack,38240
2025.10.08 01:16:23,Beauty,Novel,871328
2024.12.15 22:38:43,Beauty,Table,199190
2025.01.23 23:51:20,Sports,Watch,118854
2025.03.15 12:36:14,Coffee,Cold Brew,65667
2024.09.21 09:31:49,Toys,Headphones,806301
2024.12.16 12:42:17,Coffee,Macchiato,956972
2024.08.16 01:07:20,Home,Perfume,620729
2024.03.18 01:42:57,Beauty,Smartphone,940705
2025.07.01 01:07:55,Home,TV,849173
2024.08.18 15:57:59,Electronics,Watch,585564
2024.05.02 10:33:37,Clothing,TV,178418
2025.09.01 15:19:25,Beauty,Laptop,239252
2025.12.10 07:59:39,Toys,Headphones,385151
2025.01.19 09:33:30,Home,Camera,370130
2025.01.17 16:44:19,Electronics,Console,865337
2024.07.13 19:53:37,Sports,Laptop,634639
2024.07.25 00:08:38,Toys,Camera,305888
2024.07.08 07:51:48,Coffee,Mocha,327070
2024.08.05 04:51:53,Toys,Sneakers,794959
2024.03.12 04:45:55,Electronics,Watch,721794
2025.01.31 18:03:30,Sports,Console,896093
2025.11.05 02:26:56,Clothing,Sneakers,871073
2025.07.19 01:48:00,Clothing,Bicycle,749377
2024.01.11 15:50:34,Toys,Console,697242
2025.05.16 00:12:47,Home,Snack,78926
2025.01.04 15:49:04,Food,Headphones,599235
2024.08.06 03:46:14,Sports,Table,772834
2024.11.14 22:25:12,Sports,Table,112639
2025.04.29 21:41:38,Toys,Perfume,667398
2025.01.26 16:42:51,Clothing,Snack,786192
2024.01.22 05:19:24,Toys,Headphones,959884
2024.11.18 17:02:39,Toys,Table,509891
2024.09.10 14:21:10,Electronics,Novel,137569
2025.03.19 13:26:51,Electronics,Camera,433464
2024.04.16 06:43:46,Home,Snack,158907
2024.12.18 05:01:18,Clothing,Headphones,565718
2024.09.13 15:53:39,Coffee,Macchiato,595296
2025.05.20 12:00:22,Food,Table,756070
2025.10.02 17:28:00,Clothing,Laptop,332317
2025.06.17 07:43:45,Beauty,Perfume,759937
2024.12.18 14:56:17,Toys,Headphones,738279
2024.10.19 23:40:38,Food,Perfume,925701
2025.07.02 07:28:52,Home,Camera,47415
2025.05.14 22:26:03,Clothing,Laptop,274007
2025.08.24 08:01:19,Beauty,Snack,592936
2025.09.23 00:59:30,Sports,Snack,649952
2024.08.17 13:31:55,Food,Snack,557723
2025.05.21 20:51:03,Coffee,Cappuccino,370084
2025.08.25 05:25:53,Toys,Camera,153821
2024.09.15 18:40:50,Beauty,Smartphone,639007
2024.10.05 23:39:33,Clothing,Camera,116851
2024.10.05 09:37:03,Electronics,Smartphone,309722
2025.09.17 08:55:00,Home,Perfume,3390
2025.07.19 10:15:08,Sports,Sneakers,188618
2024.07.21 14:33:33,Coffee,Flat White,691649
2024.03.19 17:47:16,Food,Perfume,658320
2024.03.04 21:24:12,Toys,Table,936283
2025.06.02 20:53:06,Food,Laptop,925896
2025.11.16 18:52:44,Electronics,Laptop,565150
2024.10.08 10:25:20,Home,Watch,463557
2024.12.04 23:05:43,Sports,TV,300204
2024.06.04 02:45:51,Sports,Console,76189
2025.02.21 06:39:26,Toys,Sneakers,892047
2024.08.24 23:06:50,Toys,Camera,734240
2025.02.05 00:44:33,Clothing,Perfume,231510
2025.03.08 11:10:54,Beauty,Watch,42289
2024.01.02 00:31:07,Toys,TV,512299
2024.03.02 16:57:26,Food,Sneakers,762034
2024.08.08 02:28:14,Electronics,Laptop,152423
2025.07.01 22:37:08,Toys,Console,947460
2024.10.26 08:21:48,Food,Watch,293184
2025.05.22 22:24:55,Beauty,Novel,145381
2025.02.12 06:12:39,Food,Console,696126
2025.06.24 12:49:50,Clothing,Sneakers,708076
2025.01.17 20:49:50,Clothing,Watch,694076
2025.03.03 10:47:38,Electronics,Table,667196
2024.01.26 11:14:32,Coffee,Flat White,732838
2025.10.20 00:34:26,Sports,Laptop,624709
2024.12.23 00:22:57,Food,Watch,33748
2025.07.30 16:07:20,Home,Snack,4059
2024.04.29 11:09:19,Coffee,Espresso,900183
2025.05.22 21:49:47,Sports,Laptop,938396
2024.03.29 06:29:16,Beauty,Novel,188534
2024.12.23 06:12:09,Coffee,Espresso,431532
2025.03.23 13:56:10,Toys,Perfume,770111
2024.10.28 17:38:12,Electronics,TV,218838
2024.08.29 08:46:22,Coffee,Cappuccino,191979
2025.04.04 10:53:23,Clothing,Table,39329
2024.04.13 20:19:14,Toys,Console,35738
2024.09.29 06:50:28,Sports,Laptop,112575
