Gender,Bank_Loan,Capital_Loan,Region_Code,Year
1,9780000,24410000,4399000000,2024
2,14240000,18570000,4399000000,2021
1,42460000,28840000,4280000000,2022
1,6910000,27550000,4273000000,2020
1,1010000,14380000,4111100000,2022
1,15660000,550000,4211000000,2024
2,25050000,7510000,4291000000,2020
2,1780000,21870000,4432610000,2022
2,36500000,25420000,4291000000,2024
1,35630000,9660000,4432610000,2021
1,22740000,23910000,4111100000,2024
1,21030000,7700000,4111100000,2021
2,33840000,7000000,4321500000,2020
1,27930000,10420000,4211000000,2024
2,7630000,3800000,4279000000,2023
2,4320000,7410000,4432610000,2023
2,2860000,12530000,4146510700,2023
2,3830000,14030000,4279000000,2023
2,4980000,26100000,4399000000,2023
2,17820000,7460000,4291000000,2021
1,15050000,26570000,4111100000,2024
1,770000,29020000,4146510700,2020
2,2710000,26700000,4432610000,2023
2,23330000,20280000,4273000000,2023
1,1740000,1770000,4432610000,2020
2,43510000,29060000,4291000000,2020
2,23490000,21550000,4432610000,2023
1,16820000,11530000,4432610000,2021
2,8660000,1180000,4280000000,2020
2,28860000,12970000,4211000000,2024
2,9470000,28690000,4279000000,2024
1,39650000,6730000,4273000000,2021
1,33030000,1980000,4111100000,2022
1,49750000,7440000,4432610000,2021
2,12380000,29910000,4273000000,2023
2,31070000,8070000,4321500000,2022
1,42770000,7690000,4432610000,2023
2,9270000,15260000,4280000000,2024
2,6680000,9850000,4280000000,2020
2,34330000,16390000,4146510700,2023
2,28690000,2940000,4399000000,2024
2,28670000,19250000,4291000000,2021
1,40630000,5600000,4279000000,2023
2,870000,23880000,4321500000,2024
1,35370000,15980000,4291000000,2020
2,15520000,18850000,4291000000,2023
1,8160000,12120000,4146510700,2024
2,10670000,25690000,4280000000,2023
1,45580000,18130000,4211000000,2020
2,20620000,18830000,4273000000,2023
1,13320000,9630000,4111100000,2023
2,46120000,10810000,4211000000,2024
1,9240000,10330000,4211000000,2022
2,19130000,13600000,4399000000,2023
1,7440000,1070000,4399000000,2022
1,36120000,12340000,4211000000,2021
2,29960000,4150000,4280000000,2023
2,33810000,3150000,4291000000,2022
1,4460000,17630000,4273000000,2021
2,21610000,16880000,4291000000,2024
1,2510000,29540000,4291000000,2023
1,49570000,10770000,4291000000,2024
1,35460000,20600000,4273000000,2021
2,37550000,880000,4273000000,2024
1,34970000,17360000,4146510700,2024
1,35730000,15990000,4279000000,2020
2,36290000,27920000,4211000000,2021
2,26520000,26530000,4432610000,2024
2,35640000,7690000,4146510700,2022
2,44290000,28590000,4146510700,2021
1,8350000,9290000,4111100000,2020
1,37410000,28780000,4432610000,2023
1,20410000,10520000,4399000000,2024
1,20170000,4060000,4111100000,2022
2,3800000,4460000,4399000000,2020
1,38880000,10590000,4279000000,2021
1,48650000,10510000,4321500000,2024
2,44760000,18960000,4399000000,2020
1,16820000,12460000,4291000000,2020
1,0,690000,4399000000,2022
1,32840000,9100000,4432610000,2023
1,46930000,1570000,4273000000,2023
1,3860000,4260000,4432610000,2023
1,25200000,3590000,4279000000,2021
2,10600000,15870000,4146510700,2020
2,13500000,21440000,4291000000,2021
1,18670000,24810000,4321500000,2020
1,22640000,1350000,4279000000,2022
2,48450000,18290000,4146510700,2022
1,800000,20910000,4280000000,2021
1,22250000,25980000,4432610000,2021
1,21120000,830000,4279000000,2022
2,110000,6640000,4432610000,2024
1,47720000,9540000,4321500000,2023
2,24970000,8480000,4146510700,2023
1,12440000,8120000,4432610000,2022
2,14360000,26670000,4273000000,2023
2,4280000,18000000,4399000000,2024
1,4520000,2330000,4111100000,2024
2,12980000,29550000,4321500000,2020
1,21080000,27730000,4111100000,2021
2,44520000,15510000,4211000000,2023
1,42790000,18930000,4399000000,2024
1,35280000,23260000,4321500000,2021
2,35580000,17610000,4279000000,2021
1,45020000,28540000,4273000000,2020
1,39190000,13390000,4279000000,2021
2,46530000,18510000,4280000000,2021
1,8820000,3820000,4211000000,2022
1,23700000,29640000,4273000000,2020
2,29300000,10430000,4432610000,2020
2,31810000,3140000,4432610000,2023
1,36530000,8340000,4291000000,2021
1,14410000,19590000,4432610000,2023
2,15210000,11640000,4146510700,2024
2,14100000,9940000,4211000000,2021
1,25010000,10660000,4146510700,2024
2,44000000,7990000,4399000000,2022
1,25590000,25620000,4291000000,2021
1,21970000,18940000,4291000000,2023
1,24140000,8040000,4432610000,2023
1,13280000,8620000,4273000000,2021
1,27160000,9140000,4399000000,2023
2,12210000,490000,4280000000,2021
2,30410000,10550000,4211000000,2020
2,23540000,26330000,4211000000,2023
2,13860000,27600000,4321500000,2021
1,24980000,9870000,4279000000,2021
1,38970000,25180000,4432610000,2023
1,38680000,12060000,4321500000,2020
1,20270000,11150000,4280000000,2023
2,1920000,11110000,4291000000,2021
1,43860000,3330000,4111100000,2020
1,16140000,24140000,4280000000,2024
2,26350000,13610000,4280000000,2022
2,26290000,13910000,4273000000,2023
2,5240000,3660000,4273000000,2021
2,21850000,11120000,4273000000,2020
1,22530000,2790000,4273000000,2020
1,10030000,10570000,4279000000,2024
2,23700000,11300000,4432610000,2023
1,24590000,20110000,4211000000,2020
1,21670000,14410000,4432610000,2024
1,16210000,10680000,4432610000,2021
2,37350000,11840000,4211000000,2024
1,16160000,8230000,4273000000,2023
2,11750000,3940000,4432610000,2024
1,6460000,10940000,4279000000,2020
1,340000,4760000,4273000000,2020
1,47810000,27320000,4279000000,2022
2,16520000,20860000,4321500000,2024
1,27570000,4830000,4432610000,2021
2,21880000,18550000,4146510700,2023
2,27000000,6120000,4279000000,2022
2,17910000,10990000,4321500000,2024
1,11300000,7700000,4399000000,2021
1,5930000,14370000,4399000000,2022
1,39940000,21570000,4321500000,2020
1,3330000,18950000,4291000000,2023
2,28860000,17550000,4291000000,2024
2,22480000,1910000,4273000000,2021
2,29650000,1500000,4291000000,2020
1,42240000,2970000,4399000000,2022
2,14690000,2710000,4291000000,2023
1,49350000,8640000,4146510700,2022
2,10850000,4710000,4399000000,2022
1,43960000,14840000,4279000000,2021
1,9240000,910000,4280000000,2020
2,13920000,2050000,4291000000,2024
2,10760000,650000,4291000000,2021
2,18090000,17770000,4432610000,2023
2,3430000,27200000,4211000000,2022
1,34320000,19350000,4146510700,2023
2,22640000,6550000,4399000000,2021
2,21600000,4100000,4399000000,2021
2,34220000,22900000,4111100000,2024
1,28730000,21650000,4211000000,2022
1,7790000,21450000,4291000000,2021
2,6980000,20980000,4321500000,2023
1,37370000,13150000,4432610000,2024
2,4530000,15210000,4279000000,2023
1,38520000,7130000,4432610000,2022
1,34090000,9880000,4291000000,2024
1,34200000,20810000,4111100000,2024
1,11530000,7560000,4280000000,2024
2,24930000,9330000,4399000000,2020
2,27930000,3480000,4279000000,2024
2,18480000,7160000,4211000000,2023
1,20960000,29170000,4291000000,2023
2,35020000,10480000,4146510700,2022
2,43110000,5500000,4321500000,2021
2,1840000,4870000,4432610000,2021
1,34540000,17240000,4111100000,2020
1,46900000,29160000,4280000000,2024
1,32370000,4330000,4273000000,2020
2,21930000,17340000,4321500000,2022
2,30990000,9370000,4291000000,2022
2,45840000,5170000,4280000000,2021
1,24190000,3310000,4321500000,2022
1,25220000,3330000,4321500000,2024
2,15550000,29350000,4399000000,2023
1,5660000,15520000,4321500000,2022
1,26230000,5000000,4146510700,2020
1,37870000,2660000,4280000000,2024
1,9040000,15170000,4291000000,2022
2,27900000,23770000,4291000000,2022
1,3200000,21390000,4146510700,2024
1,13450000,25720000,4211000000,2022
1,22070000,15970000,4280000000,2023
1,27320000,22770000,4321500000,2021
2,25650000,14510000,4111100000,2024
2,21750000,27120000,4279000000,2020
1,40270000,19110000,4280000000,2022
1,42010000,2190000,4273000000,2021
1,4420000,15530000,4111100000,2020
1,37440000,16070000,4146510700,2020
1,35500000,19620000,4321500000,2023
1,7340000,20730000,4211000000,2021
2,5030000,5230000,4273000000,2024
1,17670000,20500000,4211000000,2021
2,26040000,23110000,4211000000,2021
2,7600000,11420000,4432610000,2020
1,20800000,26360000,4399000000,2023
2,31680000,5830000,4273000000,2023
2,13650000,9970000,4279000000,2021
2,27700000,13680000,4399000000,2021
2,42100000,24710000,4273000000,2022
2,46590000,12820000,4211000000,2020
2,21480000,3250000,4399000000,2024
1,35110000,8990000,4273000000,2024
2,33210000,21080000,4279000000,2023
2,38800000,9970000,4111100000,2020
2,26840000,20100000,4280000000,2023
1,8550000,5270000,4321500000,2024
2,15450000,4930000,4273000000,2021
1,2740000,260000,4279000000,2020
2,35140000,16090000,4280000000,2020
1,21950000,22290000,4399000000,2022
1,43460000,5810000,4273000000,2021
2,23310000,8210000,4273000000,2021
2,6350000,8530000,4146510700,2023
1,15040000,1340000,4273000000,2020
2,34140000,10720000,4321500000,2023
1,40790000,3150000,4146510700,2021
1,990000,18500000,4280000000,2022
1,28610000,20130000,4399000000,2020
1,30750000,18620000,4399000000,2021
1,45180000,28370000,4291000000,2022
2,41400000,18410000,4291000000,2024
1,49800000,1720000,4280000000,2021
1,17260000,11710000,4432610000,2024
2,15510000,21230000,4279000000,2023
1,38820000,22590000,4432610000,2024
2,15460000,20230000,4279000000,2021
2,37660000,1330000,4146510700,2024
2,47140000,3440000,4280000000,2020
1,45870000,3110000,4279000000,2021
1,46630000,29460000,4291000000,2022
1,40170000,24940000,4291000000,2024
2,1750000,13920000,4211000000,2020
1,8480000,18330000,4279000000,2023
2,32420000,13300000,4280000000,2023
1,3450000,29940000,4111100000,2024
2,28930000,4580000,4146510700,2023
1,40420000,23390000,4273000000,2022
1,29740000,27980000,4273000000,2021
1,8030000,24300000,4279000000,2020
2,42960000,3250000,4432610000,2024
2,36440000,6900000,4146510700,2023
1,40900000,22850000,4399000000,2021
1,16600000,12040000,4321500000,2022
2,30360000,8030000,4273000000,2023
2,41460000,17520000,4291000000,2023
2,30500000,16570000,4146510700,2020
1,38350000,25420000,4432610000,2022
2,24110000,11960000,4280000000,2022
1,15430000,3630000,4432610000,2024
2,2320000,7970000,4146510700,2020
1,480000,10620000,4399000000,2024
2,24510000,4970000,4273000000,2020
2,47890000,3740000,4291000000,2022
2,27560000,10740000,4111100000,2020
2,27980000,28020000,4280000000,2020
2,5380000,25880000,4291000000,2020
1,32700000,12150000,4399000000,2021
2,25850000,22540000,4321500000,2021
2,39200000,12810000,4399000000,2022
2,48650000,20000,4399000000,2020
1,33620000,16030000,4273000000,2022
2,48320000,8780000,4146510700,2021
1,39000000,2040000,4146510700,2020
2,6850000,5170000,4291000000,2024
2,9520000,1380000,4321500000,2021
1,19640000,10480000,4321500000,2021
2,13430000,5560000,4432610000,2021
1,21090000,1490000,4111100000,2020
1,5300000,11620000,4399000000,2023
2,21680000,18320000,4111100000,2024
1,30160000,12490000,4211000000,2024
2,5110000,24950000,4279000000,2022
2,31610000,16040000,4399000000,2020
1,33520000,18370000,4111100000,2021
1,46660000,29380000,4273000000,2023
1,10730000,10380000,4279000000,2020
1,8420000,26110000,4321500000,2020
2,49420000,14570000,4399000000,2023
2,28110000,25610000,4399000000,2021
1,5890000,5260000,4321500000,2020
2,23640000,29230000,4432610000,2024
2,8020000,6130000,4273000000,2024
2,45610000,18160000,4399000000,2023
2,14710000,7210000,4111100000,2021
1,13530000,6810000,4399000000,2023
1,4860000,23470000,4279000000,2020
2,49460000,20880000,4399000000,2024
1,14050000,23770000,4111100000,2022
1,28180000,16940000,4280000000,2023
1,42850000,19780000,4279000000,2022
2,20150000,80000,4291000000,2022
2,41980000,13030000,4291000000,2024
2,18920000,24200000,4279000000,2023
1,11330000,20890000,4273000000,2022
2,34320000,1950000,4280000000,2020
2,38170000,29250000,4279000000,2021
1,1330000,1130000,4111100000,2021
2,3090000,750000,4211000000,2024
2,10240000,24400000,4146510700,2023
1,23630000,13390000,4399000000,2023
1,18290000,18540000,4432610000,2021
1,44270000,19730000,4280000000,2020
2,1400000,27870000,4111100000,2021
2,45360000,17010000,4432610000,2021
2,49680000,13960000,4291000000,2023
1,34780000,12870000,4279000000,2022
1,48200000,12480000,4280000000,2020
2,32460000,21290000,4321500000,2023
2,14980000,13120000,4399000000,2021
1,30700000,29740000,4146510700,2022
1,28610000,12180000,4291000000,2020
1,47880000,22870000,4279000000,2024
1,1490000,20540000,4399000000,2020
2,20750000,2940000,4291000000,2020
1,19210000,10180000,4321500000,2021
2,46100000,24930000,4432610000,2021
2,10090000,25590000,4146510700,2024
2,45140000,15900000,4146510700,2024
1,42290000,1570000,4399000000,2024
1,45140000,27100000,4111100000,2023
1,37390000,9890000,4399000000,2023
1,17940000,24790000,4291000000,2021
2,17450000,13830000,4111100000,2021
1,33040000,2740000,4146510700,2024
1,49840000,9880000,4211000000,2023
2,2010000,20110000,4146510700,2022
1,29800000,3750000,4399000000,2023
2,20790000,1380000,4291000000,2021
2,49800000,11510000,4111100000,2023
2,21670000,7530000,4279000000,2021
2,49760000,19830000,4111100000,2024
2,37200000,23500000,4321500000,2024
2,38160000,7770000,4273000000,2024
2,5840000,11550000,4273000000,2022
2,32220000,2810000,4280000000,2022
1,29070000,24640000,4432610000,2021
1,45030000,16500000,4280000000,2020
1,26680000,13920000,4280000000,2022
1,15070000,29030000,4111100000,2021
2,43800000,5860000,4291000000,2023
1,47730000,9850000,4280000000,2024
2,43400000,8950000,4399000000,2024
1,17120000,25280000,4111100000,2024
1,2050000,5530000,4291000000,2021
1,26600000,6320000,4273000000,2024
2,24220000,14230000,4211000000,2022
1,31840000,27290000,4399000000,2023
2,35920000,17200000,4279000000,2024
2,18150000,23520000,4432610000,2021
1,13920000,3470000,4279000000,2023
1,23340000,2120000,4291000000,2024
1,22820000,27840000,4321500000,2020
2,30010000,28380000,4291000000,2024
1,32720000,19370000,4211000000,2022
2,6960000,10400000,4273000000,2023
2,30850000,7520000,4146510700,2022
1,42640000,25070000,4291000000,2020
1,6630000,12350000,4273000000,2020
2,7650000,18880000,4279000000,2022
2,17020000,25970000,4291000000,2023
2,12410000,22220000,4291000000,2020
1,3820000,12590000,4280000000,2020
2,18020000,17670000,4279000000,2024
1,24000000,3760000,4432610000,2021
2,4970000,2390000,4432610000,2020
2,3040000,14670000,4399000000,2023
1,23390000,10940000,4321500000,2023
2,7500000,26230000,4146510700,2024
1,27710000,27500000,4291000000,2023
1,26310000,9730000,4291000000,2024
2,24040000,26160000,4399000000,2020
1,10230000,2050000,4321500000,2020
1,36510000,14840000,4279000000,2020
2,17680000,2700000,4291000000,2020
1,47660000,14240000,4273000000,2021
1,43420000,12230000,4111100000,2021
1,33830000,10560000,4321500000,2020
2,49900000,28300000,4291000000,2023
1,26770000,27000000,4321500000,2024
2,32100000,4270000,4432610000,2022
2,13790000,20700000,4146510700,2024
1,550000,20900000,4291000000,2022
1,10430000,20110000,4146510700,2022
1,8490000,28980000,4211000000,2020
2,35350000,9010000,4111100000,2022
1,37430000,25070000,4399000000,2020
1,14620000,10630000,4146510700,2021
1,48480000,7730000,4291000000,2023
1,37270000,21130000,4280000000,2022
1,37940000,2300000,4399000000,2023
2,2920000,970000,4399000000,2020
2,44650000,12480000,4279000000,2022
1,31740000,12860000,4146510700,2024
1,35500000,8320000,4280000000,2021
1,970000,7290000,4146510700,2021
1,43070000,13700000,4279000000,2022
2,22210000,3920000,4111100000,2021
1,37450000,11350000,4291000000,2024
2,41450000,22570000,4432610000,2023
2,22830000,29580000,4432610000,2024
1,48150000,6530000,4146510700,2021
2,44580000,19560000,4279000000,2023
2,5690000,5180000,4321500000,2024
2,30600000,28220000,4291000000,2020
2,25860000,2460000,4146510700,2020
1,9180000,2930000,4321500000,2023
1,12780000,23440000,4291000000,2023
2,39790000,7580000,4321500000,2023
1,6820000,22800000,4399000000,2020
1,24020000,8970000,4146510700,2024
1,30320000,6140000,4279000000,2023
1,48860000,7900000,4291000000,2020
1,1800000,12220000,4432610000,2023
2,47460000,19280000,4146510700,2023
1,28100000,140000,4291000000,2023
1,37170000,1640000,4291000000,2020
1,37150000,12070000,4321500000,2024
1,33490000,9290000,4321500000,2020
2,27310000,17660000,4280000000,2020
2,40070000,15240000,4146510700,2023
2,14000000,12880000,4211000000,2022
2,23070000,17330000,4273000000,2022
1,39560000,13540000,4211000000,2022
2,27140000,24840000,4291000000,2020
1,10590000,9090000,4280000000,2023
1,20860000,15270000,4291000000,2022
1,8590000,10220000,4211000000,2021
1,6730000,4370000,4291000000,2021
1,48850000,7150000,4321500000,2021
2,27020000,1700000,4146510700,2024
2,16690000,16240000,4432610000,2023
2,14710000,4760000,4211000000,2020
2,42900000,20150000,4273000000,2020
1,30670000,17240000,4273000000,2023
2,6670000,11770000,4321500000,2024
1,48390000,28380000,4146510700,2023
2,2750000,21550000,4111100000,2024
1,24560000,17030000,4111100000,2022
1,47950000,14260000,4279000000,2022
2,10470000,25670000,4279000000,2024
1,39290000,15830000,4211000000,2023
1,36060000,7600000,4321500000,2022
2,46600000,23030000,4321500000,2023
1,950000,4490000,4291000000,2022
2,23440000,13290000,4273000000,2023
2,44060000,27250000,4273000000,2023
2,34520000,15920000,4273000000,2021
1,49170000,9010000,4280000000,2024
1,38530000,18740000,4146510700,2020
1,42870000,2440000,4399000000,2024
2,44970000,6500000,4291000000,2023
1,46660000,7130000,4111100000,2023
2,41130000,3780000,4321500000,2024
2,10420000,20580000,4111100000,2023
1,38610000,25960000,4280000000,2022
2,17970000,29950000,4111100000,2023
1,38740000,26890000,4273000000,2024
1,44930000,25590000,4432610000,2024
1,21640000,28430000,4291000000,2024
1,33190000,20810000,4432610000,2021
1,45510000,80000,4279000000,2021
2,10830000,27630000,4432610000,2021
2,45210000,18960000,4399000000,2021
2,30530000,1180000,4321500000,2021
1,31320000,2240000,4280000000,2021
1,7960000,19530000,4321500000,2021
1,44390000,14920000,4399000000,2024
2,45190000,13960000,4321500000,2020
1,2480000,9840000,4432610000,2021
2,4810000,3460000,4146510700,2024
2,910000,780000,4321500000,2020
1,15940000,18670000,4279000000,2021
1,20420000,2850000,4291000000,2020
2,5010000,24070000,4291000000,2020
1,19210000,9740000,4111100000,2022
2,42040000,7370000,4211000000,2023
1,10230000,10260000,4432610000,2022
1,24560000,18530000,4273000000,2020
2,30580000,2330000,4399000000,2024
1,37200000,3480000,4280000000,2021
2,39080000,18170000,4432610000,2023
1,30730000,21010000,4291000000,2021
2,21220000,22300000,4111100000,2024
2,24070000,12790000,4321500000,2023
1,21820000,24290000,4273000000,2022
2,34500000,15310000,4273000000,2020
1,29200000,27730000,4211000000,2024
1,4660000,24450000,4146510700,2020
1,4510000,2750000,4211000000,2020
2,23310000,380000,4321500000,2021
2,10680000,10710000,4432610000,2024
1,15800000,25800000,4279000000,2020
1,1190000,670000,4399000000,2022
2,9000000,10070000,4273000000,2023
1,500000,11510000,4280000000,2024
1,6540000,13010000,4432610000,2021
2,44460000,29230000,4280000000,2024
1,13020000,7790000,4111100000,2021
2,33010000,400000,4280000000,2023
1,32830000,6720000,4273000000,2022
2,38630000,16670000,4273000000,2020
1,49970000,2090000,4273000000,2024
1,43590000,19560000,4432610000,2021
2,22960000,24620000,4432610000,2023
1,3840000,22350000,4399000000,2020
2,3920000,9340000,4291000000,2023
1,36780000,11900000,4146510700,2022
2,21720000,25900000,4321500000,2020
2,37840000,15140000,4321500000,2020
2,12130000,25040000,4111100000,2020
2,29320000,4850000,4211000000,2021
1,27070000,4460000,4399000000,2020
1,28900000,7740000,4291000000,2023
2,20580000,23520000,4279000000,2021
2,18250000,29070000,4111100000,2020
2,18340000,14850000,4432610000,2023
1,3070000,15550000,4291000000,2023
1,43480000,17190000,4273000000,2024
1,29990000,6480000,4432610000,2023
1,13320000,24360000,4211000000,2022
2,38800000,14390000,4211000000,2020
2,27080000,8310000,4321500000,2020
2,17720000,11560000,4146510700,2020
1,31200000,7600000,4146510700,2023
1,39300000,16930000,4279000000,2023
1,34670000,25830000,4432610000,2020
2,36550000,24980000,4432610000,2021
2,2290000,3210000,4211000000,2021
1,48340000,1650000,4273000000,2022
2,23870000,1270000,4273000000,2024
1,41970000,2360000,4280000000,2022
1,38150000,770000,4273000000,2020
2,7170000,6690000,4291000000,2020
1,32380000,20680000,4146510700,2020
2,34530000,15260000,4273000000,2024
1,10440000,12870000,4399000000,2023
2,17190000,29150000,4432610000,2024
2,27800000,15590000,4273000000,2022
2,7040000,1460000,4280000000,2023
1,20210000,3340000,4279000000,2023
1,12500000,15460000,4279000000,2022
2,13120000,9710000,4211000000,2023
2,24290000,29850000,4273000000,2021
1,18320000,10530000,4432610000,2022
1,2950000,7750000,4432610000,2022
1,18000000,22350000,4146510700,2021
2,13620000,28100000,4279000000,2024
1,47700000,18350000,4211000000,2024
1,28530000,16650000,4273000000,2024
2,1540000,980000,4279000000,2023
1,32270000,18810000,4279000000,2021
1,14530000,14530000,4432610000,2022
1,15590000,3520000,4273000000,2022
2,41380000,4280000,4111100000,2022
2,23610000,23170000,4273000000,2023
2,34410000,1060000,4291000000,2023
2,31350000,24760000,4279000000,2024
2,41500000,23960000,4146510700,2023
2,33550000,6700000,4111100000,2024
2,46980000,8340000,4280000000,2024
1,23840000,19530000,4211000000,2022
1,32540000,23710000,4273000000,2023
2,32130000,7380000,4146510700,2024
1,4470000,16860000,4280000000,2021
1,8650000,2160000,4280000000,2021
2,47640000,350000,4279000000,2023
1,8790000,6720000,4291000000,2022
1,6870000,20230000,4279000000,2022
1,49430000,16720000,4211000000,2024
1,39690000,12510000,4111100000,2023
1,48290000,20870000,4432610000,2021
2,15110000,980000,4399000000,2024
2,40120000,7070000,4111100000,2024
2,1380000,26140000,4211000000,2020
1,1940000,20570000,4432610000,2023
2,43070000,860000,4280000000,2024
1,7500000,15470000,4111100000,2021
1,25490000,10070000,4432610000,2020
1,33470000,17840000,4273000000,2021
1,17020000,26270000,4279000000,2022
2,20120000,17010000,4399000000,2020
2,17690000,460000,4146510700,2020
1,1760000,670000,4273000000,2024
2,48370000,21040000,4111100000,2022
1,28410000,7530000,4321500000,2024
2,27370000,12490000,4432610000,2023
2,43410000,5470000,4280000000,2021
1,24330000,15250000,4280000000,2021
2,48900000,14030000,4321500000,2024
1,8380000,1600000,4111100000,2021
2,1850000,28440000,4280000000,2021
1,21750000,13150000,4291000000,2023
1,26580000,14530000,4280000000,2022
2,4970000,17580000,4399000000,2020
2,47990000,6630000,4291000000,2024
1,1420000,20900000,4211000000,2024
2,21960000,22000000,4211000000,2023
2,2120000,27600000,4432610000,2023
1,17290000,7920000,4291000000,2020
1,6270000,28800000,4273000000,2022
2,27660000,2150000,4432610000,2024
1,40460000,5770000,4273000000,2023
1,29800000,11980000,4399000000,2024
1,25650000,5290000,4279000000,2021
2,33990000,26190000,4111100000,2024
2,13650000,2780000,4291000000,2022
1,12000000,15620000,4321500000,2022
2,12990000,8370000,4146510700,2024
1,34810000,28240000,4111100000,2021
2,6760000,8840000,4399000000,2022
1,15550000,25980000,4291000000,2023
1,31940000,16340000,4211000000,2024
2,47640000,21630000,4111100000,2021
1,49730000,15720000,4273000000,2023
2,39310000,4910000,4321500000,2024
2,1890000,8120000,4111100000,2021
1,13100000,19850000,4146510700,2023
1,13730000,10530000,4399000000,2022
2,22630000,140000,4399000000,2024
1,41150000,10720000,4432610000,2024
1,24760000,20940000,4399000000,2022
1,940000,15770000,4432610000,2020
1,28950000,13690000,4399000000,2023
1,15940000,17290000,4146510700,2022
2,39890000,28930000,4399000000,2024
2,19890000,18860000,4321500000,2023
1,41300000,8900000,4279000000,2023
1,14050000,20060000,4211000000,2020
1,15620000,24190000,4321500000,2024
2,44180000,11090000,4399000000,2021
1,12610000,11030000,4291000000,2020
2,30720000,13880000,4273000000,2020
2,16130000,24860000,4279000000,2021
2,19390000,2410000,4211000000,2021
1,28310000,28240000,4273000000,2020
2,22920000,22020000,4321500000,2023
1,19210000,7240000,4146510700,2022
2,37780000,25690000,4146510700,2022
1,5440000,15880000,4273000000,2020
2,1990000,14670000,4291000000,2023
1,39410000,7190000,4273000000,2021
2,29970000,4380000,4321500000,2020
1,21480000,29700000,4273000000,2024
1,45510000,1120000,4211000000,2023
1,35040000,24900000,4291000000,2024
1,36650000,18970000,4280000000,2024
2,42810000,23010000,4111100000,2020
2,32930000,1170000,4280000000,2023
1,45590000,18160000,4432610000,2024
2,26630000,2510000,4273000000,2023
1,1530000,6600000,4146510700,2022
1,35850000,28150000,4280000000,2024
2,12610000,17630000,4399000000,2024
1,20970000,5200000,4321500000,2023
1,31040000,26830000,4280000000,2022
2,48280000,27420000,4279000000,2024
1,4100000,8240000,4291000000,2020
1,28560000,1870000,4321500000,2023
1,18580000,7900000,4146510700,2023
1,3980000,27870000,4432610000,2024
2,39910000,910000,4280000000,2022
2,41960000,19780000,4291000000,2024
2,21710000,26670000,4111100000,2021
1,9620000,25180000,4291000000,2024
1,37390000,10920000,4291000000,2021
2,6090000,29660000,4321500000,2020
1,17810000,2030000,4111100000,2023
1,23960000,6490000,4291000000,2023
1,10770000,7220000,4279000000,2022
1,4100000,6350000,4280000000,2024
2,21020000,23750000,4280000000,2020
2,20090000,29230000,4279000000,2021
2,27750000,20060000,4280000000,2022
1,26710000,22420000,4291000000,2020
2,49690000,5190000,4432610000,2020
2,42720000,9650000,4291000000,2021
1,9100000,26480000,4321500000,2021
1,24060000,24040000,4399000000,2023
2,270000,12730000,4432610000,2024
2,28440000,1850000,4146510700,2022
2,31700000,27410000,4146510700,2024
2,32690000,370000,4432610000,2022
1,27040000,14500000,4291000000,2020
2,48010000,29830000,4273000000,2021
2,22690000,13760000,4399000000,2021
1,10110000,12820000,4279000000,2020
2,24650000,21230000,4291000000,2020
1,19800000,6320000,4432610000,2022
1,20750000,8620000,4273000000,2020
1,700000,27190000,4291000000,2022
2,5100000,17140000,4273000000,2024
2,23810000,23530000,4432610000,2021
1,15240000,440000,4291000000,2021
2,3900000,19430000,4111100000,2021
2,33680000,5240000,4280000000,2024
1,29760000,5770000,4432610000,2024
1,41850000,27040000,4146510700,2023
2,11050000,22420000,4146510700,2022
1,23650000,23730000,4399000000,2022
2,28980000,11290000,4211000000,2023
2,14830000,10460000,4146510700,2021
2,13490000,26630000,4211000000,2022
2,34420000,25980000,4111100000,2022
1,10170000,18710000,4432610000,2021
1,14850000,28170000,4273000000,2020
1,1740000,11070000,4399000000,2020
1,17810000,11320000,4280000000,2023
2,18230000,8090000,4279000000,2024
2,27740000,24080000,4211000000,2022
1,41180000,10070000,4280000000,2022
2,21830000,24640000,4399000000,2023
2,42430000,23480000,4399000000,2023
2,43390000,820000,4146510700,2022
1,2870000,12680000,4280000000,2021
1,19040000,20410000,4291000000,2021
1,22790000,27650000,4321500000,2024
2,13850000,11890000,4399000000,2022
1,26860000,29120000,4211000000,2022
1,14220000,24240000,4279000000,2022
1,1550000,8160000,4279000000,2022
1,47080000,14040000,4111100000,2023
1,31770000,20390000,4111100000,2020
1,49060000,2500000,4146510700,2022
2,34150000,13830000,4291000000,2020
2,12140000,3930000,4146510700,2021
1,5900000,13440000,4279000000,2024
1,29080000,4050000,4273000000,2021
2,5820000,28920000,4279000000,2022
2,230000,22650000,4399000000,2021
1,21800000,2190000,4280000000,2023
1,12530000,2420000,4280000000,2020
1,850000,22360000,4399000000,2022
1,32920000,9010000,4399000000,2023
2,30640000,16060000,4279000000,2020
1,21550000,26690000,4280000000,2023
1,9090000,4090000,4280000000,2021
1,31200000,24330000,4432610000,2022
1,35190000,6010000,4280000000,2021
2,43400000,10460000,4399000000,2024
2,7870000,11770000,4111100000,2022
2,8710000,20270000,4291000000,2021
1,32790000,11100000,4273000000,2022
1,1800000,29230000,4399000000,2020
2,12210000,7870000,4280000000,2022
1,2380000,2600000,4211000000,2022
1,460000,13730000,4279000000,2020
2,47370000,390000,4279000000,2021
2,3710000,29280000,4291000000,2022
2,42500000,9710000,4399000000,2023
2,4300000,22850000,4291000000,2022
1,38300000,21970000,4111100000,2021
