연번,호선,고유역번호(외부역코드),역명,수송연월,승하차인원수
1397,8,2813,강동구청,2022-05,589014
1398,8,2814,몽촌토성,2022-05,398490
1399,8,2815,잠실(8),2022-05,954581
1400,8,2816,석촌(8),2022-05,488980
1401,8,2817,송파,2022-05,479219
1402,8,2818,가락시장(8),2022-05,460983
1403,8,2819,문정,2022-05,1146315
1404,8,2820,장지,2022-05,975736
1405,8,2821,복정(8),2022-05,533034
1406,8,2822,산성,2022-05,331054
1407,8,2823,남한산성입구,2022-05,837579
1408,8,2824,단대오거리,2022-05,637959
1409,8,2825,신흥,2022-05,264993
1410,8,2826,수진,2022-05,304469
1411,8,2827,모란(8),2022-05,270017
1412,8,2828,남위례,2022-05,312979
1413,9,4126,언주,2022-05,334409
1414,9,4127,선정릉,2022-05,309929
1415,9,4128,삼성중앙,2022-05,222350
1416,9,4129,봉은사,2022-05,583817
1417,9,4130,종합운동장(9),2022-05,156357
1418,9,4131,삼전,2022-05,245594
1419,9,4132,석촌고분,2022-05,215204
1420,9,4133,석촌(9),2022-05,308062
1421,9,4134,송파나루,2022-05,192815
1422,9,4135,한성백제,2022-05,102740
1423,9,4136,올림픽공원(9),2022-05,279159
1424,9,4137,둔촌오륜,2022-05,43423
1425,9,4138,중앙보훈병원,2022-05,355023
1426,1,150,서울역(1),2022-06,2665079
1427,1,151,시청(1),2022-06,1244681
1428,1,152,종각,2022-06,1910100
1429,1,153,종로3가(1),2022-06,1445161
1430,1,154,종로5가,2022-06,1301324
1431,1,155,동대문(1),2022-06,653203
1432,1,156,신설동(1),2022-06,742800
1433,1,157,제기동,2022-06,978243
1434,1,158,청량리,2022-06,1154693
1435,1,159,동묘앞(1),2022-06,555894
1436,2,201,시청(2),2022-06,1173848
1437,2,202,을지로입구,2022-06,2163977
1438,2,203,을지로3가(2),2022-06,1226979
1439,2,204,을지로4가(2),2022-06,689279
1440,2,205,동대문역사문화공원(2),2022-06,809578
1441,2,206,신당(2),2022-06,807946
1442,2,207,상왕십리,2022-06,778072
1443,2,208,왕십리(2),2022-06,864355
1444,2,209,한양대,2022-06,594521
1445,2,210,뚝섬,2022-06,1269646
1446,2,211,성수,2022-06,2052118
1447,2,212,건대입구(2),2022-06,2152687
1448,2,213,구의,2022-06,1276225
1449,2,214,강변,2022-06,1834444
1450,2,215,잠실나루,2022-06,775570
1451,2,216,잠실(2),2022-06,4089302
1452,2,217,잠실새내,2022-06,1228210
1453,2,218,종합운동장(2),2022-06,842491
1454,2,219,삼성,2022-06,2918807
1455,2,220,선릉,2022-06,2736874
1456,2,221,역삼,2022-06,2782521
1457,2,222,강남,2022-06,4397082
1458,2,223,교대(2),2022-06,1905425
1459,2,224,서초,2022-06,1146701
1460,2,225,방배,2022-06,961030
1461,2,226,사당(2),2022-06,2377674
1462,2,227,낙성대,2022-06,1527288
1463,2,228,서울대입구,2022-06,2596833
1464,2,229,봉천,2022-06,1284414
1465,2,230,신림,2022-06,3289735
1466,2,231,신대방,2022-06,1438213
1467,2,232,구로디지털단지,2022-06,3147180
1468,2,233,대림(2),2022-06,1388268
1469,2,234,신도림,2022-06,2759510
1470,2,235,문래,2022-06,1192611
1471,2,236,영등포구청(2),2022-06,1186449
1472,2,237,당산,2022-06,1099935
1473,2,238,합정(2),2022-06,1883089
1474,2,239,홍대입구,2022-06,3600446
1475,2,240,신촌,2022-06,1981355
1476,2,241,이대,2022-06,790389
1477,2,242,아현,2022-06,572799
1478,2,243,충정로(2),2022-06,544878
1479,2,244,용답,2022-06,170036
1480,2,245,신답,2022-06,99407
1481,2,246,신설동(2),2022-06,209376
1482,2,247,도림천,2022-06,75503
1483,2,248,양천구청,2022-06,394917
1484,2,249,신정네거리,2022-06,587890
1485,2,250,용두,2022-06,132001
1486,3,309,지축,2022-06,283295
1487,3,310,구파발,2022-06,1172381
1488,3,311,연신내(3),2022-06,1998845
1489,3,312,불광(3),2022-06,960230
1490,3,313,녹번,2022-06,813421
1491,3,314,홍제,2022-06,967054
1492,3,315,무악재,2022-06,223784
1493,3,316,독립문,2022-06,423723
1494,3,317,경복궁,2022-06,1499283
1495,3,318,안국,2022-06,1340462
1496,3,319,종로3가(3),2022-06,600537
1497,3,320,을지로3가(3),2022-06,569389
1498,3,322,동대입구,2022-06,525143
1499,3,323,약수(3),2022-06,717554
1500,3,324,금호,2022-06,432251
1501,3,325,옥수,2022-06,529839
1502,3,326,압구정,2022-06,1834286
1503,3,327,신사,2022-06,1632065
1504,3,328,잠원,2022-06,266899
1505,3,329,고속터미널(3),2022-06,2706498
1506,3,330,교대(3),2022-06,633145
1507,3,331,남부터미널,2022-06,1636392
1508,3,332,양재,2022-06,2085509
1509,3,333,매봉,2022-06,651425
1510,3,334,도곡,2022-06,296292
1511,3,335,대치,2022-06,625959
1512,3,336,학여울,2022-06,133673
1513,3,337,대청,2022-06,542535
1514,3,338,일원,2022-06,555319
1515,3,339,수서,2022-06,1017618
1516,3,340,가락시장(3),2022-06,488226
1517,3,341,경찰병원,2022-06,389700
1518,3,342,오금(3),2022-06,323440
1519,4,409,당고개,2022-06,492516
1520,4,410,상계,2022-06,1040004
1521,4,411,노원(4),2022-06,1143299
1522,4,412,창동,2022-06,1485924
1523,4,413,쌍문,2022-06,1543523
1524,4,414,수유,2022-06,1895476
1525,4,415,미아,2022-06,820446
1526,4,416,미아사거리,2022-06,1513811
1527,4,417,길음,2022-06,1168038
1528,4,418,성신여대입구,2022-06,1136694
1529,4,419,한성대입구,2022-06,772053
1530,4,420,혜화,2022-06,1903929
1531,4,421,동대문(4),2022-06,1104988
1532,4,422,동대문역사문화공원(4),2022-06,825324
1533,4,423,충무로(4),2022-06,1448366
1534,4,424,명동,2022-06,1195898
1535,4,425,회현,2022-06,1401246
1536,4,426,서울역(4),2022-06,840180
1537,4,427,숙대입구,2022-06,755889
1538,4,428,삼각지(4),2022-06,344916
1539,4,429,신용산,2022-06,1002739
1540,4,430,이촌,2022-06,558058
1541,4,431,동작,2022-06,136984
1542,4,432,이수(총신대입구),2022-06,1115651
1543,4,433,사당(4),2022-06,1415902
1544,4,434,남태령,2022-06,72875
1545,5,2511,방화,2022-06,372178
1546,5,2512,개화산,2022-06,311645
1547,5,2513,김포공항(5),2022-06,469708
1548,5,2514,송정,2022-06,361614
1549,5,2515,마곡,2022-06,561640
1550,5,2516,발산,2022-06,1150247
1551,5,2517,우장산,2022-06,803310
1552,5,2518,화곡,2022-06,1520850
1553,5,2519,까치산(5),2022-06,1571847
1554,5,2520,신정,2022-06,697164
1555,5,2521,목동,2022-06,960804
1556,5,2522,오목교,2022-06,1238734
1557,5,2523,양평(5),2022-06,389365
1558,5,2524,영등포구청(5),2022-06,226637
1559,5,2525,영등포시장,2022-06,589999
1560,5,2526,신길(5),2022-06,237893
1561,5,2527,여의도(5),2022-06,1488169
1562,5,2528,여의나루,2022-06,754591
1563,5,2529,마포,2022-06,768334
1564,5,2530,공덕(5),2022-06,773837
1565,5,2531,애오개,2022-06,358298
1566,5,2532,충정로(5),2022-06,237222
1567,5,2533,서대문,2022-06,1000973
1568,5,2534,광화문,2022-06,1691868
1569,5,2535,종로3가(5),2022-06,777745
1570,5,2536,을지로4가(5),2022-06,330003
1571,5,2537,동대문역사문화공원(5),2022-06,159346
1572,5,2538,청구(5),2022-06,208201
1573,5,2539,신금호,2022-06,365185
1574,5,2540,행당,2022-06,427051
1575,5,2541,왕십리(5),2022-06,280220
1576,5,2542,마장,2022-06,305853
1577,5,2543,답십리,2022-06,859672
1578,5,2544,장한평,2022-06,1003773
1579,5,2545,군자(5),2022-06,667657
1580,5,2546,아차산,2022-06,836618
1581,5,2547,광나루,2022-06,742752
1582,5,2548,천호(5),2022-06,1060920
1583,5,2549,강동,2022-06,1008769
1584,5,2550,길동,2022-06,455041
1585,5,2551,굽은다리,2022-06,530963
1586,5,2552,명일,2022-06,502389
1587,5,2553,고덕,2022-06,529869
1588,5,2554,상일동,2022-06,793000
1589,5,2555,둔촌동,2022-06,456477
1590,5,2556,올림픽공원(5),2022-06,252513
1591,5,2557,방이,2022-06,406200
1592,5,2558,오금(5),2022-06,203284
1593,5,2559,개롱,2022-06,365724
1594,5,2560,거여,2022-06,556573
1595,5,2561,마천,2022-06,402951
1596,5,2562,강일,2022-06,252921
1597,5,2563,미사,2022-06,931920
1598,5,2564,하남풍산,2022-06,235659
1599,5,2565,하남시청,2022-06,400245
1600,5,2566,하남검단산,2022-06,351911
1601,6,2611,응암,2022-06,973450
1602,6,2612,역촌,2022-06,225770
1603,6,2613,불광(6),2022-06,254203
1604,6,2614,독바위,2022-06,162134
1605,6,2616,구산,2022-06,377434
1606,6,2617,새절,2022-06,688818
1607,6,2618,증산,2022-06,556822
1608,6,2619,디지털미디어시티(6),2022-06,812324
1609,6,2620,월드컵경기장,2022-06,416032
1610,6,2621,마포구청,2022-06,752131
1611,6,2622,망원,2022-06,831640
1612,6,2623,합정(6),2022-06,783786
1613,6,2624,상수,2022-06,563864
1614,6,2625,광흥창,2022-06,491564
1615,6,2626,대흥,2022-06,476434
1616,6,2627,공덕(6),2022-06,969653
1617,6,2628,효창공원앞,2022-06,381904
1618,6,2629,삼각지(6),2022-06,402325
1619,6,2630,녹사평,2022-06,307768
1620,6,2631,이태원,2022-06,754390
1621,6,2632,한강진,2022-06,551681
1622,6,2633,버티고개,2022-06,121248
1623,6,2634,약수(6),2022-06,202630
1624,6,2635,청구(6),2022-06,201216
1625,6,2636,신당(6),2022-06,467527
1626,6,2637,동묘앞(6),2022-06,471796
1627,6,2638,창신,2022-06,182471
1628,6,2639,보문,2022-06,401332
1629,6,2640,안암,2022-06,644187
1630,6,2641,고려대,2022-06,451534
1631,6,2642,월곡,2022-06,634069
1632,6,2643,상월곡,2022-06,339150
1633,6,2644,돌곶이,2022-06,504660
1634,6,2645,석계(6),2022-06,694638
1635,6,2646,태릉입구(6),2022-06,337461
1636,6,2647,화랑대,2022-06,574305
1637,6,2648,봉화산,2022-06,479828
1638,7,2711,장암,2022-06,95638
1639,7,2712,도봉산(7),2022-06,576642
1640,7,2713,수락산,2022-06,722733
1641,7,2714,마들,2022-06,700035
1642,7,2715,노원(7),2022-06,1134411
1643,7,2716,중계,2022-06,769446
1644,7,2717,하계,2022-06,960905
1645,7,2718,공릉,2022-06,662341
1646,7,2719,태릉입구(7),2022-06,489822
1647,7,2720,먹골,2022-06,558219
1648,7,2721,중화,2022-06,583750
1649,7,2722,상봉(7),2022-06,923994
1650,7,2723,면목,2022-06,844963
1651,7,2724,사가정,2022-06,894901
1652,7,2725,용마산,2022-06,332256
1653,7,2726,중곡,2022-06,584169
1654,7,2727,군자(7),2022-06,750812
1655,7,2728,어린이대공원,2022-06,828826
1656,7,2729,건대입구(7),2022-06,772096
1657,7,2730,뚝섬유원지,2022-06,545327
1658,7,2731,청담,2022-06,1096639
1659,7,2732,강남구청,2022-06,921507
1660,7,2733,학동,2022-06,1254916
1661,7,2734,논현,2022-06,1020863
1662,7,2735,반포,2022-06,333072
1663,7,2736,고속터미널(7),2022-06,901491
1664,7,2737,내방,2022-06,779335
1665,7,2738,이수(7),2022-06,903474
1666,7,2739,남성,2022-06,600563
1667,7,2740,숭실대입구,2022-06,734460
1668,7,2741,상도,2022-06,612099
1669,7,2742,장승배기,2022-06,498425
1670,7,2743,신대방삼거리,2022-06,834925
1671,7,2744,보라매,2022-06,457050
1672,7,2745,신풍,2022-06,649693
1673,7,2746,대림(7),2022-06,488014
1674,7,2747,남구로,2022-06,843870
1675,7,2748,가산디지털단지(7),2022-06,2185006
1676,7,2749,철산,2022-06,1187050
1677,7,2750,광명사거리,2022-06,1224268
1678,7,2751,천왕,2022-06,613673
1679,7,2752,온수(7),2022-06,550748
1680,8,2811,암사,2022-06,977451
1681,8,2812,천호(8),2022-06,896609
1682,8,2813,강동구청,2022-06,567055
1683,8,2814,몽촌토성,2022-06,354395
1684,8,2815,잠실(8),2022-06,925236
1685,8,2816,석촌(8),2022-06,459971
1686,8,2817,송파,2022-06,470488
1687,8,2818,가락시장(8),2022-06,442773
1688,8,2819,문정,2022-06,1108762
1689,8,2820,장지,2022-06,933333
1690,8,2821,복정(8),2022-06,495572
1691,8,2822,산성,2022-06,309281
1692,8,2823,남한산성입구,2022-06,757291
1693,8,2824,단대오거리,2022-06,590895
1694,8,2825,신흥,2022-06,250982
1695,8,2826,수진,2022-06,295038
1696,8,2827,모란(8),2022-06,253677
1697,8,2828,남위례,2022-06,307131
1698,9,4126,언주,2022-06,334585
1699,9,4127,선정릉,2022-06,305782
1700,9,4128,삼성중앙,2022-06,225274
1701,9,4129,봉은사,2022-06,599995
1702,9,4130,종합운동장(9),2022-06,146114
1703,9,4131,삼전,2022-06,239820
1704,9,4132,석촌고분,2022-06,212287
1705,9,4133,석촌(9),2022-06,297433
1706,9,4134,송파나루,2022-06,186219
1707,9,4135,한성백제,2022-06,97660
1708,9,4136,올림픽공원(9),2022-06,260536
1709,9,4137,둔촌오륜,2022-06,41199
1710,9,4138,중앙보훈병원,2022-06,346326
1711,1,150,서울역(1),2022-07,2707151
1712,1,151,시청(1),2022-07,1298666
1713,1,152,종각,2022-07,1992535
1714,1,153,종로3가(1),2022-07,1451780
1715,1,154,종로5가,2022-07,1287096
1716,1,155,동대문(1),2022-07,654048
1717,1,156,신설동(1),2022-07,764252
1718,1,157,제기동,2022-07,983952
1719,1,158,청량리,2022-07,1156820
1720,1,159,동묘앞(1),2022-07,552113
1721,2,201,시청(2),2022-07,1251300
1722,2,202,을지로입구,2022-07,2299303
1723,2,203,을지로3가(2),2022-07,1279845
1724,2,204,을지로4가(2),2022-07,709878
1725,2,205,동대문역사문화공원(2),2022-07,845300
1726,2,206,신당(2),2022-07,817059
1727,2,207,상왕십리,2022-07,789811
1728,2,208,왕십리(2),2022-07,871833
1729,2,209,한양대,2022-07,430966
1730,2,210,뚝섬,2022-07,1288450
1731,2,211,성수,2022-07,2176194
1732,2,212,건대입구(2),2022-07,2207630
1733,2,213,구의,2022-07,1305393
1734,2,214,강변,2022-07,1888920
1735,2,215,잠실나루,2022-07,774841
1736,2,216,잠실(2),2022-07,4459450
1737,2,217,잠실새내,2022-07,1278493
1738,2,218,종합운동장(2),2022-07,863332
1739,2,219,삼성,2022-07,3176819
1740,2,220,선릉,2022-07,2850222
1741,2,221,역삼,2022-07,2874333
1742,2,222,강남,2022-07,4726082
1743,2,223,교대(2),2022-07,1931554
1744,2,224,서초,2022-07,1187810
1745,2,225,방배,2022-07,896318
1746,2,226,사당(2),2022-07,2378602
1747,2,227,낙성대,2022-07,1561046
1748,2,228,서울대입구,2022-07,2660654
1749,2,229,봉천,2022-07,1312228
1750,2,230,신림,2022-07,3331727
1751,2,231,신대방,2022-07,1447123
1752,2,232,구로디지털단지,2022-07,3220711
1753,2,233,대림(2),2022-07,1394674
1754,2,234,신도림,2022-07,2765265
1755,2,235,문래,2022-07,1214353
1756,2,236,영등포구청(2),2022-07,1193870
1757,2,237,당산,2022-07,1081543
1758,2,238,합정(2),2022-07,1960060
1759,2,239,홍대입구,2022-07,3943626
1760,2,240,신촌,2022-07,2124102
1761,2,241,이대,2022-07,803471
1762,2,242,아현,2022-07,578636
1763,2,243,충정로(2),2022-07,554969
1764,2,244,용답,2022-07,163396
1765,2,245,신답,2022-07,101732
1766,2,246,신설동(2),2022-07,218203
1767,2,247,도림천,2022-07,78777
1768,2,248,양천구청,2022-07,390216
1769,2,249,신정네거리,2022-07,595140
1770,2,250,용두,2022-07,135668
1771,3,309,지축,2022-07,289975
1772,3,310,구파발,2022-07,1211482
1773,3,311,연신내(3),2022-07,2027737
1774,3,312,불광(3),2022-07,964916
1775,3,313,녹번,2022-07,814126
1776,3,314,홍제,2022-07,956727
1777,3,315,무악재,2022-07,223470
1778,3,316,독립문,2022-07,410944
1779,3,317,경복궁,2022-07,1257011
1780,3,318,안국,2022-07,1312010
1781,3,319,종로3가(3),2022-07,617519
1782,3,320,을지로3가(3),2022-07,581582
1783,3,322,동대입구,2022-07,499517
1784,3,323,약수(3),2022-07,719066
1785,3,324,금호,2022-07,431898
1786,3,325,옥수,2022-07,528042
1787,3,326,압구정,2022-07,1906603
1788,3,327,신사,2022-07,1703528
1789,3,328,잠원,2022-07,268961
1790,3,329,고속터미널(3),2022-07,2838987
1791,3,330,교대(3),2022-07,636928
1792,3,331,남부터미널,2022-07,1685438
1793,3,332,양재,2022-07,2084534
1794,3,333,매봉,2022-07,660050
1795,3,334,도곡,2022-07,290382
1796,3,335,대치,2022-07,668909
1797,3,336,학여울,2022-07,136153
1798,3,337,대청,2022-07,537894
1799,3,338,일원,2022-07,552551
1800,3,339,수서,2022-07,1028047
1801,3,340,가락시장(3),2022-07,488506
1802,3,341,경찰병원,2022-07,396459
1803,3,342,오금(3),2022-07,326711
1804,4,409,당고개,2022-07,505519
1805,4,410,상계,2022-07,1036658
1806,4,411,노원(4),2022-07,1157496
1807,4,412,창동,2022-07,1498885
1808,4,413,쌍문,2022-07,1546822
1809,4,414,수유,2022-07,1906894
1810,4,415,미아,2022-07,809206
1811,4,416,미아사거리,2022-07,1535062
1812,4,417,길음,2022-07,1135770
1813,4,418,성신여대입구,2022-07,1123551
1814,4,419,한성대입구,2022-07,735018
1815,4,420,혜화,2022-07,2007603
1816,4,421,동대문(4),2022-07,1108756
1817,4,422,동대문역사문화공원(4),2022-07,855400
1818,4,423,충무로(4),2022-07,1387833
1819,4,424,명동,2022-07,1204489
1820,4,425,회현,2022-07,1389373
1821,4,426,서울역(4),2022-07,861320
1822,4,427,숙대입구,2022-07,741004
1823,4,428,삼각지(4),2022-07,328729
1824,4,429,신용산,2022-07,1030631
1825,4,430,이촌,2022-07,575098
1826,4,431,동작,2022-07,111289
1827,4,432,이수(총신대입구),2022-07,1121457
1828,4,433,사당(4),2022-07,1398341
1829,4,434,남태령,2022-07,72346
1830,5,2511,방화,2022-07,379328
1831,5,2512,개화산,2022-07,312223
1832,5,2513,김포공항(5),2022-07,503006
1833,5,2514,송정,2022-07,364035
1834,5,2515,마곡,2022-07,579178
1835,5,2516,발산,2022-07,1164708
1836,5,2517,우장산,2022-07,806739
1837,5,2518,화곡,2022-07,1543225
1838,5,2519,까치산(5),2022-07,1588628
1839,5,2520,신정,2022-07,701890
1840,5,2521,목동,2022-07,956772
1841,5,2522,오목교,2022-07,1280169
1842,5,2523,양평(5),2022-07,396946
1843,5,2524,영등포구청(5),2022-07,226278
1844,5,2525,영등포시장,2022-07,597756
1845,5,2526,신길(5),2022-07,246473
1846,5,2527,여의도(5),2022-07,1555553
1847,5,2528,여의나루,2022-07,763183
1848,5,2529,마포,2022-07,774077
1849,5,2530,공덕(5),2022-07,783973
1850,5,2531,애오개,2022-07,367962
1851,5,2532,충정로(5),2022-07,236479
1852,5,2533,서대문,2022-07,999259
1853,5,2534,광화문,2022-07,1719781
1854,5,2535,종로3가(5),2022-07,784354
1855,5,2536,을지로4가(5),2022-07,328321
1856,5,2537,동대문역사문화공원(5),2022-07,171676
1857,5,2538,청구(5),2022-07,208475
1858,5,2539,신금호,2022-07,361875
1859,5,2540,행당,2022-07,431526
1860,5,2541,왕십리(5),2022-07,284987
1861,5,2542,마장,2022-07,303521
1862,5,2543,답십리,2022-07,878056
1863,5,2544,장한평,2022-07,1029992
1864,5,2545,군자(5),2022-07,667451
1865,5,2546,아차산,2022-07,815395
1866,5,2547,광나루,2022-07,730479
1867,5,2548,천호(5),2022-07,1091085
1868,5,2549,강동,2022-07,1025119
1869,5,2550,길동,2022-07,466034
1870,5,2551,굽은다리,2022-07,551013
1871,5,2552,명일,2022-07,501441
1872,5,2553,고덕,2022-07,542483
1873,5,2554,상일동,2022-07,801750
1874,5,2555,둔촌동,2022-07,461313
1875,5,2556,올림픽공원(5),2022-07,229998
1876,5,2557,방이,2022-07,408895
1877,5,2558,오금(5),2022-07,200992
1878,5,2559,개롱,2022-07,370241
1879,5,2560,거여,2022-07,551346
1880,5,2561,마천,2022-07,399874
1881,5,2562,강일,2022-07,250698
1882,5,2563,미사,2022-07,945031
1883,5,2564,하남풍산,2022-07,240321
1884,5,2565,하남시청,2022-07,402526
1885,5,2566,하남검단산,2022-07,359929
1886,6,2611,응암,2022-07,981486
1887,6,2612,역촌,2022-07,228365
1888,6,2613,불광(6),2022-07,263965
1889,6,2614,독바위,2022-07,165488
1890,6,2616,구산,2022-07,385134
1891,6,2617,새절,2022-07,677730
1892,6,2618,증산,2022-07,559477
1893,6,2619,디지털미디어시티(6),2022-07,821863
1894,6,2620,월드컵경기장,2022-07,365727
1895,6,2621,마포구청,2022-07,765255
1896,6,2622,망원,2022-07,852852
1897,6,2623,합정(6),2022-07,808805
1898,6,2624,상수,2022-07,585156
1899,6,2625,광흥창,2022-07,498755
1900,6,2626,대흥,2022-07,479415
1901,6,2627,공덕(6),2022-07,984735
1902,6,2628,효창공원앞,2022-07,372350
1903,6,2629,삼각지(6),2022-07,390074
1904,6,2630,녹사평,2022-07,311871
1905,6,2631,이태원,2022-07,785540
1906,6,2632,한강진,2022-07,572693
1907,6,2633,버티고개,2022-07,120463
1908,6,2634,약수(6),2022-07,206429
1909,6,2635,청구(6),2022-07,205083
1910,6,2636,신당(6),2022-07,460665
1911,6,2637,동묘앞(6),2022-07,475081
1912,6,2638,창신,2022-07,176533
1913,6,2639,보문,2022-07,409830
1914,6,2640,안암,2022-07,586150
1915,6,2641,고려대,2022-07,443664
1916,6,2642,월곡,2022-07,634431
1917,6,2643,상월곡,2022-07,334396
1918,6,2644,돌곶이,2022-07,507185
1919,6,2645,석계(6),2022-07,693621
1920,6,2646,태릉입구(6),2022-07,327660
1921,6,2647,화랑대,2022-07,561718
1922,6,2648,봉화산,2022-07,486990
1923,7,2711,장암,2022-07,104979
1924,7,2712,도봉산(7),2022-07,560301
1925,7,2713,수락산,2022-07,745381
1926,7,2714,마들,2022-07,710326
1927,7,2715,노원(7),2022-07,1195939
1928,7,2716,중계,2022-07,768100
1929,7,2717,하계,2022-07,969810
1930,7,2718,공릉,2022-07,663427
1931,7,2719,태릉입구(7),2022-07,475911
1932,7,2720,먹골,2022-07,571941
1933,7,2721,중화,2022-07,593812
1934,7,2722,상봉(7),2022-07,939786
1935,7,2723,면목,2022-07,827170
1936,7,2724,사가정,2022-07,897403
1937,7,2725,용마산,2022-07,336491
1938,7,2726,중곡,2022-07,584706
1939,7,2727,군자(7),2022-07,764639
1940,7,2728,어린이대공원,2022-07,734035
1941,7,2729,건대입구(7),2022-07,776401
1942,7,2730,뚝섬유원지,2022-07,529752
1943,7,2731,청담,2022-07,1117588
1944,7,2732,강남구청,2022-07,934269
1945,7,2733,학동,2022-07,1276350
1946,7,2734,논현,2022-07,1029279
1947,7,2735,반포,2022-07,339391
1948,7,2736,고속터미널(7),2022-07,911995
1949,7,2737,내방,2022-07,795833
1950,7,2738,이수(7),2022-07,927259
1951,7,2739,남성,2022-07,603256
1952,7,2740,숭실대입구,2022-07,667821
1953,7,2741,상도,2022-07,603585
1954,7,2742,장승배기,2022-07,513138
1955,7,2743,신대방삼거리,2022-07,837799
1956,7,2744,보라매,2022-07,439457
1957,7,2745,신풍,2022-07,661344
1958,7,2746,대림(7),2022-07,504335
1959,7,2747,남구로,2022-07,861756
1960,7,2748,가산디지털단지(7),2022-07,2244044
1961,7,2749,철산,2022-07,1203348
1962,7,2750,광명사거리,2022-07,1231972
1963,7,2751,천왕,2022-07,617545
1964,7,2752,온수(7),2022-07,526936
1965,8,2811,암사,2022-07,990205
1966,8,2812,천호(8),2022-07,918026
1967,8,2813,강동구청,2022-07,575528
1968,8,2814,몽촌토성,2022-07,350240
1969,8,2815,잠실(8),2022-07,1003204
1970,8,2816,석촌(8),2022-07,471419
1971,8,2817,송파,2022-07,489781
1972,8,2818,가락시장(8),2022-07,443930
1973,8,2819,문정,2022-07,1135580
1974,8,2820,장지,2022-07,959666
1975,8,2821,복정(8),2022-07,476424
1976,8,2822,산성,2022-07,302154
1977,8,2823,남한산성입구,2022-07,713325
1978,8,2824,단대오거리,2022-07,580006
1979,8,2825,신흥,2022-07,262911
1980,8,2826,수진,2022-07,298862
1981,8,2827,모란(8),2022-07,250135
1982,8,2828,남위례,2022-07,309120
1983,9,4126,언주,2022-07,353025
1984,9,4127,선정릉,2022-07,314148
1985,9,4128,삼성중앙,2022-07,236583
1986,9,4129,봉은사,2022-07,673854
1987,9,4130,종합운동장(9),2022-07,156942
1988,9,4131,삼전,2022-07,249242
1989,9,4132,석촌고분,2022-07,221451
1990,9,4133,석촌(9),2022-07,302860
1991,9,4134,송파나루,2022-07,198546
1992,9,4135,한성백제,2022-07,98375
1993,9,4136,올림픽공원(9),2022-07,240979
1994,9,4137,둔촌오륜,2022-07,41144
1995,9,4138,중앙보훈병원,2022-07,353575
1996,1,150,서울역(1),2022-08,2661044
1997,1,151,시청(1),2022-08,1287149
1998,1,152,종각,2022-08,1952736
1999,1,153,종로3가(1),2022-08,1375925
2000,1,154,종로5가,2022-08,1235249
2001,1,155,동대문(1),2022-08,607537
2002,1,156,신설동(1),2022-08,724276
2003,1,157,제기동,2022-08,975072
2004,1,158,청량리,2022-08,1129460
2005,1,159,동묘앞(1),2022-08,514141
2006,2,201,시청(2),2022-08,1220474
2007,2,202,을지로입구,2022-08,2272401
2008,2,203,을지로3가(2),2022-08,1244391
2009,2,204,을지로4가(2),2022-08,704482
2010,2,205,동대문역사문화공원(2),2022-08,799995
2011,2,206,신당(2),2022-08,792424
2012,2,207,상왕십리,2022-08,765295
2013,2,208,왕십리(2),2022-08,832527
2014,2,209,한양대,2022-08,393961
2015,2,210,뚝섬,2022-08,1259136
2016,2,211,성수,2022-08,2112401
2017,2,212,건대입구(2),2022-08,2096997
2018,2,213,구의,2022-08,1272303
2019,2,214,강변,2022-08,1836064
2020,2,215,잠실나루,2022-08,761307
2021,2,216,잠실(2),2022-08,4210332
2022,2,217,잠실새내,2022-08,1223170
2023,2,218,종합운동장(2),2022-08,740757
2024,2,219,삼성,2022-08,2954473
2025,2,220,선릉,2022-08,2762359
2026,2,221,역삼,2022-08,2829102
2027,2,222,강남,2022-08,4378870
2028,2,223,교대(2),2022-08,1856507
2029,2,224,서초,2022-08,1136297
2030,2,225,방배,2022-08,864930
2031,2,226,사당(2),2022-08,2236964
2032,2,227,낙성대,2022-08,1504602
2033,2,228,서울대입구,2022-08,2556453
2034,2,229,봉천,2022-08,1283268
2035,2,230,신림,2022-08,3194739
2036,2,231,신대방,2022-08,1388513
2037,2,232,구로디지털단지,2022-08,3117095
2038,2,233,대림(2),2022-08,1352223
2039,2,234,신도림,2022-08,2665339
2040,2,235,문래,2022-08,1179457
2041,2,236,영등포구청(2),2022-08,1167419
2042,2,237,당산,2022-08,1045867
2043,2,238,합정(2),2022-08,1894588
2044,2,239,홍대입구,2022-08,3754427
2045,2,240,신촌,2022-08,2012337
2046,2,241,이대,2022-08,767462
2047,2,242,아현,2022-08,560538
2048,2,243,충정로(2),2022-08,542760
2049,2,244,용답,2022-08,160331
2050,2,245,신답,2022-08,98326
2051,2,246,신설동(2),2022-08,201754
2052,2,247,도림천,2022-08,76192
2053,2,248,양천구청,2022-08,377660
2054,2,249,신정네거리,2022-08,570797
2055,2,250,용두,2022-08,135400
2056,3,309,지축,2022-08,283203
2057,3,310,구파발,2022-08,1150828
2058,3,311,연신내(3),2022-08,1948033
2059,3,312,불광(3),2022-08,924147
2060,3,313,녹번,2022-08,784916
2061,3,314,홍제,2022-08,922404
2062,3,315,무악재,2022-08,214943
2063,3,316,독립문,2022-08,402165
2064,3,317,경복궁,2022-08,1190623
2065,3,318,안국,2022-08,1243538
2066,3,319,종로3가(3),2022-08,580912
2067,3,320,을지로3가(3),2022-08,563634
2068,3,322,동대입구,2022-08,496234
