인허가일자,상세영업상태코드,폐업일자,소재지전체주소,사업장명,업태구분명,구명,동명
20000613,2,20010212,서울특별시 중랑구 망우동 470-10번지,빵굼터,제과점영업,중랑구,망우동
20000615,2,20051028,서울특별시 중랑구 신내동 797-0번지 수협마트내,이맹선베이커리,제과점영업,중랑구,신내동
20001216,2,20110323,서울특별시 중랑구 중화동 300-48번지,브레드메카,제과점영업,중랑구,중화동
20010330,2,20070621,서울특별시 중랑구 중화동 303-68번지,케익하우스 이삭,제과점영업,중랑구,중화동
20160422,2,20171017,서울특별시 중랑구 망우동 506-1번지,(주)에스피씨삼립 수라방 상봉점,제과점영업,중랑구,망우동
20160613,2,20171128,서울특별시 중랑구 상봉동 500번지,몽블랑제 상봉점 행사,제과점영업,중랑구,상봉동
20160621,2,20200506,서울특별시 중랑구 중화동 305-66번지,빵쓰,제과점영업,중랑구,중화동
20160627,2,20180326,서울특별시 중랑구 면목동 1316-5번지,금상고로케,제과점영업,중랑구,면목동
20160922,2,20161018,서울특별시 중랑구 묵동 238-55번지,쿠잉,제과점영업,중랑구,묵동
20161019,2,20180530,서울특별시 중랑구 면목동 617-1번지,따호 카스테라(사가정점),제과점영업,중랑구,면목동
20010409,2,20080428,서울특별시 중랑구 면목동 126-8번지,파리바게뜨 면목역점,제과점영업,중랑구,면목동
20010430,2,20121108,서울특별시 중랑구 신내동 613-71번지,라무르과자점,제과점영업,중랑구,신내동
20010525,2,20111114,서울특별시 중랑구 중화동 305-58번지,루브르과자점,제과점영업,중랑구,중화동
20010613,2,20051024,서울특별시 중랑구 묵동 156-20번지,묵동뉴욕베이커리,제과점영업,중랑구,묵동
20010921,2,20090609,서울특별시 중랑구 면목동 121-26번지,이권철베이커리,제과점영업,중랑구,면목동
20010922,2,20110121,서울특별시 중랑구 면목동 167-47번지 동보빌딩 0동 407호호,케익콜서비스,제과점영업,중랑구,면목동
20011105,2,20070330,서울특별시 중랑구 상봉동 115번지,델리&델리상봉점,제과점영업,중랑구,상봉동
20011105,2,20070330,서울특별시 중랑구 중화동 285번지,델리&델리중화점,제과점영업,중랑구,중화동
20020416,2,20070528,서울특별시 중랑구 상봉동 274-1번지 우정아파트 단지내상,빵굽는하우스,제과점영업,중랑구,상봉동
20021010,2,20090814,서울특별시 중랑구 중화동 320-2번지,케잌하우스엔젤,제과점영업,중랑구,중화동
20030312,2,20080211,"서울특별시 중랑구 신내동 646번지 금강리빙스텔 127,128",뚜레쥬르,제과점영업,중랑구,신내동
20030607,2,20060302,서울특별시 중랑구 묵동 188-10번지,하나로베이커리,제과점영업,중랑구,묵동
19951127,2,20070525,서울특별시 양천구 목동 909-5번지 (101호),종로복떡방,제과점영업,양천구,목동
19951221,2,20051004,서울특별시 양천구 목동 768-1번지,그린피아과자점,제과점영업,양천구,목동
19990120,2,20060104,서울특별시 중랑구 면목동 100-31번지 신세대프라자 지하1층 101호,대하빵굼터,제과점영업,중랑구,면목동
19990311,2,20060616,서울특별시 중랑구 면목동 353-55번지,아빠제과,제과점영업,중랑구,면목동
19990331,2,20051006,서울특별시 중랑구 면목동 611-1번지,크라운베이커리,제과점영업,중랑구,면목동
19990412,2,20050816,서울특별시 중랑구 면목동 611-2번지,파리바게트,제과점영업,중랑구,면목동
19990811,2,20051118,서울특별시 중랑구 중화동 286-7번지,케잌하우스밀레,제과점영업,중랑구,중화동
19990915,2,20061107,서울특별시 중랑구 면목동 168-2번지,한국까르푸(주)면목지점,제과점영업,중랑구,면목동
19991021,2,20080325,서울특별시 중랑구 묵동 238-13번지,봉베이커리,제과점영업,중랑구,묵동
20161123,2,20171229,서울특별시 중랑구 면목동 458-75번지,황제카스테라,제과점영업,중랑구,면목동
20161219,2,20170510,서울특별시 중랑구 망우동 403-46번지,왕언니 대왕카스테라,제과점영업,중랑구,망우동
20170119,2,20170510,서울특별시 중랑구 면목동 183-24번지,왕언니대왕카스테라 동부시장점,제과점영업,중랑구,면목동
20031002,2,20070416,서울특별시 중랑구 면목동 379-1번지,몽마,제과점영업,중랑구,면목동
20031015,2,20101231,서울특별시 중랑구 면목동 103-18번지,크라운베이커리(면목역점),제과점영업,중랑구,면목동
20031212,2,20110711,서울특별시 중랑구 묵동 237-1번지,월드하우스,제과점영업,중랑구,묵동
20070619,2,20080825,서울특별시 양천구 목동 917번지 행복한세상백화점 6층,스펀지 케익 & 쿠키,제과점영업,양천구,목동
20070620,2,20101215,서울특별시 양천구 목동 908-29번지 (102호),빚은목동파리공원점,제과점영업,양천구,목동
20070627,2,20071018,서울특별시 양천구 목동 919-7번지 홈에버 지하2층,(주)디엔비,제과점영업,양천구,목동
20070706,2,20090319,서울특별시 양천구 목동 916번지 현대백화점 지하2층,비엔베이글,제과점영업,양천구,목동
20070719,2,20080827,서울특별시 양천구 목동 908번지 광장종합상가3 빌딩 112호,앤티앤스,제과점영업,양천구,목동
20070719,2,20120423,서울특별시 양천구 신월동 986-2번지 (지하1층),빵굽는마을,제과점영업,양천구,신월동
20130620,2,20151125,서울특별시 중랑구 면목동 369-29번지 101호,픽시케이크(pixy cake),제과점영업,중랑구,면목동
20130823,2,20210219,서울특별시 중랑구 면목동 182-3 지상1층,브레드 원,제과점영업,중랑구,면목동
20131118,2,20160909,서울특별시 중랑구 상봉동 500번지 지상1층,앤티앤스 이노시티상봉점,제과점영업,중랑구,상봉동
20120208,2,20130430,서울특별시 양천구 신정동 988-5번지 나동 1층,따삐오베이커리(GS목동오거리점),제과점영업,양천구,신정동
20120412,2,20130410,서울특별시 중랑구 망우동 202-3번지,더블유(W)베이커리,제과점영업,중랑구,망우동
20120419,2,20160530,서울특별시 중랑구 상봉동 497-6번지,여명블랑제,제과점영업,중랑구,상봉동
19781208,2,20120918,서울특별시 중랑구 면목동 502-7번지,뚜레쥬르 면목점,제과점영업,중랑구,면목동
19791227,2,20080129,서울특별시 중랑구 면목동 371-125번지,브레드메카,제과점영업,중랑구,면목동
20070726,2,20100623,서울특별시 양천구 신정동 321-6번지 지하1층,월드하우스윈,제과점영업,양천구,신정동
20111229,2,20130524,서울특별시 양천구 신월동 502-1번지 1층,뚜레쥬르신정네거리역점,제과점영업,양천구,신월동
20140513,2,20210813,서울특별시 중랑구 면목동 473-12,브레댄코 사가정역점,제과점영업,중랑구,면목동
20140520,2,20190318,서울특별시 중랑구 망우동 506-1번지 지상1층,밀크앤 허니,제과점영업,중랑구,망우동
20120216,2,20120224,서울특별시 양천구 목동 916번지 현대백화점 지하2층,상띠에과자점,제과점영업,양천구,목동
20120221,2,20130226,서울특별시 양천구 신월동 607-1번지 지하1층 현대홈마트 내,브레드마루,제과점영업,양천구,신월동
20120326,2,20130807,서울특별시 양천구 목동 916번지 현대백화점 6층,카페델파로목동점,제과점영업,양천구,목동
20120326,2,20130807,서울특별시 양천구 목동 916번지 현대백화점 지하2층,벤스쿠키목동점,제과점영업,양천구,목동
20120403,2,20160212,서울특별시 양천구 목동 960번지 신한이모르젠지하1층한라마트내,쥬벨베이커리,제과점영업,양천구,목동
19800828,2,20070827,서울특별시 중랑구 면목동 17-34번지,봉베이커리,제과점영업,중랑구,면목동
19810225,2,20070302,서울특별시 중랑구 면목동 226-10번지,오늘은 빵굽는날,제과점영업,중랑구,면목동
19811031,2,20200506,서울특별시 중랑구 면목동 181-1번지,파리바게뜨 면목동부점,제과점영업,중랑구,면목동
19811221,2,20100405,서울특별시 중랑구 면목동 172-1번지,신라베이커리,제과점영업,중랑구,면목동
19820812,2,20070716,서울특별시 중랑구 상봉동 130-0번지,케익하우스몽마,제과점영업,중랑구,상봉동
19830504,2,20110530,서울특별시 중랑구 상봉동 118-5번지,월드하우스과자점,제과점영업,중랑구,상봉동
20120208,2,20140113,서울특별시 양천구 신정동 1320-6번지 GS양천신은주차빌딩 1층 GS마트내,따삐오베이커리(신은점),제과점영업,양천구,신정동
20140814,2,20140820,서울특별시 중랑구 면목동 51-3번지 1호,브래드원,제과점영업,중랑구,면목동
20140901,2,20150710,서울특별시 중랑구 묵동 174-29번지 지상1층,이지바이(먹골점),제과점영업,중랑구,묵동
20150102,2,20180906,서울특별시 중랑구 면목동 282-6번지 면목역내 지하3층,핫브레드 면목역점,제과점영업,중랑구,면목동
20150302,2,20170405,서울특별시 중랑구 신내동 537-3번지,이지바이로직스 신내점,제과점영업,중랑구,신내동
20170123,2,20170925,서울특별시 중랑구 면목동 100-12번지,정통대만카스테라,제과점영업,중랑구,면목동
20170126,2,20170510,서울특별시 중랑구 묵동 177-20번지,왕언니대왕카스테라 먹골역점,제과점영업,중랑구,묵동
20170206,2,20170824,서울특별시 중랑구 상봉동 101번지 이지팰리스 104호,따호카스테라,제과점영업,중랑구,상봉동
20170206,2,20170801,서울특별시 중랑구 면목동 105-13번지,따호카스테라 면목점,제과점영업,중랑구,면목동
20170406,2,20200916,서울특별시 중랑구 망우동 441-41,데일리도우,제과점영업,중랑구,망우동
20170413,2,20190712,서울특별시 중랑구 묵동 154-1번지,라라쿠키,제과점영업,중랑구,묵동
20060714,2,20071123,서울특별시 영등포구 대림동 1072-22번지 지상1층,만진이빵,제과점영업,영등포구,대림동
20090618,2,20100826,서울특별시 중랑구 면목동 120번지 면목역 지하,브레댄코 면목점,제과점영업,중랑구,면목동
20090626,2,20130117,서울특별시 중랑구 면목동 527-35번지,신라명과(면목점),제과점영업,중랑구,면목동
20090629,2,20140520,서울특별시 중랑구 망우동 506-1번지,데이앤데이상봉점2,제과점영업,중랑구,망우동
19840908,2,20111228,서울특별시 중랑구 중화동 304-37번지,빠나미,제과점영업,중랑구,중화동
19850819,2,20101026,서울특별시 중랑구 망우동 563-15번지,그랑프리베이커리,제과점영업,중랑구,망우동
19860411,2,20140602,서울특별시 중랑구 망우동 135-10번지,뉴코아베이커리,제과점영업,중랑구,망우동
19871221,2,20110831,서울특별시 중랑구 묵동 158-15번지,그린베이커리,제과점영업,중랑구,묵동
19880521,2,20051114,서울특별시 중랑구 면목동 193-1번지 한신상가 1층 104호,하비스트과자점,제과점영업,중랑구,면목동
19970307,2,20080704,서울특별시 중랑구 중화동 308-1번지,뉴욕베이커리,제과점영업,중랑구,중화동
19970319,2,20060112,서울특별시 중랑구 중화동 450-0번지 한신상가 102호,스팅고베이커리,제과점영업,중랑구,중화동
19970327,2,20061030,서울특별시 중랑구 묵동 249-4번지,부산제과,제과점영업,중랑구,묵동
19970725,2,20060921,서울특별시 중랑구 면목동 121-24번지,박건호과자점,제과점영업,중랑구,면목동
19970826,2,20070711,서울특별시 중랑구 면목동 507-29번지,케잌하우스밀레,제과점영업,중랑구,면목동
19980703,2,20060612,서울특별시 중랑구 상봉동 113-24번지,화이트베이커리,제과점영업,중랑구,상봉동
19980825,2,20110125,서울특별시 중랑구 면목동 653-1번지,성복베이커리,제과점영업,중랑구,면목동
19980909,2,20110125,서울특별시 중랑구 중화동 307-1번지 제일프라자 지하동 13호,빵의마을,제과점영업,중랑구,중화동
19980911,2,20051028,서울특별시 중랑구 신내동 620-47번지 동성상가 A동동 107호,이맹선베이커리,제과점영업,중랑구,신내동
20060808,2,20170629,서울특별시 영등포구 신길동 115-8번지 지상1층,케익하우스 강고집,제과점영업,영등포구,신길동
20060811,2,20100402,서울특별시 영등포구 신길동 4780번지 보라매경남아너스빌상가107호,빵굽는마을,제과점영업,영등포구,신길동
20090713,2,20110624,서울특별시 중랑구 중화동 314-1번지 홈플러스 태릉점,홈플러스(주)홈플러스익스프레스태릉점,제과점영업,중랑구,중화동
20090803,2,20170113,서울특별시 중랑구 면목동 496번지 사가정역사 내,보네스뻬브레드 사가정역점,제과점영업,중랑구,면목동
20090810,2,20171229,서울특별시 중랑구 묵동 244-149번지 외 1필지,으니의수라간(묵동점),제과점영업,중랑구,묵동
20090921,2,20120423,서울특별시 중랑구 상봉동 116-4번지,땡스브레드,제과점영업,중랑구,상봉동
20090925,2,20170321,서울특별시 중랑구 묵동 249-4번지,엔젤제과,제과점영업,중랑구,묵동
20091014,2,20161117,서울특별시 중랑구 묵동 249-106번지,쌩미셀제과점,제과점영업,중랑구,묵동
20091218,2,20150302,서울특별시 중랑구 면목동 650번지 킴스클럽마트(내),케익하우스엠마,제과점영업,중랑구,면목동
20091229,2,20181113,서울특별시 중랑구 면목동 172-2번지,파리바게뜨 면목제일점,제과점영업,중랑구,면목동
20100419,2,20110308,서울특별시 중랑구 망우동 209-28번지,리옹케익하우스,제과점영업,중랑구,망우동
20100512,2,20130220,서울특별시 중랑구 면목동 372-21번지 1층,파리바게트 용마산역점,제과점영업,중랑구,면목동
20100607,2,20171127,서울특별시 중랑구 묵동 238-125번지 1층,뚜레쥬르 먹골역점,제과점영업,중랑구,묵동
20100607,2,20130826,서울특별시 중랑구 중화동 110-42번지,떡이야기,제과점영업,중랑구,중화동
20100701,2,20101104,서울특별시 중랑구 면목동 634-17번지 1층,바로굽네,제과점영업,중랑구,면목동
20100726,2,20140123,서울특별시 중랑구 상봉동 129-9번지,따삐오,제과점영업,중랑구,상봉동
20100818,2,20130412,서울특별시 중랑구 중화동 314-2번지 1층,빵이가득한독일빵집,제과점영업,중랑구,중화동
19991027,2,20081016,서울특별시 중랑구 면목동 72-57번지,케익하우스몽마,제과점영업,중랑구,면목동
19991103,2,20051027,서울특별시 중랑구 면목동 341-40번지,꼬망스,제과점영업,중랑구,면목동
19991201,2,20051101,서울특별시 중랑구 신내동 786-0번지 동성프라자 3호,프랑세스베이커리,제과점영업,중랑구,신내동
20000113,2,20050902,"서울특별시 중랑구 망우동 464-4번지 ,52",원제과,제과점영업,중랑구,망우동
20000526,2,20070223,서울특별시 중랑구 망우동 344-12번지,솔로몬바게뜨,제과점영업,중랑구,망우동
20000529,2,20200821,서울특별시 중랑구 면목동 74-49,동원바게트,제과점영업,중랑구,면목동
20120607,2,20130523,서울특별시 중랑구 묵동 48-22번지,달콤한상자,제과점영업,중랑구,묵동
20120713,2,20150302,서울특별시 중랑구 신내동 537-3번지 해성빌딩 101호,이지바이,제과점영업,중랑구,신내동
20120810,2,20150223,서울특별시 중랑구 묵동 170-1번지 묵동자이2단지 2-122,아마폴라,제과점영업,중랑구,묵동
20120920,2,20131107,"서울특별시 중랑구 묵동 170-1번지 묵동자이2단지 1-105,1-106",잇브레드&원더주스,제과점영업,중랑구,묵동
20120924,2,20131016,서울특별시 중랑구 면목동 502-3번지,별이네빵집,제과점영업,중랑구,면목동
20121105,2,20161017,서울특별시 중랑구 중화동 95번지 지상1층,유산균빵집,제과점영업,중랑구,중화동
20130218,2,20131212,서울특별시 중랑구 묵동 239-1번지,굿베이커리,제과점영업,중랑구,묵동
20130308,2,20210629,서울특별시 중랑구 중화동 305-38 지상1층,이지바이 중화역점,제과점영업,중랑구,중화동
20130412,2,20140401,서울특별시 중랑구 망우동 444-27번지 지상1층,무지개베이커리,제과점영업,중랑구,망우동
20130507,2,20140530,서울특별시 중랑구 면목동 413-4번지 지상1층,굿 브레드,제과점영업,중랑구,면목동
20150401,2,20160408,서울특별시 중랑구 면목동 650번지,브레드스토리,제과점영업,중랑구,면목동
20151119,2,20191220,서울특별시 중랑구 중화동 314-33번지,모카치카 플라워케이크,제과점영업,중랑구,중화동
20160211,2,20190318,서울특별시 중랑구 망우동 506-1번지,밀크 앤 허니,제과점영업,중랑구,망우동
20160311,2,20170628,서울특별시 중랑구 면목동 462-21번지,쮸아저씨 빵집,제과점영업,중랑구,면목동
20130509,2,20150601,서울특별시 중랑구 중화동 208-33번지 1층 125호,이지바이 중화점,제과점영업,중랑구,중화동
20130509,2,20131024,서울특별시 중랑구 망우동 202-3번지 지상1층,W 베이커리,제과점영업,중랑구,망우동
20061101,2,20160407,서울특별시 영등포구 당산동5가 16-7번지 2001아울렛 지하1층,라이스베이커리,제과점영업,영등포구,당산동5가
20061124,2,20170727,서울특별시 영등포구 문래동6가 43번지 한신상가 103-1호,케익하우스몽마,제과점영업,영등포구,문래동6가
20070314,2,20080313,서울특별시 영등포구 대림동 1066-2번지 지상1층,앙뜨제과,제과점영업,영등포구,대림동
20070504,2,20070618,서울특별시 영등포구 당산동5가 4-13번지 상아A.상가 101호,케익하우스몽마,제과점영업,영등포구,당산동5가
20070706,2,20100802,서울특별시 영등포구 여의도동 17번지 더샾아일랜드파크 102-110호,르뽀미에,제과점영업,영등포구,여의도동
20070801,2,20071204,서울특별시 영등포구 여의도동 17번지 여의도더샵아일랜드파크 102동 108호,코코호도 서여의도점,제과점영업,영등포구,여의도동
20070802,2,20181226,"서울특별시 영등포구 영등포동3가 10번지 지하1층 일부, 1층 일부",마마다무과자점,제과점영업,영등포구,영등포동3가
20070810,2,20080919,서울특별시 영등포구 여의도동 61번지 지하103호,가덕,제과점영업,영등포구,여의도동
20070814,2,20170801,서울특별시 영등포구 도림동 267-1번지 1층,파리바게뜨(도림점),제과점영업,영등포구,도림동
20071121,2,20170404,"서울특별시 영등포구 당산동5가 11-34번지 삼성타운 1층 108호,130호",쿱스토어당산역점,제과점영업,영등포구,당산동5가
20071129,2,20110909,서울특별시 영등포구 신길동 4491번지 돈보스꼬청소년센타 1층,뚜레쥬르신길돈보스꼬점,제과점영업,영등포구,신길동
19891106,2,20101025,서울특별시 중랑구 면목동 56-11번지,포레(foret),제과점영업,중랑구,면목동
19900411,2,20090731,서울특별시 중랑구 묵동 188-5번지,끌리앙 과자점,제과점영업,중랑구,묵동
19910703,2,20051025,서울특별시 중랑구 망우동 358-6번지,재희태극당베이커리,제과점영업,중랑구,망우동
19920401,2,20051012,서울특별시 중랑구 면목동 57-26번지,황금밀제과점,제과점영업,중랑구,면목동
19970623,2,20080811,서울특별시 양천구 신월동 961-5번지,파리바게뜨 신월7점,제과점영업,양천구,신월동
19970702,2,20130207,"서울특별시 양천구 신정동 329-0번지 목동아파트14단지 B상가 117,118호",쉐라메르,제과점영업,양천구,신정동
19960423,2,20190213,"서울특별시 양천구 목동 929번지 지상1층 48,49,50호",파리바게뜨,제과점영업,양천구,목동
20060831,2,20121026,서울특별시 영등포구 영등포동8가 62-1번지,행운식품(주)롯데마트영등포점,제과점영업,영등포구,영등포동8가
20061027,2,20160812,서울특별시 영등포구 영등포동8가 31-15번지 지상1층,"신바람난찐빵,만두집",제과점영업,영등포구,영등포동8가
19880802,2,20051109,서울특별시 중랑구 중화동 286-25번지,팡팡베이커리,제과점영업,중랑구,중화동
19931022,2,20051005,서울특별시 중랑구 면목동 634-1번지,케익하우스몽마,제과점영업,중랑구,면목동
19940321,2,20120621,서울특별시 중랑구 망우동 523-33번지,베이글스과자점,제과점영업,중랑구,망우동
19940420,2,20161102,서울특별시 중랑구 면목동 352-1번지,월드베이커리,제과점영업,중랑구,면목동
19940824,2,19990520,서울특별시 중랑구 신내동 502-5번지 대명프라자 102호,파리바게트,제과점영업,중랑구,신내동
19950727,2,20070627,서울특별시 중랑구 신내동 785-0번지 건영2차 상가동 111호,크라운베이커리신내점,제과점영업,중랑구,신내동
19950921,2,20160421,"서울특별시 중랑구 망우동 202-19번지 (A)동 1,2층",엉클박베이커리(박아저씨),제과점영업,중랑구,망우동
19960207,2,20130510,서울특별시 중랑구 망우동 470-27번지,델리명과,제과점영업,중랑구,망우동
19960416,2,20051004,서울특별시 중랑구 면목동 527-7번지,빵굽는마을,제과점영업,중랑구,면목동
20150202,2,20150320,서울특별시 영등포구 영등포동4가 442-6번지 타임스퀘어B1,타르트팜,제과점영업,영등포구,영등포동4가
19981028,2,20140707,서울특별시 영등포구 영등포동 618-496번지 (지하1층),포숑(롯데백화점영등포점),제과점영업,영등포구,영등포동
19990209,2,20051231,서울특별시 영등포구 영등포동4가 56-3번지,크라운베이커리,제과점영업,영등포구,영등포동4가
20140903,2,20160422,서울특별시 영등포구 영등포동4가 442번지 (주)경방타임스퀘어 4층,경성고로케타임스퀘어점,제과점영업,영등포구,영등포동4가
20141014,2,20191114,서울특별시 영등포구 대림동 1050-17번지 7호선 대림역 지하1층,브레댄코대림역점,제과점영업,영등포구,대림동
20070716,2,20140919,서울특별시 송파구 마천동 181번지 현대그린빌상가 아울렛코리아라이프 139호,프랑스 바게뜨,제과점영업,송파구,마천동
20070821,2,20100126,서울특별시 송파구 송파동 195-6번지 지상1층108호,떡보의하루송파점,제과점영업,송파구,송파동
20180315,2,20190905,서울특별시 중랑구 신내동 409-31번지,오월지나,제과점영업,중랑구,신내동
20180328,2,20201216,서울특별시 중랑구 중화동 73-7 중랑역사,베이커리카페가루밀,제과점영업,중랑구,중화동
20180405,2,20191122,서울특별시 중랑구 면목동 1316-5번지 용마산역,뺑드리드,제과점영업,중랑구,면목동
20180712,2,20200204,서울특별시 중랑구 중화동 208-33번지 중화동주상복합,(주)햇별쌀루떡빵cafe,제과점영업,중랑구,중화동
20100531,2,20121212,서울특별시 영등포구 여의도동 47번지 이마트 지하1층,데이앤데이영등포점,제과점영업,영등포구,여의도동
20100621,2,20130320,서울특별시 영등포구 당산동6가 224번지,글로리아,제과점영업,영등포구,당산동6가
20070905,2,20110927,서울특별시 송파구 문정동 150-20번지 올림픽훼미리터운유치원동114호115호,스티키핑거스베이커리,제과점영업,송파구,문정동
20071002,2,20071025,서울특별시 송파구 풍납동 142-6번지 지상1층,빵이가득한집,제과점영업,송파구,풍납동
20071101,2,20190625,서울특별시 송파구 가락동 8번지 가락스타클레스지상1층113호,뚜레쥬르,제과점영업,송파구,가락동
20071105,2,20081104,서울특별시 송파구 삼전동 91-1번지 지상1층,호두와파이,제과점영업,송파구,삼전동
20071115,2,20181227,서울특별시 송파구 가락동 8번지 가락스타클래스지상1층108호,빚은오금역점,제과점영업,송파구,가락동
20071205,2,20140113,서울특별시 송파구 오금동 165번지 상아(아)상가지상1층127호,가또마들렌과자점,제과점영업,송파구,오금동
20071207,2,20141117,서울특별시 송파구 방이동 119-4번지 지상 1층,빵이가득한집,제과점영업,송파구,방이동
20120224,2,20141126,서울특별시 영등포구 영등포동 618-268번지,이지바이,제과점영업,영등포구,영등포동
20120227,2,20131217,서울특별시 영등포구 당산동1가 261-3번지,슈가퐁당,제과점영업,영등포구,당산동1가
20120323,2,20180824,서울특별시 영등포구 신길동 508번지 보라매역 지하1층,브래드팩토리,제과점영업,영등포구,신길동
19990826,2,20070823,서울특별시 영등포구 도림동 269-4번지,빵굽는마을,제과점영업,영등포구,도림동
19991011,2,20130121,서울특별시 영등포구 영등포동5가 39-9번지,본주르네과자점,제과점영업,영등포구,영등포동5가
20000126,2,20180703,서울특별시 영등포구 당산동3가 337-0번지,던킨도너츠,제과점영업,영등포구,당산동3가
20000128,2,20190221,서울특별시 영등포구 대림동 962-4번지,파리바게트(대림성모점),제과점영업,영등포구,대림동
20000309,2,20190228,서울특별시 영등포구 신길동 115-1번지 외1필지 미주메디컬센터 1층,파리바게뜨 신길대신점,제과점영업,영등포구,신길동
20000825,2,20130829,서울특별시 영등포구 신길동 469-1번지,뚜레쥬르,제과점영업,영등포구,신길동
20100730,2,20190412,"서울특별시 영등포구 여의도동 44-14번지 경도상가 1층 106호, 107호",파리바게뜨,제과점영업,영등포구,여의도동
20100802,2,20160406,서울특별시 영등포구 여의도동 17번지 더샵아일랜드파크 101동 116호,(주)삼립식품빚은르뽀미에여의도KBS점,제과점영업,영등포구,여의도동
20100818,2,20150904,서울특별시 영등포구 여의도동 60번지 지상1층,EK 63,제과점영업,영등포구,여의도동
20100820,2,20170124,서울특별시 영등포구 대림동 900-26번지 지상1층,김상태베이커리,제과점영업,영등포구,대림동
20101118,2,20120229,서울특별시 양천구 목동 530-16번지 상가1층(전부),찰보리 호두과자점,제과점영업,양천구,목동
20150729,2,20160816,서울특별시 양천구 목동 916번지 현대백화점 지하2층,베이커스필드,제과점영업,양천구,목동
20150826,2,20210830,서울특별시 양천구 신정동 1021-9 현대프라자 지상1층 112호,마마스밀,제과점영업,양천구,신정동
20110624,2,20120104,서울특별시 영등포구 문래동6가 2-1번지 성대마트내 지상1층(일부),임대광베이커리,제과점영업,영등포구,문래동6가
20110708,2,20140721,서울특별시 영등포구 여의도동 41-2번지 대교상가제1층(제비동)제120호(전체),핫브레드앤카페(cafe),제과점영업,영등포구,여의도동
20160408,2,20180824,서울특별시 영등포구 대림동 1035-4번지 1층,독특한빵집,제과점영업,영등포구,대림동
20160427,2,20200113,서울특별시 영등포구 영등포동4가 434-5번지 신세계백화점영등포점 지하1층,삼송빵집(신세계영등포점),제과점영업,영등포구,영등포동4가
20150930,2,20160829,서울특별시 양천구 신정동 1316번지 신정이펜하우스3단지상가동 1층 104호,에트~엘,제과점영업,양천구,신정동
20151020,2,20160616,서울특별시 양천구 신정동 1028-4번지 지상1층,이지바이신정네거리역점,제과점영업,양천구,신정동
20071217,2,20170306,서울특별시 송파구 풍납동 406-1번지 지상1층 106호,코코호도풍납점,제과점영업,송파구,풍납동
20071217,2,20130415,"서울특별시 송파구 잠실동 182-2번지 지상 1층105,106호",마인츠돔,제과점영업,송파구,잠실동
20080123,2,20200810,서울특별시 송파구 오금동 23-3 지상1층,뚜레쥬르,제과점영업,송파구,오금동
20080201,2,20091216,서울특별시 송파구 방이동 213-3번지 (1층),호밀밭의호두꾼,제과점영업,송파구,방이동
20080311,2,20091112,서울특별시 송파구 풍납동 151-22번지 지상1층,그랑프리베이커리,제과점영업,송파구,풍납동
20161014,2,20200911,서울특별시 송파구 장지동 884,위례밀도,제과점영업,송파구,장지동
20161018,2,20180102,서울특별시 송파구 신천동 7번지,빵선생,제과점영업,송파구,신천동
20161026,2,20201228,서울특별시 송파구 방이동 114-2,(주) 빵나무,제과점영업,송파구,방이동
20161209,2,20161216,서울특별시 양천구 목동 916번지 현대백화점목동점 지하2층,울산명과,제과점영업,양천구,목동
20161221,2,20171219,서울특별시 양천구 목동 916번지 현대백화점목동점 지하2층,유니온트리,제과점영업,양천구,목동
20161229,2,20191010,서울특별시 양천구 신월동 18-8번지 지상1층,호야,제과점영업,양천구,신월동
20170124,2,20171227,서울특별시 양천구 목동 405-212번지 지상1층,대왕통카스테라,제과점영업,양천구,목동
20151125,2,20180416,서울특별시 영등포구 여의도동 25-11번지 1층,리치몬드과자점(RICHEMONT),제과점영업,영등포구,여의도동
20151203,2,20191001,서울특별시 영등포구 영등포동4가 442번지 경방타임스퀘어 1층,던킨도너츠(타임스퀘어),제과점영업,영등포구,영등포동4가
20151203,2,20180302,서울특별시 영등포구 여의도동 13-22번지 KCC파크타워 1층 102.103호,던킨도너츠(서여의중앙점),제과점영업,영등포구,여의도동
20160203,2,20171023,"서울특별시 영등포구 당산동4가 1-2번지 코오롱스타폴리스 1층 111,112호",외계인방앗간(당산점),제과점영업,영등포구,당산동4가
20150904,2,20190702,서울특별시 양천구 목동 502-15번지 지상1층,타스베이커리,제과점영업,양천구,목동
20111222,2,20141217,서울특별시 영등포구 영등포동5가 45번지 영등포시장역 지하2층,브레드팩토리,제과점영업,영등포구,영등포동5가
20160513,2,20180824,서울특별시 영등포구 여의도동 18번지 한국방송공사 본관 1층,르뽀미에(여의도KBS본관점),제과점영업,영등포구,여의도동
20160603,2,20200824,서울특별시 영등포구 여의도동 23-8 여의도파이낸스 1층,리나스파이낸스점,제과점영업,영등포구,여의도동
20160721,2,20170421,서울특별시 영등포구 여의도동 41-1번지,Toothsome Bread(투썸브레드),제과점영업,영등포구,여의도동
20160725,2,20210727,서울특별시 영등포구 당산동3가 556-1 지하4층 지하철5호선 영등포구청역 4004호,호두앙 영등포구청,제과점영업,영등포구,당산동3가
20160224,2,20160425,서울특별시 영등포구 대림동 903-40번지 1층,파리도너츠(PARIS DONUTS),제과점영업,영등포구,대림동
20160919,2,20180704,서울특별시 영등포구 당산동6가 227-1번지 당산역 9호선 2층,서울연인단팥빵(당산점),제과점영업,영등포구,당산동6가
