연번,호선,고유역번호(외부역코드),역명,수송연월,승하차인원수
1392,7,2750,광명사거리,2023-05,1247354
1393,7,2751,천왕,2023-05,664444
1394,7,2752,온수(7),2023-05,594068
1395,8,2811,암사,2023-05,1043217
1396,8,2812,천호(8),2023-05,948206
1397,8,2813,강동구청,2023-05,615875
1398,8,2814,몽촌토성,2023-05,425074
1399,8,2815,잠실(8),2023-05,1021865
1400,8,2816,석촌(8),2023-05,501080
1401,8,2817,송파,2023-05,535398
1402,8,2818,가락시장(8),2023-05,470081
1403,8,2819,문정,2023-05,1157881
1404,8,2820,장지,2023-05,993529
1405,8,2821,복정(8),2023-05,520667
1406,8,2822,산성,2023-05,324550
1407,8,2823,남한산성입구,2023-05,831360
1408,8,2824,단대오거리,2023-05,740600
1409,8,2825,신흥,2023-05,322507
1410,8,2826,수진,2023-05,319961
1411,8,2827,모란(8),2023-05,286053
1412,8,2828,남위례,2023-05,416120
1413,9,4126,언주,2023-05,358727
1414,9,4127,선정릉,2023-05,329234
1415,9,4128,삼성중앙,2023-05,250133
1416,9,4129,봉은사,2023-05,709411
1417,9,4130,종합운동장(9),2023-05,169217
1418,9,4131,삼전,2023-05,262051
1419,9,4132,석촌고분,2023-05,241422
1420,9,4133,석촌(9),2023-05,330671
1421,9,4134,송파나루,2023-05,202648
1422,9,4135,한성백제,2023-05,117523
1423,9,4136,올림픽공원(9),2023-05,336905
1424,9,4137,둔촌오륜,2023-05,43764
1425,9,4138,중앙보훈병원,2023-05,394834
1426,1,150,서울역(1),2023-06,3063838
1427,1,151,시청(1),2023-06,1495034
1428,1,152,종각,2023-06,2158528
1429,1,153,종로3가(1),2023-06,1515843
1430,1,154,종로5가,2023-06,1453893
1431,1,155,동대문(1),2023-06,697114
1432,1,156,신설동(1),2023-06,804558
1433,1,157,제기동,2023-06,1026826
1434,1,158,청량리,2023-06,1216937
1435,1,159,동묘앞(1),2023-06,610286
1436,2,201,시청(2),2023-06,1410642
1437,2,202,을지로입구,2023-06,2721946
1438,2,203,을지로3가(2),2023-06,1381481
1439,2,204,을지로4가(2),2023-06,807136
1440,2,205,동대문역사문화공원(2),2023-06,950257
1441,2,206,신당(2),2023-06,885226
1442,2,207,상왕십리,2023-06,822960
1443,2,208,왕십리(2),2023-06,877914
1444,2,209,한양대,2023-06,673614
1445,2,210,뚝섬,2023-06,1408536
1446,2,211,성수,2023-06,2323703
1447,2,212,건대입구(2),2023-06,2256185
1448,2,213,구의,2023-06,1373166
1449,2,214,강변,2023-06,1828326
1450,2,215,잠실나루,2023-06,852341
1451,2,216,잠실(2),2023-06,4428974
1452,2,217,잠실새내,2023-06,1373088
1453,2,218,종합운동장(2),2023-06,1143901
1454,2,219,삼성,2023-06,3205131
1455,2,220,선릉,2023-06,2912239
1456,2,221,역삼,2023-06,2925415
1457,2,222,강남,2023-06,4493008
1458,2,223,교대(2),2023-06,1910699
1459,2,224,서초,2023-06,1234559
1460,2,225,방배,2023-06,1006299
1461,2,226,사당(2),2023-06,2491521
1462,2,227,낙성대,2023-06,1590085
1463,2,228,서울대입구,2023-06,2706347
1464,2,229,봉천,2023-06,1351586
1465,2,230,신림,2023-06,3262460
1466,2,231,신대방,2023-06,1490195
1467,2,232,구로디지털단지,2023-06,3275718
1468,2,233,대림(2),2023-06,1458992
1469,2,234,신도림,2023-06,2909367
1470,2,235,문래,2023-06,1252999
1471,2,236,영등포구청(2),2023-06,1246412
1472,2,237,당산,2023-06,1168488
1473,2,238,합정(2),2023-06,2026895
1474,2,239,홍대입구,2023-06,4224200
1475,2,240,신촌,2023-06,2296161
1476,2,241,이대,2023-06,985019
1477,2,242,아현,2023-06,620063
1478,2,243,충정로(2),2023-06,588700
1479,2,244,용답,2023-06,178870
1480,2,245,신답,2023-06,103571
1481,2,246,신설동(2),2023-06,224137
1482,2,247,도림천,2023-06,75132
1483,2,248,양천구청,2023-06,418442
1484,2,249,신정네거리,2023-06,613741
1485,2,250,용두,2023-06,143545
1486,3,309,지축,2023-06,387161
1487,3,310,구파발,2023-06,1257466
1488,3,311,연신내(3),2023-06,2004326
1489,3,312,불광(3),2023-06,1012859
1490,3,313,녹번,2023-06,869860
1491,3,314,홍제,2023-06,1036324
1492,3,315,무악재,2023-06,254916
1493,3,316,독립문,2023-06,456382
1494,3,317,경복궁,2023-06,1467527
1495,3,318,안국,2023-06,1524709
1496,3,319,종로3가(3),2023-06,673338
1497,3,320,을지로3가(3),2023-06,665044
1498,3,322,동대입구,2023-06,625504
1499,3,323,약수(3),2023-06,764587
1500,3,324,금호,2023-06,458291
1501,3,325,옥수,2023-06,547412
1502,3,326,압구정,2023-06,1944131
1503,3,327,신사,2023-06,1662028
1504,3,328,잠원,2023-06,286486
1505,3,329,고속터미널(3),2023-06,2868709
1506,3,330,교대(3),2023-06,744161
1507,3,331,남부터미널,2023-06,1708264
1508,3,332,양재,2023-06,2172613
1509,3,333,매봉,2023-06,684008
1510,3,334,도곡,2023-06,304380
1511,3,335,대치,2023-06,690459
1512,3,336,학여울,2023-06,140769
1513,3,337,대청,2023-06,589240
1514,3,338,일원,2023-06,614769
1515,3,339,수서,2023-06,1106524
1516,3,340,가락시장(3),2023-06,516140
1517,3,341,경찰병원,2023-06,419401
1518,3,342,오금(3),2023-06,359270
1519,4,409,당고개,2023-06,541254
1520,4,410,상계,2023-06,1098207
1521,4,411,노원(4),2023-06,1204363
1522,4,412,창동,2023-06,1534197
1523,4,413,쌍문,2023-06,1627039
1524,4,414,수유,2023-06,2008322
1525,4,415,미아,2023-06,875191
1526,4,416,미아사거리,2023-06,1561228
1527,4,417,길음,2023-06,1247039
1528,4,418,성신여대입구,2023-06,1232185
1529,4,419,한성대입구,2023-06,822941
1530,4,420,혜화,2023-06,2089432
1531,4,421,동대문(4),2023-06,1203353
1532,4,422,동대문역사문화공원(4),2023-06,1028791
1533,4,423,충무로(4),2023-06,1710131
1534,4,424,명동,2023-06,1955073
1535,4,425,회현,2023-06,1601971
1536,4,426,서울역(4),2023-06,974635
1537,4,427,숙대입구,2023-06,845232
1538,4,428,삼각지(4),2023-06,387476
1539,4,429,신용산,2023-06,1148923
1540,4,430,이촌,2023-06,616501
1541,4,431,동작,2023-06,148253
1542,4,432,이수(총신대입구),2023-06,1167158
1543,4,433,사당(4),2023-06,1503076
1544,4,434,남태령,2023-06,74600
1545,5,2511,방화,2023-06,396325
1546,5,2512,개화산,2023-06,332591
1547,5,2513,김포공항(5),2023-06,488538
1548,5,2514,송정,2023-06,368304
1549,5,2515,마곡,2023-06,626607
1550,5,2516,발산,2023-06,1252237
1551,5,2517,우장산,2023-06,844862
1552,5,2518,화곡,2023-06,1631058
1553,5,2519,까치산(5),2023-06,1629288
1554,5,2520,신정,2023-06,716947
1555,5,2521,목동,2023-06,997928
1556,5,2522,오목교,2023-06,1283867
1557,5,2523,양평(5),2023-06,408439
1558,5,2524,영등포구청(5),2023-06,256883
1559,5,2525,영등포시장,2023-06,654978
1560,5,2526,신길(5),2023-06,271169
1561,5,2527,여의도(5),2023-06,1612042
1562,5,2528,여의나루,2023-06,926646
1563,5,2529,마포,2023-06,830254
1564,5,2530,공덕(5),2023-06,831565
1565,5,2531,애오개,2023-06,385984
1566,5,2532,충정로(5),2023-06,249660
1567,5,2533,서대문,2023-06,1102745
1568,5,2534,광화문,2023-06,1868731
1569,5,2535,종로3가(5),2023-06,884460
1570,5,2536,을지로4가(5),2023-06,375448
1571,5,2537,동대문역사문화공원(5),2023-06,185106
1572,5,2538,청구(5),2023-06,218675
1573,5,2539,신금호,2023-06,381620
1574,5,2540,행당,2023-06,450441
1575,5,2541,왕십리(5),2023-06,285214
1576,5,2542,마장,2023-06,327234
1577,5,2543,답십리,2023-06,897212
1578,5,2544,장한평,2023-06,1090312
1579,5,2545,군자(5),2023-06,718476
1580,5,2546,아차산,2023-06,877731
1581,5,2547,광나루,2023-06,778549
1582,5,2548,천호(5),2023-06,1118801
1583,5,2549,강동,2023-06,1038162
1584,5,2550,길동,2023-06,482278
1585,5,2551,굽은다리,2023-06,551497
1586,5,2552,명일,2023-06,530275
1587,5,2553,고덕,2023-06,578942
1588,5,2554,상일동,2023-06,818433
1589,5,2555,둔촌동,2023-06,515144
1590,5,2556,올림픽공원(5),2023-06,316005
1591,5,2557,방이,2023-06,430925
1592,5,2558,오금(5),2023-06,213312
1593,5,2559,개롱,2023-06,387736
1594,5,2560,거여,2023-06,580231
1595,5,2561,마천,2023-06,430964
1596,5,2562,강일,2023-06,305926
1597,5,2563,미사,2023-06,1018398
1598,5,2564,하남풍산,2023-06,258238
1599,5,2565,하남시청,2023-06,454314
1600,5,2566,하남검단산,2023-06,384449
1601,6,2611,응암,2023-06,1020985
1602,6,2612,역촌,2023-06,242933
1603,6,2613,불광(6),2023-06,272117
1604,6,2614,독바위,2023-06,165958
1605,6,2616,구산,2023-06,403453
1606,6,2617,새절,2023-06,719869
1607,6,2618,증산,2023-06,583451
1608,6,2619,디지털미디어시티(6),2023-06,873362
1609,6,2620,월드컵경기장,2023-06,365765
1610,6,2621,마포구청,2023-06,798278
1611,6,2622,망원,2023-06,907703
1612,6,2623,합정(6),2023-06,814741
1613,6,2624,상수,2023-06,645131
1614,6,2625,광흥창,2023-06,525081
1615,6,2626,대흥,2023-06,554116
1616,6,2627,공덕(6),2023-06,1057169
1617,6,2628,효창공원앞,2023-06,420380
1618,6,2629,삼각지(6),2023-06,420871
1619,6,2630,녹사평,2023-06,315466
1620,6,2631,이태원,2023-06,752652
1621,6,2632,한강진,2023-06,665426
1622,6,2633,버티고개,2023-06,128499
1623,6,2634,약수(6),2023-06,218390
1624,6,2635,청구(6),2023-06,221533
1625,6,2636,신당(6),2023-06,513409
1626,6,2637,동묘앞(6),2023-06,503522
1627,6,2638,창신,2023-06,191752
1628,6,2639,보문,2023-06,442371
1629,6,2640,안암,2023-06,737704
1630,6,2641,고려대,2023-06,502120
1631,6,2642,월곡,2023-06,688969
1632,6,2643,상월곡,2023-06,369245
1633,6,2644,돌곶이,2023-06,563896
1634,6,2645,석계(6),2023-06,731087
1635,6,2646,태릉입구(6),2023-06,356728
1636,6,2647,화랑대,2023-06,625779
1637,6,2648,봉화산,2023-06,505896
1638,7,2711,장암,2023-06,115659
1639,7,2712,도봉산(7),2023-06,601466
1640,7,2713,수락산,2023-06,756901
1641,7,2714,마들,2023-06,744098
1642,7,2715,노원(7),2023-06,1217603
1643,7,2716,중계,2023-06,828396
1644,7,2717,하계,2023-06,1023307
1645,7,2718,공릉,2023-06,696187
1646,7,2719,태릉입구(7),2023-06,535049
1647,7,2720,먹골,2023-06,595237
1648,7,2721,중화,2023-06,616342
1649,7,2722,상봉(7),2023-06,979281
1650,7,2723,면목,2023-06,882333
1651,7,2724,사가정,2023-06,948747
1652,7,2725,용마산,2023-06,347641
1653,7,2726,중곡,2023-06,610597
1654,7,2727,군자(7),2023-06,797869
1655,7,2728,어린이대공원,2023-06,948077
1656,7,2729,건대입구(7),2023-06,834849
1657,7,2730,뚝섬유원지,2023-06,595508
1658,7,2731,청담,2023-06,1133776
1659,7,2732,강남구청,2023-06,974487
1660,7,2733,학동,2023-06,1318684
1661,7,2734,논현,2023-06,1011622
1662,7,2735,반포,2023-06,362246
1663,7,2736,고속터미널(7),2023-06,940369
1664,7,2737,내방,2023-06,828923
1665,7,2738,이수(7),2023-06,919550
1666,7,2739,남성,2023-06,646238
1667,7,2740,숭실대입구,2023-06,810397
1668,7,2741,상도,2023-06,689197
1669,7,2742,장승배기,2023-06,525437
1670,7,2743,신대방삼거리,2023-06,852560
1671,7,2744,보라매,2023-06,413324
1672,7,2745,신풍,2023-06,653451
1673,7,2746,대림(7),2023-06,540982
1674,7,2747,남구로,2023-06,864127
1675,7,2748,가산디지털단지(7),2023-06,2312436
1676,7,2749,철산,2023-06,1239417
1677,7,2750,광명사거리,2023-06,1203218
1678,7,2751,천왕,2023-06,652000
1679,7,2752,온수(7),2023-06,565651
1680,8,2811,암사,2023-06,1024942
1681,8,2812,천호(8),2023-06,928933
1682,8,2813,강동구청,2023-06,605155
1683,8,2814,몽촌토성,2023-06,391703
1684,8,2815,잠실(8),2023-06,993478
1685,8,2816,석촌(8),2023-06,491012
1686,8,2817,송파,2023-06,525651
1687,8,2818,가락시장(8),2023-06,468140
1688,8,2819,문정,2023-06,1167804
1689,8,2820,장지,2023-06,965757
1690,8,2821,복정(8),2023-06,501706
1691,8,2822,산성,2023-06,316109
1692,8,2823,남한산성입구,2023-06,776544
1693,8,2824,단대오거리,2023-06,703572
1694,8,2825,신흥,2023-06,311082
1695,8,2826,수진,2023-06,307570
1696,8,2827,모란(8),2023-06,266858
1697,8,2828,남위례,2023-06,409069
1698,9,4126,언주,2023-06,367341
1699,9,4127,선정릉,2023-06,331747
1700,9,4128,삼성중앙,2023-06,250536
1701,9,4129,봉은사,2023-06,734292
1702,9,4130,종합운동장(9),2023-06,178404
1703,9,4131,삼전,2023-06,259801
1704,9,4132,석촌고분,2023-06,241309
1705,9,4133,석촌(9),2023-06,325723
1706,9,4134,송파나루,2023-06,200624
1707,9,4135,한성백제,2023-06,112620
1708,9,4136,올림픽공원(9),2023-06,339902
1709,9,4137,둔촌오륜,2023-06,44236
1710,9,4138,중앙보훈병원,2023-06,395363
1711,1,150,서울역(1),2023-07,3066016
1712,1,151,시청(1),2023-07,1455473
1713,1,152,종각,2023-07,2222427
1714,1,153,종로3가(1),2023-07,1469693
1715,1,154,종로5가,2023-07,1426730
1716,1,155,동대문(1),2023-07,681355
1717,1,156,신설동(1),2023-07,793154
1718,1,157,제기동,2023-07,976497
1719,1,158,청량리,2023-07,1169628
1720,1,159,동묘앞(1),2023-07,554589
1721,2,201,시청(2),2023-07,1399533
1722,2,202,을지로입구,2023-07,2789496
1723,2,203,을지로3가(2),2023-07,1407828
1724,2,204,을지로4가(2),2023-07,795567
1725,2,205,동대문역사문화공원(2),2023-07,959215
1726,2,206,신당(2),2023-07,876089
1727,2,207,상왕십리,2023-07,819783
1728,2,208,왕십리(2),2023-07,865106
1729,2,209,한양대,2023-07,502549
1730,2,210,뚝섬,2023-07,1378910
1731,2,211,성수,2023-07,2384866
1732,2,212,건대입구(2),2023-07,2205101
1733,2,213,구의,2023-07,1373318
1734,2,214,강변,2023-07,1827204
1735,2,215,잠실나루,2023-07,838645
1736,2,216,잠실(2),2023-07,4662160
1737,2,217,잠실새내,2023-07,1382865
1738,2,218,종합운동장(2),2023-07,883204
1739,2,219,삼성,2023-07,3359622
1740,2,220,선릉,2023-07,2961113
1741,2,221,역삼,2023-07,2989493
1742,2,222,강남,2023-07,4737548
1743,2,223,교대(2),2023-07,1882053
1744,2,224,서초,2023-07,1221204
1745,2,225,방배,2023-07,899574
1746,2,226,사당(2),2023-07,2409138
1747,2,227,낙성대,2023-07,1585301
1748,2,228,서울대입구,2023-07,2679958
1749,2,229,봉천,2023-07,1340730
1750,2,230,신림,2023-07,3191253
1751,2,231,신대방,2023-07,1472934
1752,2,232,구로디지털단지,2023-07,3243232
1753,2,233,대림(2),2023-07,1435958
1754,2,234,신도림,2023-07,2869323
1755,2,235,문래,2023-07,1248767
1756,2,236,영등포구청(2),2023-07,1220470
1757,2,237,당산,2023-07,1107647
1758,2,238,합정(2),2023-07,2055549
1759,2,239,홍대입구,2023-07,4363842
1760,2,240,신촌,2023-07,2240377
1761,2,241,이대,2023-07,895938
1762,2,242,아현,2023-07,603285
1763,2,243,충정로(2),2023-07,587075
1764,2,244,용답,2023-07,168992
1765,2,245,신답,2023-07,100445
1766,2,246,신설동(2),2023-07,221054
1767,2,247,도림천,2023-07,78138
1768,2,248,양천구청,2023-07,404711
1769,2,249,신정네거리,2023-07,597655
1770,2,250,용두,2023-07,142787
1771,3,309,지축,2023-07,382609
1772,3,310,구파발,2023-07,1258607
1773,3,311,연신내(3),2023-07,1980071
1774,3,312,불광(3),2023-07,995276
1775,3,313,녹번,2023-07,856578
1776,3,314,홍제,2023-07,1003320
1777,3,315,무악재,2023-07,252424
1778,3,316,독립문,2023-07,424599
1779,3,317,경복궁,2023-07,1360961
1780,3,318,안국,2023-07,1488281
1781,3,319,종로3가(3),2023-07,673432
1782,3,320,을지로3가(3),2023-07,668013
1783,3,322,동대입구,2023-07,565488
1784,3,323,약수(3),2023-07,756082
1785,3,324,금호,2023-07,448352
1786,3,325,옥수,2023-07,536154
1787,3,326,압구정,2023-07,1985107
1788,3,327,신사,2023-07,1671717
1789,3,328,잠원,2023-07,282501
1790,3,329,고속터미널(3),2023-07,2936912
1791,3,330,교대(3),2023-07,727522
1792,3,331,남부터미널,2023-07,1691476
1793,3,332,양재,2023-07,2127927
1794,3,333,매봉,2023-07,681491
1795,3,334,도곡,2023-07,294927
1796,3,335,대치,2023-07,710281
1797,3,336,학여울,2023-07,125911
1798,3,337,대청,2023-07,585674
1799,3,338,일원,2023-07,606027
1800,3,339,수서,2023-07,1095666
1801,3,340,가락시장(3),2023-07,508045
1802,3,341,경찰병원,2023-07,419778
1803,3,342,오금(3),2023-07,354268
1804,4,409,당고개,2023-07,540921
1805,4,410,상계,2023-07,1078149
1806,4,411,노원(4),2023-07,1202724
1807,4,412,창동,2023-07,1515196
1808,4,413,쌍문,2023-07,1602176
1809,4,414,수유,2023-07,1979360
1810,4,415,미아,2023-07,848653
1811,4,416,미아사거리,2023-07,1542883
1812,4,417,길음,2023-07,1173947
1813,4,418,성신여대입구,2023-07,1172562
1814,4,419,한성대입구,2023-07,752756
1815,4,420,혜화,2023-07,2117041
1816,4,421,동대문(4),2023-07,1179474
1817,4,422,동대문역사문화공원(4),2023-07,1040369
1818,4,423,충무로(4),2023-07,1616185
1819,4,424,명동,2023-07,1892615
1820,4,425,회현,2023-07,1542353
1821,4,426,서울역(4),2023-07,975075
1822,4,427,숙대입구,2023-07,797155
1823,4,428,삼각지(4),2023-07,390279
1824,4,429,신용산,2023-07,1166542
1825,4,430,이촌,2023-07,657340
1826,4,431,동작,2023-07,112228
1827,4,432,이수(총신대입구),2023-07,1144528
1828,4,433,사당(4),2023-07,1446006
1829,4,434,남태령,2023-07,73795
1830,5,2511,방화,2023-07,399594
1831,5,2512,개화산,2023-07,334953
1832,5,2513,김포공항(5),2023-07,518824
1833,5,2514,송정,2023-07,366010
1834,5,2515,마곡,2023-07,647336
1835,5,2516,발산,2023-07,1269167
1836,5,2517,우장산,2023-07,834040
1837,5,2518,화곡,2023-07,1583170
1838,5,2519,까치산(5),2023-07,1607048
1839,5,2520,신정,2023-07,706613
1840,5,2521,목동,2023-07,972599
1841,5,2522,오목교,2023-07,1294624
1842,5,2523,양평(5),2023-07,411428
1843,5,2524,영등포구청(5),2023-07,254188
1844,5,2525,영등포시장,2023-07,647790
1845,5,2526,신길(5),2023-07,271019
1846,5,2527,여의도(5),2023-07,1664575
1847,5,2528,여의나루,2023-07,788211
1848,5,2529,마포,2023-07,827870
1849,5,2530,공덕(5),2023-07,814537
1850,5,2531,애오개,2023-07,381687
1851,5,2532,충정로(5),2023-07,247293
1852,5,2533,서대문,2023-07,1079187
1853,5,2534,광화문,2023-07,1857786
1854,5,2535,종로3가(5),2023-07,867116
1855,5,2536,을지로4가(5),2023-07,361772
1856,5,2537,동대문역사문화공원(5),2023-07,185996
1857,5,2538,청구(5),2023-07,217421
1858,5,2539,신금호,2023-07,374668
1859,5,2540,행당,2023-07,442832
1860,5,2541,왕십리(5),2023-07,290444
1861,5,2542,마장,2023-07,320874
1862,5,2543,답십리,2023-07,886248
1863,5,2544,장한평,2023-07,1081785
1864,5,2545,군자(5),2023-07,698362
1865,5,2546,아차산,2023-07,818773
1866,5,2547,광나루,2023-07,752904
1867,5,2548,천호(5),2023-07,1127447
1868,5,2549,강동,2023-07,1032208
1869,5,2550,길동,2023-07,483989
1870,5,2551,굽은다리,2023-07,554974
1871,5,2552,명일,2023-07,519061
1872,5,2553,고덕,2023-07,573575
1873,5,2554,상일동,2023-07,809203
1874,5,2555,둔촌동,2023-07,511183
1875,5,2556,올림픽공원(5),2023-07,282854
1876,5,2557,방이,2023-07,431561
1877,5,2558,오금(5),2023-07,204985
1878,5,2559,개롱,2023-07,382952
1879,5,2560,거여,2023-07,563625
1880,5,2561,마천,2023-07,412251
1881,5,2562,강일,2023-07,301059
1882,5,2563,미사,2023-07,1007506
1883,5,2564,하남풍산,2023-07,253803
1884,5,2565,하남시청,2023-07,439683
1885,5,2566,하남검단산,2023-07,380604
1886,6,2611,응암,2023-07,1005243
1887,6,2612,역촌,2023-07,248139
1888,6,2613,불광(6),2023-07,275495
1889,6,2614,독바위,2023-07,167491
1890,6,2616,구산,2023-07,400352
1891,6,2617,새절,2023-07,698262
1892,6,2618,증산,2023-07,571451
1893,6,2619,디지털미디어시티(6),2023-07,865532
1894,6,2620,월드컵경기장,2023-07,477693
1895,6,2621,마포구청,2023-07,792415
1896,6,2622,망원,2023-07,896219
1897,6,2623,합정(6),2023-07,829518
1898,6,2624,상수,2023-07,646407
1899,6,2625,광흥창,2023-07,520455
1900,6,2626,대흥,2023-07,512815
1901,6,2627,공덕(6),2023-07,1044133
1902,6,2628,효창공원앞,2023-07,392492
1903,6,2629,삼각지(6),2023-07,399706
1904,6,2630,녹사평,2023-07,306780
1905,6,2631,이태원,2023-07,737777
1906,6,2632,한강진,2023-07,641769
1907,6,2633,버티고개,2023-07,125929
1908,6,2634,약수(6),2023-07,218063
1909,6,2635,청구(6),2023-07,220924
1910,6,2636,신당(6),2023-07,513010
1911,6,2637,동묘앞(6),2023-07,487403
1912,6,2638,창신,2023-07,182684
1913,6,2639,보문,2023-07,431811
1914,6,2640,안암,2023-07,636206
1915,6,2641,고려대,2023-07,464185
1916,6,2642,월곡,2023-07,649943
1917,6,2643,상월곡,2023-07,350223
1918,6,2644,돌곶이,2023-07,554301
1919,6,2645,석계(6),2023-07,705513
1920,6,2646,태릉입구(6),2023-07,331442
1921,6,2647,화랑대,2023-07,569429
1922,6,2648,봉화산,2023-07,496185
1923,7,2711,장암,2023-07,114493
1924,7,2712,도봉산(7),2023-07,555577
1925,7,2713,수락산,2023-07,739360
1926,7,2714,마들,2023-07,729798
1927,7,2715,노원(7),2023-07,1230987
1928,7,2716,중계,2023-07,804847
1929,7,2717,하계,2023-07,999298
1930,7,2718,공릉,2023-07,675420
1931,7,2719,태릉입구(7),2023-07,490460
1932,7,2720,먹골,2023-07,588581
1933,7,2721,중화,2023-07,605924
1934,7,2722,상봉(7),2023-07,967643
1935,7,2723,면목,2023-07,831615
1936,7,2724,사가정,2023-07,919941
1937,7,2725,용마산,2023-07,335821
1938,7,2726,중곡,2023-07,596249
1939,7,2727,군자(7),2023-07,791150
1940,7,2728,어린이대공원,2023-07,761589
1941,7,2729,건대입구(7),2023-07,815181
1942,7,2730,뚝섬유원지,2023-07,525533
1943,7,2731,청담,2023-07,1114959
1944,7,2732,강남구청,2023-07,962372
1945,7,2733,학동,2023-07,1317034
1946,7,2734,논현,2023-07,1006044
1947,7,2735,반포,2023-07,355227
1948,7,2736,고속터미널(7),2023-07,952648
1949,7,2737,내방,2023-07,825528
1950,7,2738,이수(7),2023-07,918187
1951,7,2739,남성,2023-07,629635
1952,7,2740,숭실대입구,2023-07,699654
1953,7,2741,상도,2023-07,630223
1954,7,2742,장승배기,2023-07,523688
1955,7,2743,신대방삼거리,2023-07,840556
1956,7,2744,보라매,2023-07,405683
1957,7,2745,신풍,2023-07,647405
1958,7,2746,대림(7),2023-07,545598
1959,7,2747,남구로,2023-07,871707
1960,7,2748,가산디지털단지(7),2023-07,2331470
1961,7,2749,철산,2023-07,1221369
1962,7,2750,광명사거리,2023-07,1169335
1963,7,2751,천왕,2023-07,641788
1964,7,2752,온수(7),2023-07,527998
1965,8,2811,암사,2023-07,1012697
1966,8,2812,천호(8),2023-07,937261
1967,8,2813,강동구청,2023-07,601314
1968,8,2814,몽촌토성,2023-07,382196
1969,8,2815,잠실(8),2023-07,1064977
1970,8,2816,석촌(8),2023-07,495200
1971,8,2817,송파,2023-07,536418
1972,8,2818,가락시장(8),2023-07,458567
1973,8,2819,문정,2023-07,1172960
1974,8,2820,장지,2023-07,962892
1975,8,2821,복정(8),2023-07,470028
1976,8,2822,산성,2023-07,299598
1977,8,2823,남한산성입구,2023-07,708025
1978,8,2824,단대오거리,2023-07,671011
1979,8,2825,신흥,2023-07,312554
1980,8,2826,수진,2023-07,312112
1981,8,2827,모란(8),2023-07,260031
1982,8,2828,남위례,2023-07,388767
1983,9,4126,언주,2023-07,381996
1984,9,4127,선정릉,2023-07,325176
1985,9,4128,삼성중앙,2023-07,261678
1986,9,4129,봉은사,2023-07,797523
1987,9,4130,종합운동장(9),2023-07,172497
1988,9,4131,삼전,2023-07,265759
1989,9,4132,석촌고분,2023-07,246559
1990,9,4133,석촌(9),2023-07,324612
1991,9,4134,송파나루,2023-07,209962
1992,9,4135,한성백제,2023-07,110914
1993,9,4136,올림픽공원(9),2023-07,313983
1994,9,4137,둔촌오륜,2023-07,41327
1995,9,4138,중앙보훈병원,2023-07,395702
1996,1,150,서울역(1),2023-08,3016067
1997,1,151,시청(1),2023-08,1459349
1998,1,152,종각,2023-08,2179972
1999,1,153,종로3가(1),2023-08,1390248
2000,1,154,종로5가,2023-08,1397504
2001,1,155,동대문(1),2023-08,654522
2002,1,156,신설동(1),2023-08,772107
2003,1,157,제기동,2023-08,980989
2004,1,158,청량리,2023-08,1196718
2005,1,159,동묘앞(1),2023-08,545650
2006,2,201,시청(2),2023-08,1392241
2007,2,202,을지로입구,2023-08,2730981
2008,2,203,을지로3가(2),2023-08,1374905
2009,2,204,을지로4가(2),2023-08,786928
2010,2,205,동대문역사문화공원(2),2023-08,915283
2011,2,206,신당(2),2023-08,850299
2012,2,207,상왕십리,2023-08,798266
2013,2,208,왕십리(2),2023-08,833109
2014,2,209,한양대,2023-08,443350
2015,2,210,뚝섬,2023-08,1373826
2016,2,211,성수,2023-08,2316042
2017,2,212,건대입구(2),2023-08,2125314
2018,2,213,구의,2023-08,1352612
2019,2,214,강변,2023-08,1784273
2020,2,215,잠실나루,2023-08,814948
2021,2,216,잠실(2),2023-08,4543348
2022,2,217,잠실새내,2023-08,1316435
2023,2,218,종합운동장(2),2023-08,712298
2024,2,219,삼성,2023-08,3210684
2025,2,220,선릉,2023-08,2927695
2026,2,221,역삼,2023-08,2954259
2027,2,222,강남,2023-08,4500274
2028,2,223,교대(2),2023-08,1844823
2029,2,224,서초,2023-08,1197689
2030,2,225,방배,2023-08,870909
2031,2,226,사당(2),2023-08,2350946
2032,2,227,낙성대,2023-08,1551200
2033,2,228,서울대입구,2023-08,2590848
2034,2,229,봉천,2023-08,1318977
2035,2,230,신림,2023-08,3036525
2036,2,231,신대방,2023-08,1443355
2037,2,232,구로디지털단지,2023-08,3188568
2038,2,233,대림(2),2023-08,1377326
2039,2,234,신도림,2023-08,2809020
2040,2,235,문래,2023-08,1233283
2041,2,236,영등포구청(2),2023-08,1195273
2042,2,237,당산,2023-08,1074778
2043,2,238,합정(2),2023-08,1994664
2044,2,239,홍대입구,2023-08,4234451
2045,2,240,신촌,2023-08,2154851
2046,2,241,이대,2023-08,859536
2047,2,242,아현,2023-08,588274
2048,2,243,충정로(2),2023-08,573754
2049,2,244,용답,2023-08,164569
2050,2,245,신답,2023-08,98513
2051,2,246,신설동(2),2023-08,210397
2052,2,247,도림천,2023-08,77672
2053,2,248,양천구청,2023-08,391757
2054,2,249,신정네거리,2023-08,585777
2055,2,250,용두,2023-08,141667
2056,3,309,지축,2023-08,382197
2057,3,310,구파발,2023-08,1236815
2058,3,311,연신내(3),2023-08,1940598
2059,3,312,불광(3),2023-08,976907
2060,3,313,녹번,2023-08,834944
2061,3,314,홍제,2023-08,980283
2062,3,315,무악재,2023-08,249123
