인허가일자,상태코드,폐업일자,사업장명,구명,동명,설립년도,폐업년도,영업기간,영업일수
20081008,2,20141002,그랑푸리빵,성북구,동소문동2가,2008,2014,7,2185
20081014,2,20111010,(주)조선호텔베이커리 데이앤데이 미아점,성북구,길음동,2008,2011,4,1091
20081030,2,20180907,파리바게뜨 정릉제일,성북구,정릉동,2008,2018,11,3599
20161007,2,20200214,빵빵싸롱,성북구,정릉동,2016,2020,5,1225
20161012,2,20180806,삼송빵집 현대백화점 미아점,성북구,길음동,2016,2018,3,663
20161122,2,20171207,따거대만카스테라 성신여대점,성북구,동선동2가,2016,2017,2,380
20120424,2,20130906,하꼬네만주,성북구,길음동,2012,2013,2,500
20120424,2,20141231,본화과,성북구,길음동,2012,2014,3,981
20120424,2,20131115,뺄띠에,성북구,길음동,2012,2013,2,570
20120705,2,20120717,상띠에 과자점,성북구,길음동,2012,2012,1,12
20020702,2,20130308,뚜레쥬르,성북구,돈암동,2002,2013,12,3902
20150626,2,20170626,빠네뜨리카페,성북구,돈암동,2015,2017,3,731
20150813,2,20180615,서촌옛날통밀빵,성북구,상월곡동,2015,2018,4,1037
20150824,2,20200810,토미가야,성북구,동선동3가,2015,2020,6,1813
20150917,2,20190219,도너츠전문집,성북구,장위동,2015,2019,5,1251
20151014,2,20181012,브레드하우스,성북구,정릉동,2015,2018,4,1094
20161114,2,20180511,아이랑 떡카페,은평구,구산동,2016,2018,3,543
20161202,2,20180907,빠뮤베이커리 은평점,은평구,진관동,2016,2018,3,644
20161006,2,20210512,(주)굽스토어 은평뉴타운점,은평구,진관동,2016,2021,6,1679
20161012,2,20170907,달소담,은평구,역촌동,2016,2017,2,330
20161026,2,20190814,메르시 모니카(merci monica),은평구,대조동,2016,2019,4,1022
20131119,2,20131203,동네빵네협동조합,서대문구,창천동,2013,2013,1,14
19990511,2,20130219,신라명과,성북구,돈암동,1999,2013,15,5033
19990709,2,20130515,프랑시앙바게뜨,성북구,정릉동,1999,2013,15,5059
20130805,2,20160427,(주)기야마,성북구,길음동,2013,2016,4,996
20130829,2,20160422,095베이커리,성북구,동선동5가,2013,2016,4,967
20130913,2,20180723,하타가야,성북구,길음동,2013,2018,6,1774
20140211,2,20180704,듀쇼콜라,성북구,동소문동7가,2014,2018,5,1604
20140414,2,20161021,더박스,성북구,동선동3가,2014,2016,3,921
20140512,2,20140522,더박스(the Box),성북구,길음동,2014,2014,1,10
20140513,2,20140522,셀란,성북구,길음동,2014,2014,1,9
20140519,2,20150428,크리밍케이크,성북구,동소문동4가,2014,2015,2,344
20140630,2,20180913,큰시루떡방,성북구,정릉동,2014,2018,5,1536
20131121,2,20131203,동네빵네협동조합(마실),서대문구,창천동,2013,2013,1,12
20081212,2,20090619,오븐속 행복,성북구,돈암동,2008,2009,2,189
20081217,2,20180212,보네스뻬(돈암점),성북구,동소문동5가,2008,2018,11,3344
20100329,2,20180228,따삐오베이커리홍제점,서대문구,홍제동,2010,2018,9,2893
20100517,2,20150311,브레드토크,서대문구,창천동,2010,2015,6,1759
19970926,2,20060613,파리바게뜨 서대문구청점,서대문구,연희동,1997,2006,10,3182
20170925,2,20181109,촉촉베이커리,서대문구,창천동,2017,2018,2,410
20140711,2,20210511,내가만든미케익,성북구,동선동1가,2014,2021,8,2496
20081229,2,20140704,내가만든 미케익,성북구,동선동1가,2008,2014,7,2013
20090112,2,20160107,뚜레쥬르 정릉태영점,성북구,정릉동,2009,2016,8,2551
20090212,2,20120402,빵굽는 마을,성북구,보문동7가,2009,2012,4,1145
19651007,2,20190327,태극당,성북구,동선동1가,1965,2019,55,19529
20131121,2,20131203,동네빵네협동조합(황성욱빠띠시에),서대문구,창천동,2013,2013,1,12
19991111,2,20100412,미후베이커리,서대문구,창천동,1999,2010,12,3805
20090810,2,20150202,따삐오홍제점,서대문구,홍제동,2009,2015,7,2002
20090304,2,20141229,로티보이베이크샵 코리아,성북구,길음동,2009,2014,6,2126
20090330,2,20110628,뚜레쥬르 월곡래미안점,성북구,하월곡동,2009,2011,3,820
20090406,2,20140912,베이커리,성북구,상월곡동,2009,2014,6,1985
20090415,2,20200422,트라디시용,성북구,길음동,2009,2020,12,4025
20090429,2,20091105,마인츠돔과자점,성북구,길음동,2009,2009,1,190
20090504,2,20140603,파티쉐몽마,성북구,안암동5가,2009,2014,6,1856
20111219,2,20171031,허니 브레드,은평구,진관동,2011,2017,7,2143
20140814,2,20170228,아쁘레 엉 래브(Apres un reve),은평구,진관동,2014,2017,4,929
20140821,2,20160519,러블리초코,은평구,갈현동,2014,2016,3,637
20140918,2,20170626,슈앤카롱,은평구,응암동,2014,2017,4,1012
20140922,2,20200626,쁠레지르,은평구,불광동,2014,2020,7,2104
20160809,2,20171013,명인 브레드,은평구,역촌동,2016,2017,2,430
20160818,2,20170309,돌쇠떡마당,은평구,대조동,2016,2017,2,203
20070613,2,20090331,빵아저씨쿠키아줌마,서대문구,북아현동,2007,2009,3,657
20070615,2,20180719,뚜레쥬르 홍제3동점,서대문구,홍제동,2007,2018,12,4052
20070710,2,20090515,비엔베이글(B&BAGEL),서대문구,창천동,2007,2009,3,675
20130502,2,20200427,좋은빵만들기,서대문구,남가좌동,2013,2020,8,2552
20150319,2,20150331,동네빵네 김용현 베이커리,서대문구,창천동,2015,2015,1,12
20130121,2,20190829,뚜레주르(응암점),은평구,응암동,2013,2019,7,2411
20130219,2,20150403,미애네 빵집,은평구,대조동,2013,2015,3,773
20130322,2,20141226,카페 소미미,은평구,증산동,2013,2014,2,644
20130401,2,20150129,단하나 케이크,은평구,갈현동,2013,2015,3,668
20130403,2,20160630,이지바이 은평신사점,은평구,신사동,2013,2016,4,1184
20130506,2,20140523,그랑프리빵,은평구,불광동,2013,2014,2,382
20140730,2,20140828,데이앤데이미아점,성북구,길음동,2014,2014,1,29
20140812,2,20180501,베이커스필드,성북구,길음동,2014,2018,5,1358
20141016,2,20181214,뚜레쥬르(정릉시장점),성북구,정릉동,2014,2018,5,1520
20141107,2,20180302,도우,성북구,정릉동,2014,2018,5,1211
20131121,2,20131203,동네빵네협동조합(독일제과),서대문구,창천동,2013,2013,1,12
20131121,2,20131203,동네빵네협동조합(빵빛는명가),서대문구,창천동,2013,2013,1,12
20151105,2,20160628,엄마의 당근케이크,서대문구,냉천동,2015,2016,2,236
20111222,2,20200304,브래드 팩토리,은평구,갈현동,2011,2020,10,2995
20120131,2,20141030,그랑프리,은평구,응암동,2012,2014,3,1003
20120213,2,20171218,떡과 사랑방,은평구,진관동,2012,2017,6,2135
20141010,2,20151223,달콤한 디저트,은평구,불광동,2014,2015,2,439
20141017,2,20160831,Don Bakery(돈 베이커리),은평구,역촌동,2014,2016,3,684
20060530,2,20150709,빵사랑 베이커리,서대문구,현저동,2006,2015,10,3327
20060619,2,20090422,파리바게뜨,서대문구,대현동,2006,2009,4,1038
19991204,2,20081017,해가빛빵집,서대문구,영천동,1999,2008,10,3240
20141110,2,20160823,March(마치),성북구,하월곡동,2014,2016,3,652
20170210,2,20180516,인디오븐 월곡역점,성북구,하월곡동,2017,2018,2,460
20170215,2,20180517,우리동네빵,성북구,장위동,2017,2018,2,456
20170404,2,20190801,들리슈식빵,성북구,석관동,2017,2019,3,849
20170407,2,20190719,웰빙쌀빵,성북구,안암동5가,2017,2019,3,833
20170421,2,20210408,다인제과,성북구,동선동3가,2017,2021,5,1448
20010522,2,20100526,케익이벤트,성북구,종암동,2001,2010,10,3291
20010803,2,20080902,성심당,성북구,길음동,2001,2008,8,2587
20010806,2,20140110,SOHOTS(쏘하쓰),성북구,석관동,2001,2014,14,4540
20010808,2,20070223,신세계미아점 사옹전,성북구,길음동,2001,2007,7,2025
20010810,2,20100118,케익나라,성북구,장위동,2001,2010,10,3083
20001129,2,20051220,케익하우스델리,성북구,동소문동3가,2000,2005,6,1847
20150511,2,20160718,(주)비제이마리웨일,서대문구,연희동,2015,2016,2,434
20030609,2,20080620,손으로만드는사랑(수애),성북구,길음동,2003,2008,6,1838
20030618,2,20051102,케잌하우스밀레,성북구,정릉동,2003,2005,3,868
20000617,2,20150715,몰뱅과자점,서대문구,홍은동,2000,2015,16,5506
20091028,2,20111123,코코호도홍제점,서대문구,홍제동,2009,2011,3,756
19970926,2,20150925,크라운베어커리(한성대점),성북구,삼선동1가,1997,2015,19,6573
19970930,2,20150924,케익하우스 리치,성북구,석관동,1997,2015,19,6568
19971009,2,20170525,아다람베어커리,성북구,하월곡동,1997,2017,21,7168
19811221,2,20070919,꼬레엥과자점,성북구,보문동7가,1981,2007,27,9403
20010825,2,20070905,윈첼도너츠,성북구,길음동,2001,2007,7,2202
20101015,2,20150513,파리바게뜨 신용산중앙점,용산구,한강로2가,2010,2015,6,1671
20101116,2,20191029,프레브레,용산구,이촌동,2010,2019,10,3269
20101201,2,20120911,(주)하이스트릿,용산구,한남동,2010,2012,3,650
20110103,2,20170103,고려당,용산구,한강로3가,2011,2017,7,2192
20110209,2,20210513,파리바게뜨숙대갈월점,용산구,남영동,2011,2021,11,3746
20110720,2,20190109,파리바게뜨숙대점,용산구,청파동2가,2011,2019,9,2730
20180625,2,20200720,베이커리코너,용산구,한강로2가,2018,2020,3,756
20180703,2,20190130,버터그림,용산구,한강로2가,2018,2019,2,211
20180716,2,20201102,스윗하라,용산구,서계동,2018,2020,3,840
20040813,2,20080527,그린팡,용산구,용산동6가,2004,2008,5,1383
20090910,2,20120614,파리바게뜨한강로점,용산구,한강로3가,2009,2012,4,1008
20090925,2,20190129,더케익,용산구,서계동,2009,2019,11,3413
19850814,2,20090330,크런치베이커리,성북구,정릉동,1985,2009,25,8629
19851227,2,20080304,허원석빵백화점,성북구,상월곡동,1985,2008,24,8103
20030530,2,20080612,크라운베이커리,성북구,동선동4가,2003,2008,6,1840
20030605,2,20080612,파리바게뜨,성북구,안암동5가,2003,2008,6,1834
20071005,2,20140129,빵굼터,용산구,원효로4가,2007,2014,8,2308
20150707,2,20180712,베이글루,용산구,원효로4가,2015,2018,4,1101
20150921,2,20170310,르봉마리아쥬,용산구,이태원동,2015,2017,3,536
20151013,2,20210218,베이크하우스(BAKEHOUSE),용산구,이태원동,2015,2021,7,1955
20151022,2,20170406,래빗인더문,용산구,한강로1가,2015,2017,3,532
20171213,2,20171227,매그놀리아코리아 신촌점,서대문구,창천동,2017,2017,1,14
20020814,2,20070912,파리바게뜨 삼선교점,성북구,동소문동2가,2002,2007,6,1855
19990609,2,20150629,던킨도너츠,서대문구,북아현동,1999,2015,17,5864
20060102,2,20071121,누리마루,은평구,갈현동,2006,2007,2,688
20060109,2,20141204,크리스피 파이,은평구,갈현동,2006,2014,9,3251
20090825,2,20111024,그랑프리,은평구,역촌동,2009,2011,3,790
20060216,2,20110524,뚜레쥬르(새절역점),은평구,신사동,2006,2011,6,1923
20151111,2,20161024,베이글루숙대점,용산구,청파동3가,2015,2016,2,348
20151218,2,20170925,반월당고로케,용산구,용산동2가,2015,2017,3,647
20051108,2,20060418,디종,은평구,응암동,2005,2006,2,161
20180122,2,20191106,루모스 케이크,서대문구,연희동,2018,2019,2,653
19990715,2,20150629,뉴욕베이커리,서대문구,북아현동,1999,2015,17,5828
19990719,2,20060202,뚜레쥬르,서대문구,북아현동,1999,2006,8,2390
20090908,2,20120201,따삐오 베이커리,서대문구,대현동,2009,2012,4,876
20160202,2,20160615,몽블랑제(월곡점),성북구,하월곡동,2016,2016,1,134
20160328,2,20170726,(주)에스피씨삼립 수라방 미아점,성북구,길음동,2016,2017,2,485
20160401,2,20180814,서울청년가게,성북구,정릉동,2016,2018,3,865
20160412,2,20181023,더밀슬로우베이커리,성북구,돈암동,2016,2018,3,924
20090817,2,20091005,씨포케익부티크,용산구,이태원동,2009,2009,1,49
20090910,2,20120614,파리바게뜨한강로점,용산구,한강로3가,2009,2012,4,1008
20171214,2,20190604,브레댄코신용산역점,용산구,한강로2가,2017,2019,3,537
20051223,2,20121203,파리바게뜨,은평구,녹번동,2005,2012,8,2537
20180213,2,20210802,밀팩토리,용산구,한강로1가,2018,2021,4,1266
20180213,2,20190603,카라반베이커리,용산구,한남동,2018,2019,2,475
20101019,2,20120102,르뽀미에 연신내역점,은평구,불광동,2010,2012,3,440
20100119,2,20190529,라미띠에,은평구,구산동,2010,2019,10,3417
19961218,2,20130731,게르만 베이커리,은평구,불광동,1996,2013,18,6069
19961223,2,20181206,우리동네빵집,은평구,역촌동,1996,2018,23,8018
19970510,2,20060602,델리명과,은평구,응암동,1997,2006,10,3310
19790112,2,20061121,우상춘과자점,성북구,석관동,1979,2006,28,10175
19790611,2,20160520,부산뉴욕,성북구,장위동,1979,2016,38,13493
19791010,2,20060119,빵굽는 고을로,성북구,장위동,1979,2006,28,9598
19800827,2,20060412,크라운베이커리,성북구,하월곡동,1980,2006,27,9359
20100830,2,20200302,파리바게뜨(한남더힐점),용산구,한남동,2010,2020,11,3472
20150508,2,20180702,후암동식빵,용산구,후암동,2015,2018,4,1151
20180502,2,20190122,케익샵제로,용산구,이태원동,2018,2019,2,265
20180510,2,20200326,버터향팩토리(Butter Hyang Factory),용산구,이태원동,2018,2020,3,686
20180608,2,20190109,제로베이커리,용산구,이태원동,2018,2019,2,215
20100125,2,20190626,뚜레쥬르 은평뉴타운2호점,은평구,진관동,2010,2019,10,3439
19970729,2,20071030,파란토끼 제과점,은평구,갈현동,1997,2007,11,3745
19971023,2,20071203,블랑제베이커리,은평구,수색동,1997,2007,11,3693
19980217,2,20170613,오늘도빵굽네,은평구,응암동,1998,2017,20,7056
19980625,2,20101223,프랑세즈,은평구,불광동,1998,2010,13,4564
19980918,2,20070409,뚜레쥬르갈현점,은평구,갈현동,1998,2007,10,3125
19981215,2,20120928,빵마을,은평구,신사동,1998,2012,15,5036
19990115,2,20100628,빵타운,은평구,불광동,1999,2010,12,4182
19990125,2,20090716,정민베이커리,은평구,대조동,1999,2009,11,3825
19990128,2,20080421,크라운베이커리,은평구,대조동,1999,2008,10,3371
19990428,2,20100331,뚜레쥬르 불광역점,은평구,불광동,1999,2010,12,3990
19990618,2,20130704,비알코리아(주)던킨도너츠역촌판매점,은평구,역촌동,1999,2013,15,5130
20031126,2,20110502,뚜레쥬르(응암4동점),은평구,응암동,2003,2011,9,2714
20040714,2,20060828,라파리쟌느,은평구,역촌동,2004,2006,3,775
20040910,2,20100607,앙뜨레베제과점,은평구,응암동,2004,2010,7,2096
20150630,2,20171012,마카롱원더스,용산구,이태원동,2015,2017,3,835
20170406,2,20190417,테이블도손,용산구,한강로1가,2017,2019,3,741
20170925,2,20190322,보니페이,용산구,한강로2가,2017,2019,3,543
20171023,2,20210719,카데뜨(cadette),용산구,한강로1가,2017,2021,5,1365
20081110,2,20191111,빵점아빠의하루,은평구,응암동,2008,2019,12,4018
20090423,2,20110303,보네스뻬(역촌점),은평구,역촌동,2009,2011,3,679
20090715,2,20130603,케익하우스밀레,은평구,역촌동,2009,2013,5,1419
20050107,2,20171229,코아베이커리,성북구,길음동,2005,2017,13,4739
20050401,2,20060228,스위트 베이커리,성북구,장위동,2005,2006,2,333
20050425,2,20170608,뚜레쥬르 아리랑고개점,성북구,돈암동,2005,2017,13,4427
20050427,2,20060126,빵굽는마을,성북구,돈암동,2005,2006,2,274
20050510,2,20050825,인어파이,성북구,석관동,2005,2005,1,107
19971210,2,20131220,던킨도너츠,성북구,종암동,1997,2013,17,5854
19971230,2,20210623,빵굽는마을,성북구,보문동1가,1997,2021,25,8576
19980107,2,20061023,빵굼터,성북구,정릉동,1998,2006,9,3211
19980326,2,20130618,주재근베이커리,성북구,석관동,1998,2013,16,5563
20080604,2,20120328,코코호도 성신여대점,성북구,동선동4가,2008,2012,5,1393
20090608,2,20110303,보네스뻬(갈현점),은평구,갈현동,2009,2011,3,633
20101125,2,20130419,씨유 역촌사거리점,은평구,역촌동,2010,2013,4,876
20101126,2,20141201,띠에르노 과자점,은평구,진관동,2010,2014,5,1466
19981205,2,20190405,파리바게트,용산구,원효로2가,1998,2019,22,7426
19990220,2,20061101,뚜레쥬르남영점,용산구,갈월동,1999,2006,8,2811
19991025,2,20070228,에스피씨(주),용산구,이촌동,1999,2007,9,2683
19991129,2,20110624,파리바게트숙대점,용산구,청파동2가,1999,2011,13,4225
20000222,2,20060626,파리바게뜨 남영점,용산구,갈월동,2000,2006,7,2316
20170818,2,20170831,그랜드머큐어(A동)제과점,용산구,한강로3가,2017,2017,1,13
20090717,2,20170619,정민베이커리,은평구,대조동,2009,2017,9,2894
20160623,2,20170511,웰빙쌀빵,성북구,안암동5가,2016,2017,2,322
20160701,2,20200713,바룩(Baruk)베이커리,성북구,안암동2가,2016,2020,5,1473
20160802,2,20180920,외계인방앗간 길음뉴타운점,성북구,길음동,2016,2018,3,779
20020501,2,20070529,크라운베이커리,은평구,불광동,2002,2007,6,1854
20090713,2,20100416,(주)조선호텔베이커리데이앤데이은평점2,은평구,응암동,2009,2010,2,277
20030512,2,20100524,뚜레쥬르(응암역점),은평구,역촌동,2003,2010,8,2569
20030602,2,20110610,뚜레쥬르,은평구,불광동,2003,2011,9,2930
20030610,2,20090120,레드팡,은평구,역촌동,2003,2009,7,2051
20030708,2,20140210,뚜레쥬르,은평구,갈현동,2003,2014,12,3870
20030929,2,20090617,몽마,은평구,갈현동,2003,2009,7,2088
20100415,2,20140129,바닐리아,용산구,한남동,2010,2014,5,1385
20100421,2,20141027,빵이 가득한 집,용산구,서계동,2010,2014,5,1650
20100429,2,20160415,모스,용산구,이촌동,2010,2016,7,2178
20100514,2,20100616,빵이가득한집,용산구,용문동,2010,2010,1,33
20101207,2,20130108,카페담소(cafe 담소),은평구,응암동,2010,2013,4,763
20000412,2,20090323,하이몬드과자점,용산구,이촌동,2000,2009,10,3267
19911029,2,20120217,풍차베이커리,성북구,보문동4가,1991,2012,22,7416
19920416,2,20080502,불란서바게트,성북구,안암동2가,1992,2008,17,5860
20030503,2,20130412,씨엘드프랑스(Ciel De France),성북구,석관동,2003,2013,11,3632
20030516,2,20070625,빵굼터,성북구,길음동,2003,2007,5,1501
20020507,2,20091231,빵굼터,은평구,갈현동,2002,2009,8,2795
20110106,2,20160226,빵사랑,은평구,응암동,2011,2016,6,1877
20091106,2,20170613,에덴베이커리,은평구,불광동,2009,2017,9,2776
20040824,2,20100726,이상용과자점,용산구,후암동,2004,2010,7,2162
19880316,2,20111031,케익하우스몽마,성북구,하월곡동,1988,2011,24,8629
19880909,2,20170404,브레드하우스,성북구,정릉동,1988,2017,30,10434
19980921,2,20160520,빵의마을,성북구,장위동,1998,2016,19,6451
19981030,2,20180227,마가레트베이커리,성북구,종암동,1998,2018,21,7060
19981127,2,20081010,크라운베이커리(보문동가맹점),성북구,보문동1가,1998,2008,11,3605
20040625,2,20160414,밀알베이커리,성북구,정릉동,2004,2016,13,4311
20040705,2,20051104,신라명과 종암점,성북구,종암동,2004,2005,2,487
20040823,2,20070227,캐익하우스 미호,성북구,하월곡동,2004,2007,4,918
20040930,2,20180706,올레올레오 베이커리,성북구,돈암동,2004,2018,15,5027
20041020,2,20140811,텐브레이크타코고대점,성북구,안암동5가,2004,2014,11,3582
20041029,2,20141231,신라명과(주) 종암점,성북구,종암동,2004,2014,11,3715
20041109,2,20060213,빵굽는 야곱,성북구,삼선동4가,2004,2006,3,461
20021008,2,20061110,뚜레쥬르,성북구,길음동,2002,2006,5,1494
20000621,2,20080602,빵궁전,성북구,보문동5가,2000,2008,9,2903
20020624,2,20200117,뚜레쥬르,은평구,불광동,2002,2020,19,6416
20100525,2,20140129,크라운베이커리(한남점),용산구,한남동,2010,2014,5,1345
20000918,2,20180816,던킨도너츠,성북구,하월곡동,2000,2018,19,6541
20001103,2,20171229,이디야고대점,성북구,안암동5가,2000,2017,18,6265
20001106,2,20110922,피카소 과자점,성북구,장위동,2000,2011,12,3972
20090323,2,20171215,몽 블랑제 (Mon Boulanger),은평구,구산동,2009,2017,9,3189
20100903,2,20201202,퀸즈브라운,용산구,한남동,2010,2020,11,3743
20111123,2,20130617,픽앤페이(Pick n Pay),성북구,삼선동2가,2011,2013,3,572
19910503,2,20120905,후렌치베이커리,성북구,장위동,1991,2012,22,7796
19910917,2,20180111,뚜레쥬르,성북구,정릉동,1991,2018,28,9613
19911010,2,20101018,케잌하우스 몽실,성북구,정릉동,1991,2010,20,6948
19980501,2,20100804,신동기베이커리,성북구,하월곡동,1998,2010,13,4478
20080307,2,20191029,쌀람베이커리,용산구,이태원동,2008,2019,12,4253
20080312,2,20200416,멜로즈,용산구,이태원동,2008,2020,13,4418
20080424,2,20110513,보네스뻬 신동아점,용산구,용산동6가,2008,2011,4,1114
20071231,2,20081015,장발장빵홈쳐간집,은평구,불광동,2007,2008,2,289
20080107,2,20101105,그랑프리,은평구,갈현동,2008,2010,3,1033
20100917,2,20140117,빚은 동부이촌점,용산구,이촌동,2010,2014,5,1218
20101006,2,20140113,신라명과 신용산점,용산구,한강로2가,2010,2014,5,1195
20121122,2,20150331,브레드05,용산구,이촌동,2012,2015,4,859
20121207,2,20180412,악소,용산구,한남동,2012,2018,7,1952
20171106,2,20190701,더베이크드바이셰프리,용산구,이태원동,2017,2019,3,602
20051129,2,20130411,투썸플레이스서울타워점,용산구,용산동2가,2005,2013,9,2690
20080902,2,20190925,바로굼빵터,은평구,응암동,2008,2019,12,4040
20081007,2,20160927,파리바게뜨,용산구,용산동2가,2008,2016,9,2912
20090112,2,20120330,뚜레쥬르제과점,용산구,한강로2가,2009,2012,4,1173
20090206,2,20140728,로티보이,용산구,이태원동,2009,2014,6,1998
20090313,2,20111110,뚜레쥬르원효로점,용산구,원효로3가,2009,2011,3,972
20071011,2,20120220,뚜레쥬르후암삼거리점,용산구,동자동,2007,2012,6,1593
20151019,2,20170811,파티스리 마담B,성북구,성북동1가,2015,2017,3,662
20151102,2,20160905,나폴레옹과자점,성북구,길음동,2015,2016,2,308
20151209,2,20190503,또와도넛츠,성북구,안암동1가,2015,2019,5,1241
20180130,2,20210421,빵사부 식빵공방(월곡점),성북구,하월곡동,2018,2021,4,1177
20051221,2,20080902,송악농협해피라이스제과,용산구,한강로2가,2005,2008,4,986
20060302,2,20201123,파리바게뜨,용산구,한강로1가,2006,2020,15,5380
20090910,2,20091015,에덴베이커리,은평구,불광동,2009,2009,1,35
20090916,2,20091215,굿베이커리,은평구,갈현동,2009,2009,1,90
20140926,2,20161017,브래덴코,용산구,효창동,2014,2016,3,752
20141001,2,20160722,바로크,용산구,동빙고동,2014,2016,3,660
20091022,2,20110905,안데르센(andersen),용산구,이촌동,2009,2011,3,683
20090626,2,20101021,(주)조선호텔베이커리데이앤데이용산점2,용산구,한강로3가,2009,2010,2,482
20171212,2,20190902,수철이네왕새우튀김(고려대점),성북구,안암동5가,2017,2019,3,629
20180102,2,20200826,마이카롱,성북구,종암동,2018,2020,3,967
20180129,2,20190809,갓식빵,성북구,길음동,2018,2019,2,557
20091016,2,20120130,보네스뻬(범서점),은평구,불광동,2009,2012,4,836
20110516,2,20151120,GS25불광래미안점,은평구,불광동,2011,2015,5,1649
20061102,2,20090529,빵사랑과자점,용산구,용문동,2006,2009,4,939
20061211,2,20110119,날개베이커리,용산구,원효로1가,2006,2011,6,1500
20070119,2,20121015,스윗사바스,용산구,한강로2가,2007,2012,6,2096
20141119,2,20160309,달달제당,용산구,보광동,2014,2016,3,476
20160129,2,20180208,르푸도레,용산구,이태원동,2016,2018,3,741
19921121,2,20181004,제일떡집,서대문구,창천동,1992,2018,27,9448
20111201,2,20200123,파리바게트,서대문구,홍제동,2011,2020,10,2975
20111215,2,20200825,파리바게뜨 신촌현대점,서대문구,창천동,2011,2020,10,3176
20020829,2,20120501,빠스,양천구,목동,2002,2012,11,3533
20020829,2,20170131,손으로 만드는 사랑,양천구,목동,2002,2017,16,5269
20020829,2,20140723,수예당제과,양천구,목동,2002,2014,13,4346
20020829,2,20160426,(주)금산푸드,양천구,목동,2002,2016,15,4989
20090421,2,20110210,따삐오베이커리,양천구,신월동,2009,2011,3,660
20090430,2,20140724,오페뜨 현대목동점,양천구,목동,2009,2014,6,1911
20170612,2,20171101,파리바게뜨당산포스빌,영등포구,당산동5가,2017,2017,1,142
20170616,2,20180704,제리도넛(JERRY DONUTS),영등포구,양평동1가,2017,2018,2,383
20140513,2,20140807,팡코,양천구,목동,2014,2014,1,86
20090430,2,20140724,오페뜨 현대목동점2,양천구,목동,2009,2014,6,1911
20090506,2,20100526,피앤비아봉당,양천구,목동,2009,2010,2,385
20130308,2,20131114,이지바이 신월점,양천구,신월동,2013,2013,1,251
20130329,2,20151221,(주)고집쟁이농부,양천구,신정동,2013,2015,3,997
20090205,2,20160315,코르네포트로얄,양천구,목동,2009,2016,8,2595
20090325,2,20110303,미세스페기 목동점,양천구,목동,2009,2011,3,708
19981029,2,20140822,이딸리앙베이커리,서대문구,연희동,1998,2014,17,5776
19840720,2,20150709,리브가베이커리,서대문구,연희동,1984,2015,32,11311
19990109,2,20151030,르네상스과자점,서대문구,남가좌동,1999,2015,17,6138
19990210,2,20060419,프랑쉐리과자점,서대문구,홍제동,1999,2006,8,2625
19990224,2,20080124,뚜레쥬르,서대문구,대현동,1999,2008,10,3256
20121218,2,20200103,행복한빵,서대문구,남가좌동,2012,2020,9,2572
20130104,2,20130625,키세키(KISEKI),서대문구,홍은동,2013,2013,1,172
20141127,2,20190214,파리바게트(홍은그랜드점),서대문구,홍은동,2014,2019,6,1540
20090702,2,20110511,롯데쇼핑(주)롯데슈퍼점,서대문구,남가좌동,2009,2011,3,678
19931211,2,20150728,김기정베이커리,서대문구,홍제동,1993,2015,23,7899
20170412,2,20190613,너츠엔,은평구,녹번동,2017,2019,3,792
20170413,2,20190415,Narindo(스테비아쿠키),은평구,갈현동,2017,2019,3,732
20120313,2,20120323,브레드박스,서대문구,연희동,2012,2012,1,10
20150112,2,20150123,김용현 베이커리,서대문구,창천동,2015,2015,1,11
20170220,2,20170227,한입원바이트,서대문구,창천동,2017,2017,1,7
19900328,2,20080529,빵굽는작은마을,은평구,응암동,1990,2008,19,6637
19901029,2,20060710,태화당,은평구,역촌동,1990,2006,17,5733
19901109,2,20170613,크라운베이커리,은평구,응암동,1990,2017,28,9713
19910125,2,20100604,엔젤스베이커리,은평구,갈현동,1991,2010,20,7070
19910828,2,20060926,신라베이커리,은평구,녹번동,1991,2006,16,5508
19920131,2,20120620,주재근베이커리,은평구,응암동,1992,2012,21,7446
19920520,2,20100429,올리브베이커리,은평구,역촌동,1992,2010,19,6553
20160902,2,20210727,웰빙쌀빵 연신내역점,은평구,갈현동,2016,2021,6,1789
20090706,2,20150629,굿베이커리,서대문구,북아현동,2009,2015,7,2184
20141218,2,20170727,디어브레드이대,서대문구,대현동,2014,2017,4,952
19941027,2,20070307,미후베이커리,서대문구,대현동,1994,2007,14,4514
19941119,2,20191030,김용현베이커리,서대문구,홍은동,1994,2019,26,9111
19950414,2,20060704,파리바게뜨연대점,서대문구,창천동,1995,2006,12,4099
19920924,2,20070213,하이몬드과자점,은평구,갈현동,1992,2007,16,5255
19930325,2,20081120,크라운베이커리범서점,은평구,불광동,1993,2008,16,5719
19940701,2,20080407,보나뻬띠제과점,은평구,응암동,1994,2008,15,5029
19940907,2,20070515,파리바게뜨(응암점),은평구,응암동,1994,2007,14,4633
19941224,2,20130225,이디야 에스프레스,은평구,대조동,1994,2013,20,6638
20120404,2,20140911,행복베이커리,은평구,역촌동,2012,2014,3,890
20120424,2,20160826,빵향기 가득한,은평구,신사동,2012,2016,5,1585
20120425,2,20200319,베이커리 프랑세즈,은평구,역촌동,2012,2020,9,2885
20120731,2,20121022,작은평화,은평구,녹번동,2012,2012,1,83
19940104,2,20070521,에빠드블레과자점,서대문구,연희동,1994,2007,14,4885
20120319,2,20190705,주식회사 기야마,서대문구,창천동,2012,2019,8,2664
