year,type,subject,score
2013,임상병리사                              ,임상생리학,30
2013,임상병리사                              ,조직병리학,35
2013,임상병리사                              ,혈액학,40
2013,임상병리사                              ,임상화학,45
2013,임상병리사                              ,임상미생물학,50
2013,임상병리사                              ,임상병리사 실기,70
2013,작업치료사                              ,의료관계법규,20
2013,작업치료사                              ,공중보건학 개론,20
2013,작업치료사                              ,해부생리학 개요,35
2013,작업치료사                              ,수예 및 공작,15
2013,작업치료사                              ,작업치료 개론,80
2013,작업치료사                              ,일상생활동작,30
2013,작업치료사                              ,작업치료사 실기,40
2013,조산사                                  ,신생아간호학,35
2013,조산사                                  ,모자보건학,20
2013,조산사                                  ,모자보건법,10
2013,치과기공사                              ,의료관계법규,20
2013,치과기공사                              ,구강해부학 개론,35
2013,치과기공사                              ,공중구강보건학 개론,15
2013,치과기공사                              ,치과재료학 개론,40
2013,치과기공사                              ,가철성치열교정장치기공학,15
2013,치과기공사                              ,관교의치기공학,35
2013,치과기공사                              ,치과충전기공학,15
2013,치과기공사                              ,총의치기공학,25
2013,치과기공사                              ,국부의치기공학,25
2013,치과기공사                              ,치과기공 주관식 실기,100
2013,치과위생사                              ,치과위생사 주관식 실기,100
2013,치과위생사                              ,의료관계법규,20
2013,치과위생사                              ,구강생물학 개론,40
2013,치과위생사                              ,치과임상학,40
2013,치과위생사                              ,치과방사선학 개론,20
2013,치과위생사                              ,구강위생학 개론,80
2013,치과의사                                ,구강내과학,15
2013,치과의사                                ,치과보철학,40
2013,치과의사                                ,소아치과학,26
2013,치과의사                                ,치과교정학,33
2013,치과의사                                ,구강병리학,15
2013,치과의사                                ,구강생물학,24
2013,치과의사                                ,구강악안면방사선학,26
2013,치과의사                                ,치주과학,26
2013,치과의사                                ,구강악안면외과학,40
2013,치과의사                                ,치과보존학,40
2013,치과의사                                ,구강보건학,20
2013,치과의사                                ,치과재료학,15
2013,치과의사                                ,보건의약관계 법규,20
2013,한약사                                  ,한약의 생산 및 제조,40
2013,한약사                                  ,한약감정,35
2013,한약사                                  ,한약학의 기초,45
2013,한약사                                  ,한약의 보관 및 유통,20
2013,한의사                                  ,내과학Ⅰ,100
2013,한의사                                  ,내과학Ⅱ,40
2013,한의사                                  ,침구학,60
2013,한의사                                  ,보건의약관계 법규,20
2013,한의사                                  ,외과학,20
2013,한의사                                  ,신경정신과학,20
2013,한의사                                  ,안이비인후과학,20
2013,한의사                                  ,부인과학,40
2013,한의사                                  ,소아과학,30
2013,한의사                                  ,예방의학,30
2013,한의사                                  ,한방생리학,20
2013,한의사                                  ,본초학,20
2014,1급언어재활사 특례시험                  ,신경언어장애,20
2014,1급언어재활사 특례시험                  ,언어발달장애,20
2014,1급언어재활사 특례시험                  ,유창성장애,20
2014,1급언어재활사 특례시험                  ,음성장애,20
2014,1급언어재활사 특례시험                  ,조음음운장애,20
2014,2급언어재활사                           ,신경언어장애,30
2014,2급언어재활사                           ,신경언어장애,30
2014,2급언어재활사                           ,유창성장애,25
2014,2급언어재활사                           ,유창성장애,25
2014,2급언어재활사                           ,음성장애,25
2014,2급언어재활사                           ,음성장애,25
2014,2급언어재활사                           ,언어발달장애,35
2014,2급언어재활사                           ,언어발달장애,35
2014,2급언어재활사                           ,조음음운장애,35
2014,2급언어재활사                           ,조음음운장애,35
2014,2급언어재활사 특례시험                  ,신경언어장애,30
2014,2급언어재활사 특례시험                  ,유창성장애,25
2014,2급언어재활사 특례시험                  ,음성장애,25
2014,2급언어재활사 특례시험                  ,언어발달장애,35
2014,2급언어재활사 특례시험                  ,조음음운장애,35
2014,간호사                                  ,성인간호학,80
2014,간호사                                  ,모성간호학,40
2014,간호사                                  ,아동간호학,40
2014,간호사                                  ,지역사회간호학,40
2014,간호사                                  ,정신간호학,40
2014,간호사                                  ,간호관리학,40
2014,간호사                                  ,기본간호학,30
2014,간호사                                  ,보건의약관계 법규,20
2014,간호조무사                              ,기초간호학 개요,40
2014,간호조무사                              ,기초간호학 개요,40
2014,간호조무사                              ,보건간호학 개요,20
2014,간호조무사                              ,보건간호학 개요,20
2014,간호조무사                              ,공중보건학개론,20
2014,간호조무사                              ,공중보건학개론,20
2014,간호조무사                              ,실기,20
2014,간호조무사                              ,실기,20
2014,물리치료사                              ,물리치료 기초,60
2014,물리치료사                              ,물리치료 진단평가,50
2014,물리치료사                              ,물리치료 중재,70
2014,물리치료사                              ,의료관계법규,20
2014,물리치료사                              ,물리치료사 실기,60
2014,방사선사                                ,방사선이론,90
2014,방사선사                                ,의료관계법규,20
2014,방사선사                                ,방사선응용,90
2014,방사선사                                ,방사선사 실기,50
2014,보건교육사 1급                          ,보건프로그램 개발 및 평가,30
2014,보건교육사 1급                          ,보건교육방법론,30
2014,보건교육사 1급                          ,보건사업관리,40
2014,보건교육사 2급                          ,보건프로그램 개발 및 평가,40
2014,보건교육사 2급                          ,보건교육방법론,20
2014,보건교육사 2급                          ,보건사업관리,20
2014,보건교육사 2급                          ,보건의료법규,20
2014,보건교육사 2급                          ,조사방법론,30
2014,보건교육사 2급                          ,보건의사소통,30
2014,보건교육사 2급                          ,보건학,20
2014,보건교육사 2급                          ,보건교육학,30
2014,보건교육사 3급                          ,보건프로그램 개발 및 평가,20
2014,보건교육사 3급                          ,보건학,30
2014,보건교육사 3급                          ,보건교육학,40
2014,보건교육사 3급                          ,보건의료법규,20
2014,보건의료정보관리사                      ,의무기록정보학I,97
2014,보건의료정보관리사                      ,의무기록정보학II,73
2014,보건의료정보관리사                      ,의료관계법규,20
2014,보건의료정보관리사                      ,의무기록사 실기,40
2014,안경사                                  ,시광학이론,85
2014,안경사                                  ,의료관계법규,20
2014,안경사                                  ,시광학응용,85
2014,안경사                                  ,안경사 실기,60
2014,약사(4년제),약물학,23
2014,약사(4년제),생화학,23
2014,약사(4년제),위생화학,23
2014,약사(4년제),미생물학,23
2014,약사(4년제),약사 및 마약류 관리에 관한 법령,25
2014,약사(4년제),정성분석학,23
2014,약사(4년제),정량분석학,23
2014,약사(4년제),약제학,23
2014,약사(4년제),대한민국약전,23
2014,약사(4년제),유기약품제조학,23
2014,약사(4년제),무기약품제조학,23
2014,약사(4년제),생약학,23
2014,약사(4년제),약물학(R형),2
2014,약사(4년제),생화학(R형),2
2014,약사(4년제),위생화학(R형),2
2014,약사(4년제),미생물학(R형),2
2014,약사(4년제),정성분석학(R형),2
2014,약사(4년제),정량분석학(R형),2
2014,약사(4년제),약제학(R형),2
2014,약사(4년제),대한민국약전(R형),2
2014,약사(4년제),유기약품제조학(R형),2
2014,약사(4년제),무기약품제조학(R형),2
2014,약사(4년제),생약학(R형),2
2014,영양사                                  ,영양학,60
2014,영양사                                  ,생화학,20
2014,영양사                                  ,생리학,20
2014,영양사                                  ,식품위생학,20
2014,영양사                                  ,영양교육,20
2014,영양사                                  ,식사요법,40
2014,영양사                                  ,식품위생 관계 법규,20
2014,영양사                                  ,단체급식관리,50
2014,영양사                                  ,식품학 및 조리원리,50
2014,요양보호사                              ,요양보호론,40
2014,요양보호사                              ,요양보호론,35
2014,요양보호사                              ,요양보호론,35
2014,요양보호사                              ,실기시험,45
2014,요양보호사                              ,실기시험,45
2014,요양보호사                              ,실기시험,40
2014,위생사                                  ,위생 관계 법령,30
2014,위생사                                  ,환경위생학,60
2014,위생사                                  ,위생곤충학,30
2014,위생사                                  ,공중보건학,40
2014,위생사                                  ,식품위생학,50
2014,위생사                                  ,실기시험,50
2014,응급구조사1급                           ,1급응급구조사 실기,60
2014,응급구조사1급                           ,기초의학,40
2014,응급구조사1급                           ,응급환자관리,40
2014,응급구조사1급                           ,전문응급처치학총론,40
2014,응급구조사1급                           ,전문응급처치학각론,90
2014,응급구조사1급                           ,응급의료관련법령,30
2014,응급구조사2급                           ,2급응급구조사 실기,60
2014,응급구조사2급                           ,기본응급처치학총론,30
2014,응급구조사2급                           ,기본응급환자관리,30
2014,응급구조사2급                           ,응급의료관련법령,20
2014,응급구조사2급                           ,기본응급처치학각론,50
2014,응급구조사2급                           ,응급의료장비,20
2014,의사                                    ,의학총론1,66
2014,의사                                    ,의학총론2(R형),14
2014,의사                                    ,의학각론1(R형),42
2014,의사                                    ,보건의약관계 법규,20
2014,의사                                    ,의학각론2,48
2014,의사                                    ,의학각론3,70
2014,의사                                    ,의학각론4,70
2014,의사                                    ,의학각론5,70
2014,의지보조기기사                          ,의지보조기기사 주관식 실기,100
2014,의지보조기기사                          ,보건의료 관계 법규,20
2014,의지보조기기사                          ,운동·생체역학,20
2014,의지보조기기사                          ,재활공학·재료학,20
2014,의지보조기기사                          ,보조기학,60
2014,의지보조기기사                          ,해부·생리학,30
2014,의지보조기기사                          ,재활의학,40
2014,의지보조기기사                          ,의지학,60
2014,임상병리사                              ,의료관계법규,20
2014,임상병리사                              ,임상검사이론I,80
2014,임상병리사                              ,임상병리사 실기,65
2014,작업치료사                              ,작업치료학 기초,70
2014,작업치료사                              ,의료관계법규,20
2014,작업치료사                              ,작업치료학,100
2014,작업치료사                              ,작업치료사 실기,50
2014,조산사                                  ,신생아간호학,35
2014,조산사                                  ,모자보건학,20
2014,조산사                                  ,모자보건법,10
2014,치과기공사                              ,치과기공학 기초,75
2014,치과기공사                              ,의료관계법규,20
2014,치과기공사                              ,치과기공 주관식 실기,100
2014,치과위생사                              ,의료관계법규,20
2014,치과위생사                              ,치위생학Ⅰ,80
2014,치과위생사                              ,치위생학Ⅱ,100
2014,치과위생사                              ,치과위생사 주관식 실기,100
2014,치과의사                                ,구강내과학,15
2014,치과의사                                ,치과보철학,40
2014,치과의사                                ,소아치과학,26
2014,치과의사                                ,치과교정학,33
2014,치과의사                                ,구강병리학,15
2014,치과의사                                ,구강생물학,24
2014,치과의사                                ,구강악안면방사선학,26
2014,치과의사                                ,치주과학,26
2014,치과의사                                ,구강악안면외과학,40
2014,치과의사                                ,치과보존학,40
2014,치과의사                                ,구강보건학,20
2014,치과의사                                ,치과재료학,15
2014,치과의사                                ,보건의약관계 법규,20
2014,한약사                                  ,한약의 생산 및 제조,40
2014,한약사                                  ,한약감정,35
2014,한약사                                  ,한약학의 기초,45
2014,한약사                                  ,한약의 보관 및 유통,20
2014,한의사                                  ,내과학Ⅰ,100
2014,한의사                                  ,내과학Ⅱ,40
2014,한의사                                  ,침구학,60
2014,한의사                                  ,보건의약관계 법규,20
2014,한의사                                  ,외과학,20
2014,한의사                                  ,신경정신과학,20
2014,한의사                                  ,안이비인후과학,20
2014,한의사                                  ,부인과학,40
2014,한의사                                  ,소아과학,30
2014,한의사                                  ,예방의학,30
2014,한의사                                  ,한방생리학,20
2014,한의사                                  ,본초학,20
2015,1급언어재활사                           ,신경언어장애,24
2015,1급언어재활사                           ,언어발달장애,24
2015,1급언어재활사                           ,유창성장애,24
2015,1급언어재활사                           ,음성장애,24
2015,1급언어재활사                           ,조음음운장애,24
2015,1급언어재활사                           ,언어재활현장실무,20
2015,1급언어재활사 특례시험                  ,신경언어장애,20
2015,1급언어재활사 특례시험                  ,언어발달장애,20
2015,1급언어재활사 특례시험                  ,유창성장애,20
2015,1급언어재활사 특례시험                  ,음성장애,20
2015,1급언어재활사 특례시험                  ,조음음운장애,20
2015,2급언어재활사                           ,신경언어장애,30
2015,2급언어재활사                           ,유창성장애,25
2015,2급언어재활사                           ,음성장애,25
2015,2급언어재활사                           ,언어발달장애,35
2015,2급언어재활사                           ,조음음운장애,35
2015,2급언어재활사 특례시험                  ,신경언어장애,30
2015,2급언어재활사 특례시험                  ,유창성장애,25
2015,2급언어재활사 특례시험                  ,음성장애,25
2015,2급언어재활사 특례시험                  ,언어발달장애,35
2015,2급언어재활사 특례시험                  ,조음음운장애,35
2015,간호사                                  ,성인간호학,80
2015,간호사                                  ,모성간호학,40
2015,간호사                                  ,아동간호학,40
2015,간호사                                  ,지역사회간호학,40
2015,간호사                                  ,정신간호학,40
2015,간호사                                  ,간호관리학,40
2015,간호사                                  ,기본간호학,30
2015,간호사                                  ,보건의약관계 법규,20
2015,간호조무사                              ,기초간호학 개요,35
2015,간호조무사                              ,기초간호학 개요,40
2015,간호조무사                              ,보건간호학 개요,15
2015,간호조무사                              ,보건간호학 개요,20
2015,간호조무사                              ,공중보건학개론,20
2015,간호조무사                              ,공중보건학개론,20
2015,간호조무사                              ,실기,30
2015,간호조무사                              ,실기,20
2015,물리치료사                              ,물리치료 기초,60
2015,물리치료사                              ,물리치료 진단평가,50
2015,물리치료사                              ,물리치료 중재,70
2015,물리치료사                              ,의료관계법규,20
2015,물리치료사                              ,실기시험,60
2015,방사선사                                ,방사선이론,90
2015,방사선사                                ,의료관계법규,20
2015,방사선사                                ,방사선응용,90
2015,방사선사                                ,실기시험,50
2015,보건교육사 1급                          ,보건프로그램 개발 및 평가,30
2015,보건교육사 1급                          ,보건교육방법론,30
2015,보건교육사 1급                          ,보건사업관리,40
2015,보건교육사 2급                          ,보건프로그램 개발 및 평가,40
2015,보건교육사 2급                          ,보건교육방법론,20
2015,보건교육사 2급                          ,보건사업관리,20
2015,보건교육사 2급                          ,보건의료법규,20
2015,보건교육사 2급                          ,조사방법론,30
2015,보건교육사 2급                          ,보건의사소통,30
2015,보건교육사 2급                          ,보건학,20
2015,보건교육사 2급                          ,보건교육학,30
2015,보건교육사 3급                          ,보건프로그램 개발 및 평가,20
2015,보건교육사 3급                          ,보건학,30
2015,보건교육사 3급                          ,보건교육학,40
2015,보건교육사 3급                          ,보건의료법규,20
2015,보건의료정보관리사                      ,의무기록정보학I,97
2015,보건의료정보관리사                      ,의무기록정보학II,73
2015,보건의료정보관리사                      ,의료관계법규,20
2015,보건의료정보관리사                      ,실기시험,40
2015,안경사                                  ,시광학이론,85
2015,안경사                                  ,의료관계법규,20
2015,안경사                                  ,시광학응용,85
2015,안경사                                  ,실기시험,60
2015,약사(6년제),생명약학,100
2015,약사(6년제),산업약학,90
2015,약사(6년제),임상·실무약학1,77
2015,약사(6년제),임상·실무약학2,63
2015,약사(6년제),보건·의약 관계 법규,20
2015,약사(4년제),약물학,23
2015,약사(4년제),생화학,23
2015,약사(4년제),위생화학,23
2015,약사(4년제),미생물학,23
2015,약사(4년제),약사 및 마약류 관리에 관한 법령,25
2015,약사(4년제),정성분석학,23
2015,약사(4년제),정량분석학,23
2015,약사(4년제),약제학,23
2015,약사(4년제),대한민국약전,23
2015,약사(4년제),유기약품제조학,23
2015,약사(4년제),무기약품제조학,23
2015,약사(4년제),생약학,23
2015,약사(4년제),약물학(R형),2
2015,약사(4년제),생화학(R형),2
2015,약사(4년제),위생화학(R형),2
2015,약사(4년제),미생물학(R형),2
2015,약사(4년제),정성분석학(R형),2
2015,약사(4년제),정량분석학(R형),2
2015,약사(4년제),약제학(R형),2
2015,약사(4년제),대한민국약전(R형),2
2015,약사(4년제),유기약품제조학(R형),2
2015,약사(4년제),무기약품제조학(R형),2
2015,약사(4년제),생약학(R형),2
2015,영양사                                  ,영양학,60
2015,영양사                                  ,생화학,20
2015,영양사                                  ,생리학,20
2015,영양사                                  ,식품위생학,20
2015,영양사                                  ,영양교육,20
2015,영양사                                  ,식사요법,40
2015,영양사                                  ,식품위생 관계 법규,20
2015,영양사                                  ,단체급식관리,50
2015,영양사                                  ,식품학 및 조리원리,50
2015,요양보호사                              ,요양보호론,35
2015,요양보호사                              ,요양보호론,35
2015,요양보호사                              ,요양보호론,35
2015,요양보호사                              ,실기시험,45
2015,요양보호사                              ,실기시험,45
2015,요양보호사                              ,실기시험,45
2015,위생사                                  ,위생 관계 법령,30
2015,위생사                                  ,환경위생학,60
2015,위생사                                  ,위생곤충학,30
2015,위생사                                  ,공중보건학,40
2015,위생사                                  ,식품위생학,50
2015,위생사                                  ,실기시험,50
2015,응급구조사1급                           ,실기시험,60
2015,응급구조사1급                           ,기초의학,40
2015,응급구조사1급                           ,응급환자관리,40
2015,응급구조사1급                           ,전문응급처치학총론,40
2015,응급구조사1급                           ,전문응급처치학각론,90
2015,응급구조사1급                           ,응급의료관련법령,30
2015,응급구조사2급                           ,실기시험,60
2015,응급구조사2급                           ,기본응급처치학총론,30
2015,응급구조사2급                           ,기본응급환자관리,30
2015,응급구조사2급                           ,응급의료관련법령,20
2015,응급구조사2급                           ,기본응급처치학각론,50
2015,응급구조사2급                           ,응급의료장비,20
2015,의사                                    ,의학총론1,66
2015,의사                                    ,의학총론2(R형),14
2015,의사                                    ,의학각론1(R형),42
2015,의사                                    ,보건의약관계 법규,20
2015,의사                                    ,의학각론2,48
2015,의사                                    ,의학각론3,70
2015,의사                                    ,의학각론4,70
2015,의사                                    ,의학각론5,70
2015,의지보조기기사                          ,실기시험,100
2015,의지보조기기사                          ,보건의료 관계 법규,20
2015,의지보조기기사                          ,운동·생체역학,20
2015,의지보조기기사                          ,재활공학·재료학,20
2015,의지보조기기사                          ,보조기학,60
2015,의지보조기기사                          ,해부·생리학,30
2015,의지보조기기사                          ,재활의학,40
2015,의지보조기기사                          ,의지학,60
2015,임상병리사                              ,의료관계법규,20
2015,임상병리사                              ,임상검사이론I,80
2015,임상병리사                              ,실기시험,65
2015,작업치료사                              ,작업치료학 기초,70
2015,작업치료사                              ,의료관계법규,20
2015,작업치료사                              ,작업치료학,100
2015,작업치료사                              ,실기시험,50
2015,조산사                                  ,신생아간호학,35
2015,조산사                                  ,모자보건학,20
2015,조산사                                  ,모자보건법,10
2015,치과기공사                              ,치과기공학 기초,75
2015,치과기공사                              ,의료관계법규,20
2015,치과기공사                              ,실기시험,100
2015,치과위생사                              ,실기시험,100
2015,치과위생사                              ,의료관계법규,20
2015,치과위생사                              ,치위생학Ⅰ,80
2015,치과위생사                              ,치위생학Ⅱ,100
2015,치과의사                                ,구강내과학,15
2015,치과의사                                ,치과보철학,40
2015,치과의사                                ,소아치과학,26
2015,치과의사                                ,치과교정학,33
2015,치과의사                                ,구강병리학,15
2015,치과의사                                ,구강생물학,24
2015,치과의사                                ,구강악안면방사선학,26
2015,치과의사                                ,치주과학,26
2015,치과의사                                ,구강악안면외과학,40
2015,치과의사                                ,치과보존학,40
2015,치과의사                                ,구강보건학,20
2015,치과의사                                ,치과재료학,15
2015,치과의사                                ,보건의약관계 법규,20
2015,한약사                                  ,보건·의약 관계 법규,30
2015,한의사                                  ,내과학Ⅰ,100
2015,한의사                                  ,내과학Ⅱ,40
2015,한의사                                  ,침구학,60
2015,한의사                                  ,보건의약관계 법규,20
2015,한의사                                  ,외과학,20
2015,한의사                                  ,신경정신과학,20
2015,한의사                                  ,안이비인후과학,20
2015,한의사                                  ,부인과학,40
2015,한의사                                  ,소아과학,30
2015,한의사                                  ,예방의학,30
2015,한의사                                  ,한방생리학,20
2015,한의사                                  ,본초학,20
2016,1급언어재활사                           ,신경언어장애,24
2016,1급언어재활사                           ,언어발달장애,24
2016,1급언어재활사                           ,유창성장애,24
2016,1급언어재활사                           ,음성장애,24
2016,1급언어재활사                           ,조음음운장애,24
2016,1급언어재활사                           ,언어재활현장실무,20
2016,2급언어재활사                           ,신경언어장애,30
2016,2급언어재활사                           ,유창성장애,25
2016,2급언어재활사                           ,음성장애,25
2016,2급언어재활사                           ,언어발달장애,35
2016,2급언어재활사                           ,조음음운장애,35
2016,간호사                                  ,성인간호학,70
2016,간호사                                  ,모성간호학,35
2016,간호사                                  ,아동간호학,35
2016,간호사                                  ,지역사회간호학,35
2016,간호사                                  ,정신간호학,35
2016,간호사                                  ,간호관리학,35
2016,간호사                                  ,기본간호학,30
2016,간호사                                  ,보건의약관계 법규,20
2016,간호조무사                              ,기초간호학 개요,35
2016,간호조무사                              ,기초간호학 개요,35
2016,간호조무사                              ,보건간호학 개요,15
2016,간호조무사                              ,보건간호학 개요,15
2016,간호조무사                              ,공중보건학개론,20
2016,간호조무사                              ,공중보건학개론,20
2016,간호조무사                              ,실기,30
2016,간호조무사                              ,실기,30
2016,물리치료사                              ,물리치료 기초,60
2016,물리치료사                              ,물리치료 진단평가,50
2016,물리치료사                              ,물리치료 중재,70
2016,물리치료사                              ,의료관계법규,20
2016,물리치료사                              ,실기시험,60
2016,방사선사                                ,방사선이론,90
2016,방사선사                                ,의료관계법규,20
2016,방사선사                                ,방사선응용,90
2016,방사선사                                ,실기시험,50
2016,보건교육사 1급                          ,보건프로그램 개발 및 평가,20
2016,보건교육사 1급                          ,보건교육방법론,20
2016,보건교육사 1급                          ,보건사업관리,20
2016,보건교육사 2급                          ,보건프로그램 개발 및 평가,25
2016,보건교육사 2급                          ,보건교육방법론,20
2016,보건교육사 2급                          ,보건사업관리,20
2016,보건교육사 2급                          ,보건의료법규,20
2016,보건교육사 2급                          ,조사방법론,25
2016,보건교육사 2급                          ,보건의사소통,25
2016,보건교육사 2급                          ,보건학,20
2016,보건교육사 2급                          ,보건교육학,25
2016,보건교육사 3급                          ,보건프로그램 개발 및 평가,30
2016,보건교육사 3급                          ,보건학,30
2016,보건교육사 3급                          ,보건교육학,30
2016,보건교육사 3급                          ,보건의료법규,20
2016,보건의료정보관리사                      ,의무기록정보학1,97
2016,보건의료정보관리사                      ,의무기록정보학2,73
2016,보건의료정보관리사                      ,의료관계법규,20
2016,보건의료정보관리사                      ,실기시험,40
2016,안경사                                  ,시광학이론,85
2016,안경사                                  ,의료관계법규,20
2016,안경사                                  ,시광학응용,85
2016,안경사                                  ,실기시험,60
2016,약사(6년제),생명약학,100
2016,약사(6년제),산업약학,90
2016,약사(6년제),임상·실무약학1,77
2016,약사(6년제),임상·실무약학2,63
2016,약사(6년제),보건·의약 관계 법규,20
2016,약사(4년제),약물학,23
2016,약사(4년제),생화학,23
2016,약사(4년제),위생화학,23
2016,약사(4년제),미생물학,23
2016,약사(4년제),약사 및 마약류 관리에 관한 법령,25
2016,약사(4년제),정성분석학,23
2016,약사(4년제),정량분석학,23
2016,약사(4년제),약제학,23
2016,약사(4년제),대한민국약전,23
2016,약사(4년제),유기약품제조학,23
2016,약사(4년제),무기약품제조학,23
2016,약사(4년제),생약학,23
2016,약사(4년제),약물학(R형),2
2016,약사(4년제),생화학(R형),2
2016,약사(4년제),위생화학(R형),2
2016,약사(4년제),미생물학(R형),2
2016,약사(4년제),정성분석학(R형),2
2016,약사(4년제),정량분석학(R형),2
2016,약사(4년제),약제학(R형),2
2016,약사(4년제),대한민국약전(R형),2
2016,약사(4년제),유기약품제조학(R형),2
2016,약사(4년제),무기약품제조학(R형),2
2016,약사(4년제),생약학(R형),2
2016,영양사                                  ,영양학,60
2016,영양사                                  ,생화학,20
2016,영양사                                  ,생리학,20
2016,영양사                                  ,식품위생학,20
2016,영양사                                  ,영양교육,20
2016,영양사                                  ,식사요법,40
2016,영양사                                  ,식품위생 관계 법규,20
2016,영양사                                  ,단체급식관리,50
2016,영양사                                  ,식품학 및 조리원리,50
2016,요양보호사                              ,요양보호론,35
2016,요양보호사                              ,요양보호론,35
2016,요양보호사                              ,요양보호론,35
2016,요양보호사                              ,실기시험,45
2016,요양보호사                              ,실기시험,45
2016,요양보호사                              ,실기시험,45
2016,위생사                                  ,위생 관계 법령,30
2016,위생사                                  ,환경위생학,60
2016,위생사                                  ,위생곤충학,30
2016,위생사                                  ,공중보건학,40
2016,위생사                                  ,식품위생학,50
2016,위생사                                  ,실기시험,50
2016,응급구조사1급                           ,실기시험,60
2016,응급구조사1급                           ,기초의학,30
2016,응급구조사1급                           ,응급환자관리,40
2016,응급구조사1급                           ,전문응급처치학총론,30
2016,응급구조사1급                           ,응급의료관련법령,20
2016,응급구조사2급                           ,실기시험,60
2016,응급구조사2급                           ,기본응급처치학총론,20
2016,응급구조사2급                           ,기본응급환자관리,20
2016,응급구조사2급                           ,응급의료관련법령,20
2016,응급구조사2급                           ,기본응급처치학각론,60
2016,응급구조사2급                           ,응급의료장비,20
2016,의사                                    ,의학총론1,68
2016,의사                                    ,의학총론2(R형),12
2016,의사                                    ,의학각론1(R형),48
2016,의사                                    ,보건의약관계 법규,20
2016,의사                                    ,의학각론2,42
2016,의사                                    ,의학각론3,70
2016,의사                                    ,의학각론4,70
2016,의사                                    ,의학각론5,70
2016,의지보조기기사                          ,실기시험,100
2016,의지보조기기사                          ,보건의료 관계 법규,20
2016,의지보조기기사                          ,운동·생체역학,20
2016,의지보조기기사                          ,재활공학·재료학,20
2016,의지보조기기사                          ,보조기학,60
2016,의지보조기기사                          ,해부·생리학,30
2016,의지보조기기사                          ,재활의학,40
2016,의지보조기기사                          ,의지학,60
2016,임상병리사                              ,의료관계법규,20
2016,임상병리사                              ,임상검사이론I,80
2016,임상병리사                              ,실기시험,65
2016,작업치료사                              ,작업치료학 기초,70
2016,작업치료사                              ,의료관계법규,20
2016,작업치료사                              ,작업치료학,100
2016,작업치료사                              ,실기시험,50
2016,조산사                                  ,신생아간호학,35
2016,조산사                                  ,모자보건학,20
2016,조산사                                  ,모자보건법,10
2016,치과기공사                              ,치과기공학 기초,75
2016,치과기공사                              ,의료관계법규,20
2016,치과기공사                              ,실기시험,100
2016,치과위생사                              ,실기시험,100
2016,치과위생사                              ,의료관계법규,20
2016,치과위생사                              ,치위생학1,80
2016,치과위생사                              ,치위생학2,100
2016,치과의사                                ,구강내과학,15
2016,치과의사                                ,치과보철학,40
2016,치과의사                                ,소아치과학,26
2016,치과의사                                ,치과교정학,33
2016,치과의사                                ,구강병리학,15
2016,치과의사                                ,구강생물학,24
2016,치과의사                                ,영상치의학,26
2016,치과의사                                ,치주과학,26
2016,치과의사                                ,구강악안면외과학,40
2016,치과의사                                ,치과보존학,40
2016,치과의사                                ,구강보건학,20
2016,치과의사                                ,치과재료학,15
2016,치과의사                                ,보건의약관계 법규,20
2016,한약사                                  ,보건·의약 관계 법규,30
2016,한의사                                  ,내과학Ⅰ,90
2016,한의사                                  ,내과학Ⅱ,36
2016,한의사                                  ,침구학,54
2016,한의사                                  ,보건의약관계 법규,20
2016,한의사                                  ,외과학,18
2016,한의사                                  ,신경정신과학,18
2016,한의사                                  ,안이비인후과학,18
2016,한의사                                  ,부인과학,36
2016,한의사                                  ,소아과학,27
2016,한의사                                  ,예방의학,27
2016,한의사                                  ,한방생리학,18
2016,한의사                                  ,본초학,18
2017,1급언어재활사                           ,신경언어장애,24
2017,1급언어재활사                           ,언어발달장애,24
2017,1급언어재활사                           ,유창성장애,24
2017,1급언어재활사                           ,음성장애,24
2017,1급언어재활사                           ,조음음운장애,24
2017,1급언어재활사                           ,언어재활현장실무,20
2017,2급언어재활사                           ,신경언어장애,30
2017,2급언어재활사                           ,유창성장애,25
2017,2급언어재활사                           ,음성장애,25
2017,2급언어재활사                           ,언어발달장애,35
2017,2급언어재활사                           ,조음음운장애,35
2017,간호사                                  ,성인간호학,70
2017,간호사                                  ,모성간호학,35
2017,간호사                                  ,아동간호학,35
2017,간호사                                  ,지역사회간호학,35
2017,간호사                                  ,정신간호학,35
2017,간호사                                  ,간호관리학,35
2017,간호사                                  ,기본간호학,30
2017,간호사                                  ,보건의약관계 법규,20
2017,간호조무사                              ,기초간호학 개요,35
2017,간호조무사                              ,기초간호학 개요,35
2017,간호조무사                              ,보건간호학 개요,15
2017,간호조무사                              ,보건간호학 개요,15
2017,간호조무사                              ,공중보건학개론,20
2017,간호조무사                              ,공중보건학개론,20
2017,간호조무사                              ,실기,30
2017,간호조무사                              ,실기,30
2017,보건교육사 1급                          ,보건프로그램 개발 및 평가,20
2017,보건교육사 1급                          ,보건교육방법론,20
2017,보건교육사 1급                          ,보건사업관리,20
2017,보건교육사 2급                          ,보건프로그램 개발 및 평가,25
2017,보건교육사 2급                          ,보건교육방법론,20
2017,보건교육사 2급                          ,보건사업관리,20
