id,이용시간
139516,609
139517,216
139518,264
139519,68
139520,86
139521,679
139522,84
139523,381
139524,94
139525,18
139526,90
139527,9
139528,184
139529,22
139530,70
139531,44
139532,23
139533,646
139534,236
139535,736
139536,5
139537,40
139538,34
139539,30
139540,129
139541,24
139542,53
139543,44
139544,107
139545,234
139546,381
139547,235
139548,189
139549,57
139550,99
139551,211
139552,99
139553,105
139554,47
139555,318
139556,153
139557,381
139558,1226
139559,1586
139560,1049
139561,54
139562,78
139563,436
139564,798
139565,488
139566,24
139567,28
139568,370
139569,646
139570,364
139571,195
139572,1981
139573,274
139574,28
139575,59
139576,42
139577,350
139578,252
139579,279
139580,59
139581,16
139582,217
139583,293
139584,4
139585,46
139586,17
139587,32
139588,729
139589,88
139590,23
139591,604
139592,557
139593,329
139594,76
139595,64
139596,14
139597,107
139598,57
139599,160
139600,107
139601,711
139602,55
139603,4177
139604,1661
139605,1507
139606,92
139607,31
139608,312
139609,266
139610,98
139611,1099
139612,449
139613,55
139614,6
139615,372
139616,5264
139617,1543
139618,84
139619,1046
139620,503
139621,71
139622,55
139623,3461
139624,720
139625,862
139626,67
139627,283
139628,2143
139629,1434
139630,326
139631,590
139632,324
139633,108
139634,111
139635,249
139636,807
139637,10732
139638,2486
139639,1198
139640,400
139641,218
139642,93
139643,210
139644,3079
139645,599
139646,21
139647,147
139648,918
139649,10
139650,7648
139651,3242
139652,1700
139653,932
139654,5
139655,158
139656,1249
139657,436
139658,292
139659,9254
139660,5711
139661,350
139662,14
139663,12
139664,3758
139665,1784
139666,502
139667,139
139668,93
139669,279
139670,675
139671,160
139672,128
139673,95
139674,35
139675,519
139676,73
139677,469
139678,2322
139679,1032
139680,11624
139681,5601
139682,5494
139683,1182
139684,827
139685,432
139686,930
139687,39
139688,459
139689,3642
139690,870
139691,21
139692,1769
139693,1398
139694,483
139695,774
139696,9886
139697,7537
139698,9916
139699,7
139700,923
139701,911
139702,791
139703,331
139704,109
139705,3896
139706,3081
139707,4299
139708,3634
139709,3907
139710,2889
139711,2808
139712,661
139713,236
139714,174
139715,347
139716,867
139717,290
139718,149
139719,536
139720,443
139721,573
139722,982
139723,5225
139724,5891
139725,15164
139726,7625
139727,5298
139728,108
139729,133
139730,446
139731,1338
139732,29
139733,67
139734,312
139735,112
139736,135
139737,916
139738,1629
139739,963
139740,892
139741,1316
139742,5413
139743,3128
139744,1687
139745,663
139746,130
139747,476
139748,153
139749,171
139750,117
139751,508
139752,1847
139753,1991
139754,1864
139755,428
139756,205
139757,1756
139758,2911
139759,655
139760,19
139761,16
139762,30
139763,255
139764,16
139765,73
139766,846
139767,137
139768,12
139769,11
139770,24
139771,117
139772,63
139773,556
139774,925
139775,30
139776,56
139777,35
139778,5
139779,16
139780,656
139781,27
139782,132
139783,116
139784,188
139785,7
139786,1077
139787,416
139788,238
139789,19
139790,32
139791,19
139792,91
139793,456
139794,98
139795,96
139796,202
139797,975
139798,775
139799,232
139800,10
139801,810
139802,375
139803,42
139804,39
139805,80
139806,37
139807,156
139808,20
139809,44
139810,1130
139811,996
139812,157
139813,21
139814,14
139815,254
139816,79
139817,570
139818,1365
139819,399
139820,254
139821,217
139822,1141
139823,495
139824,802
139825,31
139826,63
139827,349
139828,270
139829,649
139830,143
139831,90
139832,624
139833,5477
139834,1125
139835,957
139836,1135
139837,78
139838,20
139839,20
139840,160
139841,109
139842,365
139843,915
139844,45
139845,1118
139846,1922
139847,522
139848,1920
139849,526
139850,29
139851,35
139852,31
139853,219
139854,44
139855,185
139856,516
139857,41
139858,71
139859,244
139860,27
139861,39
139862,135
139863,537
139864,459
139865,734
139866,33
139867,118
139868,640
139869,29
139870,7
139871,168
139872,4
139873,79
139874,364
139875,21
139876,170
139877,143
139878,100
139879,43
139880,70
139881,1151
139882,442
139883,3196
139884,1571
139885,1201
139886,147
139887,11
139888,452
139889,565
139890,374
139891,48
139892,900
139893,431
139894,263
139895,744
139896,1611
139897,367
139898,98
139899,167
139900,238
139901,163
139902,50
139903,1102
139904,1223
139905,32
139906,84
139907,2113
139908,1489
139909,1206
139910,58
139911,151
139912,24
139913,1525
139914,210
139915,44
139916,62
139917,62
139918,163
139919,15
139920,22
139921,30
139922,55
139923,216
139924,512
139925,546
139926,89
139927,27
139928,114
139929,12
139930,315
139931,115
139932,9
139933,278
139934,311
139935,1160
139936,193
139937,130
139938,197
139939,211
139940,88
139941,80
139942,116
139943,120
139944,120
139945,11
139946,23
139947,406
139948,247
139949,146
139950,9
139951,2759
139952,1251
139953,1190
139954,821
139955,103
139956,258
139957,217
139958,211
139959,43
139960,51
139961,731
139962,621
139963,128
139964,158
139965,10
139966,790
139967,1448
139968,1256
139969,239
139970,99
139971,281
139972,163
139973,156
139974,4040
139975,1051
139976,191
139977,51
139978,162
139979,10
139980,16
139981,907
139982,191
139983,81
139984,59
139985,39
139986,299
139987,146
139988,81
139989,54
139990,71
139991,3134
139992,2614
139993,2178
139994,1528
139995,26
139996,304
139997,18
139998,1387
139999,839
140000,1756
140001,2430
140002,990
140003,219
140004,131
140005,45
140006,49
140007,49
140008,542
140009,330
140010,2927
140011,473
140012,92
140013,23
140014,169
140015,9
140016,573
140017,200
140018,41
140019,39
140020,1005
140021,207
140022,391
140023,32
140024,283
140025,4245
140026,1175
140027,1268
140028,7
140029,25
140030,28
140031,474
140032,39
140033,198
140034,146
140035,1815
140036,787
140037,265
140038,697
140039,32
140040,150
140041,2250
140042,690
140043,119
140044,1281
140045,1058
140046,125
140047,79
140048,12
140049,128
140050,338
140051,195
140052,331
140053,88
140054,43
140055,13
140056,1916
140057,2703
140058,1655
140059,312
140060,303
140061,37
140062,458
140063,83
140064,940
140065,675
140066,257
140067,1401
140068,1039
140069,548
140070,29
140071,44
140072,296
140073,1139
140074,380
140075,35
140076,186
140077,12
140078,28
140079,366
140080,142
140081,37
140082,210
140083,2777
140084,1833
140085,857
140086,619
140087,137
140088,11
140089,221
140090,40
140091,153
140092,79
140093,9
140094,3319
140095,1531
140096,1508
140097,545
140098,806
140099,82
140100,70
140101,1923
140102,540
140103,263
140104,403
140105,183
140106,57
140107,127
140108,280
140109,231
140110,7
140111,88
140112,52
140113,3111
140114,1422
140115,4304
140116,536
140117,79
140118,452
140119,440
140120,1040
140121,797
140122,217
140123,240
140124,40
140125,578
140126,1222
140127,1146
140128,623
140129,407
140130,15
140131,4606
140132,1692
140133,500
140134,107
140135,270
140136,98
140137,465
140138,28
140139,24
140140,1378
140141,453
140142,143
140143,28
140144,37
140145,21
140146,616
140147,117
140148,356
140149,5780
140150,4094
140151,3243
140152,112
140153,6
140154,532
140155,50
140156,188
140157,17
140158,6
140159,2200
140160,1217
140161,435
140162,51
140163,62
140164,15
140165,2008
140166,3217
140167,2554
140168,1495
140169,191
140170,101
140171,96
140172,43
140173,30
140174,36
140175,1347
140176,862
140177,254
140178,148
140179,30
140180,331
140181,54
140182,303
140183,224
140184,18
140185,243
140186,3542
140187,758
140188,151
140189,199
140190,245
140191,12
140192,105
140193,1508
140194,689
140195,275
140196,231
140197,17
140198,1908
140199,1123
140200,3084
140201,157
140202,35
140203,20
140204,292
140205,169
140206,44
140207,23
140208,69
140209,13
140210,24
140211,15
140212,174
140213,632
140214,3523
140215,98
140216,98
140217,215
140218,17
140219,16
140220,50
140221,660
140222,87
140223,40
140224,481
140225,118
140226,2107
140227,981
140228,641
140229,69
140230,146
140231,147
140232,303
140233,35
140234,888
140235,976
140236,126
140237,49
140238,991
140239,997
140240,782
140241,437
140242,411
140243,42
140244,75
140245,68
140246,24
140247,164
140248,156
140249,69
140250,150
140251,10
140252,40
140253,83
140254,81
140255,184
140256,67
140257,42
140258,220
140259,335
140260,23
140261,97
140262,612
140263,328
140264,54
140265,33
140266,73
140267,82
140268,67
140269,885
140270,1255
140271,595
140272,41
140273,50
140274,4
140275,184
140276,147
140277,32
140278,14
140279,20
140280,18
140281,568
140282,643
140283,977
140284,128
140285,62
140286,28
140287,21
140288,454
140289,357
140290,14
140291,39
140292,23
140293,112
140294,10
140295,244
140296,349
140297,16
140298,7
140299,75
140300,243
140301,405
140302,625
140303,11
140304,90
140305,414
140306,32
140307,35
140308,210
140309,69
140310,99
140311,388
140312,623
140313,51
140314,97
140315,28
140316,106
140317,40
140318,11
140319,246
140320,384
140321,35
140322,41
140323,195
140324,96
140325,103
140326,48
140327,385
140328,76
140329,47
140330,61
140331,2256
140332,1010
140333,103
140334,58
140335,19
140336,146
140337,27
140338,33
140339,371
140340,212
140341,79
140342,55
140343,168
140344,119
140345,221
140346,140
140347,92
140348,33
140349,95
140350,58
140351,257
140352,150
140353,209
140354,83
140355,196
140356,99
140357,774
140358,355
140359,68
140360,51
140361,5
140362,433
140363,94
140364,385
140365,416
140366,1103
140367,888
140368,102
140369,72
140370,46
140371,119
140372,108
140373,361
140374,129
140375,252
140376,30
140377,226
140378,118
140379,1068
140380,878
140381,102
140382,97
140383,324
140384,79
140385,237
140386,26
140387,125
140388,466
140389,559
140390,46
140391,775
140392,238
140393,404
140394,41
140395,44
140396,394
140397,50
140398,222
140399,32
140400,70
140401,36
140402,56
140403,94
140404,5
140405,159
140406,329
140407,430
140408,1283
140409,849
140410,343
140411,45
140412,39
140413,72
140414,350
140415,616
140416,79
140417,501
140418,9
140419,1294
140420,421
140421,911
140422,7
140423,116
140424,31
140425,66
140426,2
140427,326
140428,82
140429,210
140430,19
140431,59
140432,97
140433,7
140434,172
140435,108
140436,47
140437,104
140438,14
140439,15
140440,25
140441,86
140442,50
140443,34
140444,15
140445,53
140446,62
140447,596
140448,386
140449,147
140450,93
140451,304
140452,128
140453,108
140454,265
140455,38
140456,1031
140457,534
140458,123
140459,189
140460,122
140461,226
140462,136
140463,66
140464,18
140465,317
140466,763
140467,192
140468,59
140469,488
140470,427
140471,420
140472,96
140473,64
140474,23
140475,12
140476,160
140477,51
140478,24
140479,62
140480,94
140481,61
140482,40
140483,1402
140484,126
140485,77
140486,348
140487,24
140488,8
140489,109
140490,677
140491,24
140492,376
140493,727
140494,19
140495,0
140496,0
140497,348
140498,150
140499,94
140500,157
140501,11
140502,42
140503,555
140504,120
140505,0
140506,43
140507,171
140508,94
140509,25
140510,47
140511,75
140512,0
140513,1
140514,45
140515,27
140516,6
140517,17
140518,16
140519,377
140520,171
140521,74
140522,16
140523,133
140524,746
140525,51
140526,117
140527,314
140528,266
140529,55
140530,301
140531,1
140532,120
140533,0
140534,0
140535,390
140536,9
140537,9
140538,185
140539,52
140540,1229
140541,681
140542,10478
140543,1660
140544,191
140545,195
140546,219
140547,164
140548,16
140549,85
140550,2150
140551,840
140552,27
140553,2223
140554,584
140555,387
140556,12702
140557,2550
140558,1192
140559,716
140560,159
140561,88
140562,39
140563,1289
140564,57
140565,93
140566,9
140567,27
140568,1687
140569,399
140570,381
140571,51
140572,138
140573,5802
140574,484
140575,9
140576,245
140577,178
140578,25
140579,28
140580,1189
140581,2913
140582,691
140583,367
140584,287
140585,175
140586,150
140587,105
140588,2966
140589,335
140590,38
140591,1872
140592,430
140593,13
140594,191
140595,71
140596,1259
140597,4390
140598,3272
140599,2059
140600,1943
140601,197
140602,133
140603,852
140604,128
140605,158
140606,107
140607,3288
140608,858
140609,59
140610,1159
140611,2029
140612,2357
140613,1420
140614,1015
140615,386
140616,6607
140617,780
140618,184
140619,380
140620,466
140621,216
140622,1286
140623,549
140624,741
140625,240
140626,469
140627,2031
140628,1913
140629,594
140630,528
140631,149
140632,64268
140633,303272
140634,56501
140635,27246
140636,6784
140637,642
140638,118
140639,3538
140640,4824
140641,19344
140642,2940
140643,109
140644,115
140645,54317
140646,1159
140647,355
140648,104
140649,4917
140650,8798
140651,87
140652,7222
140653,60868
140654,11706
140655,6271
140656,1249
140657,504
140658,846
140659,5482
140660,1460
140661,1127
140662,131
140663,1125
140664,10764
140665,5721
140666,570
140667,663
140668,2419
140669,14504
140670,10251
140671,6644
140672,2027
140673,740
140674,94
140675,117
140676,417
140677,88
140678,211
140679,114
140680,45
140681,949
140682,1140
140683,189
140684,234
140685,104
140686,665
140687,146
140688,192
140689,135
140690,32
140691,2295
140692,258
140693,1552
140694,474
140695,70
140696,56
140697,7
140698,3135
140699,8342
140700,4977
140701,3129
140702,1860
140703,524
140704,334
140705,601
140706,1241
140707,810
140708,826
140709,152
140710,3292
140711,2792
140712,1812
140713,884
140714,45
140715,5351
140716,2700
140717,1741
140718,2645
140719,4
140720,97
140721,335
140722,245
140723,35
140724,51
140725,21
140726,108
140727,839
140728,942
140729,3260
140730,400
140731,13
140732,338
140733,45
140734,1581
140735,342
140736,266
140737,2581
140738,918
140739,15
140740,10
140741,2301
140742,1035
140743,57
140744,1736
140745,15319
140746,3508
140747,3163
140748,290
140749,137
140750,283
140751,2181
140752,108
140753,224
140754,6843
140755,4886
140756,833
140757,576
140758,21
140759,455
140760,7097
140761,4635
140762,882
140763,446
140764,47
140765,1004
140766,794
140767,21
140768,226
140769,45
140770,315
140771,255
140772,111
140773,275
140774,149
140775,1357
140776,618
140777,39
140778,18
140779,55
140780,657
140781,48
140782,56
140783,6
140784,2522
140785,292
140786,152
140787,79
140788,33
140789,721
140790,261
140791,555
140792,26
140793,171
140794,106
140795,26
140796,201
140797,99
140798,125
140799,38
140800,564
140801,120
140802,131
140803,842
140804,5539
140805,5536
140806,1495
140807,1457
140808,86
140809,313
140810,28
140811,404
140812,170
140813,589
140814,140
140815,1091
140816,1081
140817,34
140818,142
140819,3103
140820,2229
140821,811
140822,190
140823,215
140824,198
140825,3532
140826,357
140827,191
140828,123
140829,178
140830,733
140831,864
140832,274
140833,53
140834,54
140835,4463
140836,3377
140837,2299
140838,1391
140839,401
140840,179
140841,13
140842,32
140843,409
140844,143
140845,131
140846,218
140847,5
140848,2440
140849,1528
140850,695
140851,186
140852,2204
140853,1662
140854,1335
140855,193
140856,1205
140857,36
140858,104
140859,106
140860,208
140861,780
140862,12076
140863,2597
140864,909
140865,138
140866,3243
140867,973
140868,134
140869,267
140870,20
140871,1522
140872,2182
140873,129
140874,848
140875,10342
140876,3074
140877,172
140878,159
140879,1003
140880,680
140881,1064
140882,326
140883,67
140884,5227
140885,4441
140886,893
140887,366
140888,0
140889,120
140890,3158
140891,4604
140892,1587
140893,726
140894,1391
140895,1069
140896,183
140897,244
140898,205
140899,423
140900,542
140901,9157
140902,152
140903,45889
140904,13019
140905,6178
140906,264
140907,31
140908,819
140909,2374
140910,776
140911,127
140912,427
140913,11322
140914,2441
140915,1396
140916,60
140917,108
140918,5371
140919,2392
140920,1329
140921,406
140922,720
140923,8993
140924,5075
140925,4586
140926,2232
140927,325
140928,103
140929,118
140930,59
140931,1233
140932,881
140933,159
140934,1519
140935,748
140936,636
140937,231
140938,220
140939,2678
140940,2930
140941,1396
140942,1504
140943,713
140944,146
140945,1136
140946,852
140947,8
140948,186
140949,798
140950,137
140951,107
140952,45973
140953,1170
140954,5
140955,643
140956,122
140957,2767
140958,200
140959,757
140960,8973
140961,3276
140962,774
140963,130
140964,6409
140965,2145
140966,197
140967,49
140968,9713
140969,6323
140970,2764
140971,86
140972,877
140973,684
140974,236
140975,76
140976,131
140977,4831
140978,3167
140979,1495
140980,526
140981,23
140982,2549
140983,747
140984,28
140985,782
140986,901
140987,666
140988,493
140989,178
140990,696
140991,104
140992,250
140993,201
140994,20
140995,8874
140996,2300
140997,790
140998,77
140999,246
141000,9616
141001,3549
141002,1197
141003,235
141004,59
141005,197
141006,7343
141007,3291
141008,646
141009,30
141010,820
141011,18041
141012,8083
141013,4183
141014,5294
141015,17
141016,8
141017,2112
141018,600
141019,466
141020,314
141021,6083
141022,3162
141023,98
141024,300
141025,7344
141026,2249
141027,1710
141028,1225
141029,73
141030,199
141031,259
141032,445
141033,112
141034,105
141035,116
141036,398
141037,1026
141038,18505
141039,730
141040,388
141041,222
141042,74
141043,121
141044,5129
141045,1034
141046,313
141047,191
141048,1338
141049,269
141050,97
141051,644
141052,13375
141053,6597
141054,1896
141055,27
141056,1381
141057,506
141058,28
141059,3397
141060,736
141061,682
141062,80
141063,5938
141064,1871
141065,507
141066,91
141067,395
141068,13
141069,294
141070,7725
141071,1403
141072,230
141073,14
141074,21
141075,381
141076,126
141077,1991
141078,366
141079,242
141080,27
141081,28
141082,47
141083,147
141084,233
141085,7890
141086,3535
141087,1353
141088,563
141089,200
141090,244
141091,839
141092,498
141093,571
141094,187
141095,2251
141096,499
141097,41
141098,39
141099,1544
141100,1124
141101,179
141102,399
141103,89
141104,914
141105,669
141106,394
141107,36
141108,80
141109,1796
141110,118
141111,376
141112,866
141113,447
141114,178
141115,2894
141116,1282
141117,193
141118,352
141119,13
141120,1046
141121,14
141122,516
141123,23
141124,563
141125,830
141126,11
141127,137
141128,88
141129,1773
141130,1926
141131,882
141132,185
141133,5
141134,287
141135,9
141136,623
141137,129
141138,726
141139,323
141140,52
141141,484
141142,225
141143,61
141144,334
141145,2377
141146,43
141147,49
141148,855
141149,270
141150,15
141151,11
141152,5480
141153,1283
141154,336
141155,248
141156,37
141157,185
141158,43
141159,1737
141160,976
141161,450
141162,5
141163,80
141164,32
141165,79
141166,2207
141167,1876
141168,582
141169,209
141170,187
141171,43
141172,70
141173,75
141174,109
141175,3040
141176,744
141177,746
141178,70
141179,21
141180,126
141181,193
141182,874
141183,218
141184,514
141185,348
141186,207
141187,161
141188,3111
141189,3107
141190,1019
141191,1120
141192,108
141193,326
141194,6
141195,101
141196,86
141197,1341
141198,653
141199,336
141200,149
141201,3156
141202,1183
141203,488
141204,59
141205,24
141206,268
141207,870
141208,161
141209,394
141210,54
141211,39
141212,847
141213,202
141214,276
141215,139
141216,239
141217,286
141218,2462
141219,1465
141220,466
141221,58
141222,167
141223,376
141224,45
141225,29
141226,644
141227,242
141228,12
141229,40
141230,868
141231,775
141232,1918
141233,465
141234,94
141235,66
141236,93
141237,87
141238,200
141239,511
141240,173
141241,66
141242,24
141243,541
141244,397
141245,57
141246,50
141247,243
141248,99
141249,59
141250,22
141251,359
141252,39
141253,227
141254,26
141255,1367
141256,755
141257,114
141258,1787
141259,279
141260,889
141261,167
141262,316
141263,112
141264,41
141265,55
141266,84
141267,49
141268,1831
141269,9089
141270,2760
141271,110
141272,132
141273,185
141274,715
141275,60
141276,119
141277,2001
141278,24
141279,958
141280,604
141281,230
141282,368
141283,8311
141284,2994
141285,535
141286,656
141287,177
141288,349
141289,16
141290,305
141291,130
141292,4598
141293,1602
141294,525
141295,128
141296,1224
141297,4812
141298,4267
141299,1671
141300,1388
141301,102
141302,309
141303,218
141304,1128
141305,363
141306,116
141307,28
141308,466
141309,55
141310,36
141311,565
141312,154
141313,326
141314,1178
141315,185
141316,70
141317,2
141318,71
141319,6
141320,512
141321,219
141322,11
141323,1103
141324,499
141325,387
141326,58
141327,5
141328,230
141329,35
141330,372
141331,157
141332,82
141333,109
141334,49
141335,36
141336,199
141337,96
141338,139
141339,232
141340,20
141341,48
141342,89
141343,120
141344,147
141345,388
141346,85
141347,130
141348,93
141349,366
141350,2249
141351,1124
141352,391
141353,422
141354,335
141355,1478
141356,258
141357,215
141358,61
141359,51
141360,36
141361,513
141362,383
141363,91
141364,21
141365,1518
141366,5
141367,40
141368,4
141369,81
141370,1
141371,477
141372,463
141373,9
141374,76
141375,636
141376,1477
141377,599
141378,162
141379,544
141380,1071
141381,263
141382,843
141383,104
141384,5600
141385,4742
141386,2241
141387,692
141388,53
141389,705
141390,329
141391,3886
141392,174
141393,98
141394,753
141395,8883
141396,1769
141397,652
141398,291
141399,635
141400,8052
141401,965
141402,57
141403,26765
141404,4368
141405,1517
141406,525
141407,1396
141408,277
141409,551
141410,7487
141411,323
141412,2574
141413,161
141414,5
141415,31
141416,280
141417,2738
141418,1092
141419,465
141420,54
141421,154
141422,57
141423,1280
141424,554
141425,120
141426,514
141427,473
141428,200
141429,459
141430,3744
141431,3267
141432,1340
141433,155
141434,70
141435,617
141436,296
141437,6
141438,342
141439,42
141440,2056
141441,1521
141442,467
141443,876
141444,581
141445,1716
141446,2410
141447,3
141448,6
141449,34
141450,233
141451,179
141452,660
141453,305
141454,170
141455,155
141456,14
141457,556
141458,287
141459,41
141460,678
141461,609
141462,54
141463,122
141464,1373
141465,481
141466,201
141467,220
141468,8
141469,1047
141470,202
141471,449
141472,96
141473,1273
141474,890
141475,254
141476,108
141477,45
141478,12
141479,111
141480,1801
141481,988
141482,1765
141483,445
141484,52
141485,46
141486,374
141487,219
141488,544
141489,53
141490,402
141491,4088
141492,1252
141493,672
141494,139
141495,595
141496,47
141497,23
141498,351
141499,1252
141500,577
141501,71
141502,19
141503,956
141504,30
141505,6331
141506,286
141507,472
141508,61
141509,182
141510,193
141511,110
141512,208
141513,2942
141514,822
141515,855
141516,137
141517,2510
141518,2346
141519,2411
141520,1204
141521,2264
141522,131
141523,293
141524,54
141525,158
141526,189
141527,212
141528,719
141529,1316
141530,706
141531,14
141532,197
141533,680
141534,171
141535,15
141536,572
141537,59
141538,126
141539,844
141540,904
141541,285
141542,817
141543,1229
141544,1401
141545,553
141546,369
141547,205
141548,44
141549,14
141550,306
141551,170
141552,107
141553,59
141554,64
141555,752
141556,897
141557,486
141558,595
141559,306
141560,172
141561,63
141562,119
141563,206
141564,2716
141565,1039
141566,747
141567,29
141568,149
141569,28
141570,369
141571,636
141572,122
141573,3
141574,449
141575,604
141576,147
141577,156
141578,1438
141579,1085
141580,496
141581,794
141582,186
141583,23
141584,11
141585,709
141586,605
141587,28
141588,212
141589,1083
141590,222
141591,215
141592,102
141593,32
141594,967
141595,3675
141596,828
141597,323
141598,82
141599,67
141600,86
141601,13
141602,61
141603,1735
141604,805
141605,48
141606,272
141607,270
141608,32
141609,37
141610,2761
141611,587
141612,1759
141613,427
141614,191
141615,139
141616,47
141617,488
141618,217
141619,21
141620,875
141621,620
141622,160
141623,26
141624,451
141625,121
141626,623
141627,105
141628,92
141629,535
141630,503
141631,4853
141632,745
141633,540
141634,185
141635,387
141636,169
141637,493
141638,286
141639,14
141640,241
141641,237
141642,137
141643,1182
141644,212
141645,179
141646,12
141647,1224
141648,4324
141649,4631
141650,1140
141651,145
141652,96
141653,1681
141654,724
141655,140
141656,6
141657,26
141658,1497
141659,1530
141660,1859
141661,1108
141662,276
141663,16
141664,35
141665,122
141666,1968
141667,1426
141668,13536
141669,1789
141670,379
141671,248
141672,42
141673,1545
141674,42
141675,2950
141676,864
141677,63
141678,74
141679,47
141680,9889
141681,1744
141682,660
141683,76
141684,136
141685,745
141686,201
141687,20
141688,223
141689,1782
141690,240
141691,106
141692,112
141693,120
141694,5996
141695,605
141696,424
141697,5
141698,125
141699,131
141700,2104
141701,746
141702,160
141703,51
141704,225
141705,65
141706,667
141707,329
141708,288
141709,93
141710,97
141711,46
141712,1961
141713,430
141714,14
141715,23
141716,55
141717,145
141718,90
141719,838
141720,314
141721,87
141722,1159
141723,945
141724,466
141725,56
141726,317
141727,296
141728,146
141729,15
141730,86
141731,117
141732,45
141733,1098
141734,3562
141735,4497
141736,1756
141737,494
141738,176
141739,83
141740,200
141741,289
141742,289
141743,3134
141744,1582
141745,596
141746,745
141747,2889
141748,1612
141749,172
141750,80
141751,1540
141752,10616
141753,1536
141754,313
141755,220
141756,901
141757,262
141758,395
141759,54
141760,6328
141761,3546
141762,1918
141763,521
141764,269
141765,3081
141766,2917
141767,1459
141768,219
141769,40
141770,26
141771,890
141772,54
141773,41
141774,452
141775,8408
141776,515
141777,27
141778,919
141779,262
141780,14
141781,83
141782,52
141783,1140
141784,16
141785,569
141786,7647
141787,3041
141788,995
141789,1067
141790,121
141791,13
141792,40
141793,524
141794,785
141795,98
141796,76
141797,86
141798,17
141799,3169
141800,1409
141801,309
141802,437
141803,163
141804,23
141805,3717
141806,2750
141807,1625
141808,1982
141809,384
141810,458
141811,699
141812,292
141813,53
141814,49
141815,174
141816,2367
141817,2179
141818,4023
141819,949
141820,293
141821,102
141822,1459
141823,856
141824,84
141825,3970
141826,1085
141827,277
141828,129
141829,83
141830,55
141831,68
141832,1159
141833,388
141834,21
141835,101
141836,1370
141837,10204
141838,5115
141839,35
141840,24
141841,457
141842,631
141843,99
141844,124
141845,4822
141846,2074
141847,1230
141848,288
141849,44
141850,263
141851,3257
141852,2314
141853,3748
141854,254
141855,20
141856,639
141857,147
141858,480
141859,76
141860,872
141861,50
141862,196
141863,1430
141864,6619
141865,1672
141866,1273
141867,428
141868,215
141869,227
141870,54
141871,1349
141872,513
141873,71
141874,1504
141875,862
141876,402
141877,56
141878,6113
141879,3336
141880,1155
141881,504
141882,220
141883,70
141884,1075
141885,324
141886,10
141887,9
141888,465
141889,2651
141890,1757
141891,1692
141892,2044
141893,753
141894,378
141895,243
141896,402
141897,1713
141898,119
141899,291
141900,209
141901,376
141902,242
141903,2285
141904,4389
141905,8642
141906,4435
141907,1139
141908,204
141909,99
141910,855
141911,12
141912,2005
141913,1203
141914,87
141915,359
141916,2415
141917,861
141918,458
141919,1187
141920,8275
141921,2188
141922,4806
141923,2866
141924,134
141925,28
141926,323
141927,2438
141928,1794
141929,881
141930,545
141931,35
141932,2125
141933,2694
141934,104
141935,19
141936,216
141937,988
141938,4252
141939,852
141940,706
141941,119
141942,10
141943,30
141944,105
141945,1148
141946,425
141947,19
141948,846
141949,356
141950,346
141951,320
141952,3411
141953,817
141954,127
141955,210
141956,5
141957,101
141958,1814
141959,105
141960,127
141961,458
141962,3966
141963,2747
141964,1208
141965,368
141966,109
141967,125
141968,999
141969,2001
141970,120
141971,126
141972,750
141973,2356
141974,53
141975,2674
141976,20076
141977,3815
141978,753
141979,588
141980,1077
141981,203
141982,128
141983,84
141984,254
141985,3533
141986,401
141987,726
141988,2325
141989,1252
141990,1489
141991,8987
141992,3092
141993,195
141994,235
141995,1441
141996,427
141997,422
141998,172
141999,1456
142000,572
142001,57
142002,570
142003,4898
142004,1389
142005,481
142006,279
142007,120
142008,205
142009,96
142010,53
142011,685
142012,2173
142013,7172
142014,1794
142015,652
142016,131
142017,131
142018,659
142019,124
142020,2995
142021,486
142022,73
142023,48
142024,40
142025,204
142026,1787
142027,743
142028,281
142029,43
142030,5023
142031,2125
142032,2441
142033,152
142034,357
142035,217
142036,844
142037,421
142038,123
142039,62
142040,165
142041,2177
142042,380
142043,43
142044,44
142045,437
142046,3322
142047,3395
142048,161
142049,64
142050,166
142051,51
142052,100
142053,80
142054,74
142055,32
142056,54
142057,380
142058,2723
142059,1238
142060,773
142061,189
142062,51
142063,176
142064,15
142065,912
142066,779
142067,253
142068,501
142069,176
142070,510
142071,489
142072,1204
142073,770
142074,429
142075,51
142076,92
142077,37
142078,154
142079,276
142080,1374
142081,353
142082,499
142083,38
142084,294
142085,1593
142086,2120
142087,1239
142088,92
142089,200
142090,350
142091,24
142092,29
142093,74
142094,1866
142095,8999
142096,2088
142097,152
142098,68
142099,866
142100,82
142101,51
142102,138
142103,2073
142104,165
142105,231
142106,126
142107,522
142108,1602
142109,114
142110,1532
142111,9258
142112,2353
142113,515
142114,511
142115,833
142116,808
142117,317
142118,242
142119,27
142120,3132
142121,2049
142122,1071
142123,23
142124,2
142125,1024
142126,2879
142127,1818
142128,3413
142129,68
142130,24
142131,116
142132,467
142133,378
142134,38
142135,409
142136,332
142137,116
142138,260
142139,70
142140,1161
142141,295
142142,171
142143,416
142144,348
142145,211
142146,277
142147,3855
142148,1231
142149,1450
142150,15
142151,618
142152,3
142153,175
142154,122
142155,343
142156,135
142157,615
142158,347
142159,931
142160,671
142161,1050
142162,148
142163,264
142164,465
142165,211
142166,130
142167,123
142168,324
142169,202
142170,688
142171,2664
142172,10215
142173,3556
142174,1852
142175,1601
142176,378
142177,74
142178,719
142179,182
142180,888
142181,115
142182,424
142183,141
142184,1385
142185,897
142186,353
142187,1913
142188,7923
142189,5188
